acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
826.184,1633.824,-1705.56,70.63,34.44,-177.03
915.976,1580.632,-1778.76,66.92,30.31,-193.13
1026.752,1534.272,-1832.928,62.23,24.71,-214.2
1148.752,1498.648,-1877.336,56.91,17.57,-236.95
1231.712,1460.584,-1899.296,51.73,9.03,-257.39
1329.312,1431.304,-1960.784,46.97,-0.42,-273.14
1459.12,1381.04,-1952.0,42.98,-11.06,-282.94
1582.096,1336.144,-1929.064,39.69,-22.96,-285.18
1703.608,1271.728,-1932.48,37.31,-36.12,-278.04
1777.784,1189.744,-1865.136,35.63,-50.19,-261.73
1856.352,1084.336,-1775.832,34.09,-65.03,-238.98
1915.4,951.6,-1683.112,32.48,-80.85,-214.13
1929.064,793.976,-1522.072,30.17,-97.79,-191.59
1913.936,650.504,-1380.064,27.02,-115.22,-173.81
1871.968,549.488,-1247.328,23.1,-132.79,-160.93
1785.592,406.992,-1098.976,18.76,-150.15,-150.78
1681.648,285.968,-939.888,13.58,-166.6,-140.28
1606.496,164.456,-801.784,7.56,-182.07,-129.36
1544.52,44.896,-671.0,0.63,-197.12,-119.84
1475.712,-47.824,-564.128,-7.21,-212.03,-113.75
1406.416,-133.712,-418.216,-15.47,-226.8,-111.65
1346.88,-194.224,-272.792,-23.66,-241.57,-112.42
1276.608,-273.28,-193.736,-31.43,-256.27,-115.5
1147.776,-331.84,-71.736,-38.64,-270.41,-118.37
1008.696,-398.696,-21.96,-45.22,-283.01,-119.98
878.888,-488.488,1.952,-51.38,-293.86,-120.05
752.008,-638.304,97.112,-57.68,-302.82,-118.93
663.192,-775.92,157.136,-64.89,-310.17,-116.9
586.088,-856.928,183.976,-72.94,-316.05,-112.77
429.44,-856.44,257.176,-80.99,-320.39,-104.86
307.44,-784.216,308.416,-88.34,-322.56,-94.29
196.664,-754.936,378.688,-94.29,-323.33,-85.89
126.392,-721.752,493.368,-99.05,-323.33,-85.12
121.512,-714.432,535.824,-102.41,-323.33,-95.69
141.52,-728.584,552.904,-104.16,-323.89,-116.06
72.712,-744.688,641.72,-104.23,-325.08,-139.93
30.256,-732.488,699.304,-102.55,-325.57,-162.12
57.096,-721.264,699.792,-99.4,-325.57,-182.42
155.184,-762.256,679.784,-95.06,-325.71,-202.23
196.176,-786.168,699.792,-90.37,-326.2,-219.94
216.184,-774.456,707.6,-85.75,-325.99,-231.0
208.864,-748.592,701.744,-81.34,-324.73,-232.75
148.84,-722.24,730.536,-77.56,-322.07,-225.54
89.792,-721.264,780.8,-75.25,-317.73,-213.5
111.264,-740.784,742.248,-75.18,-312.48,-203.7
74.664,-785.192,794.952,-77.56,-307.44,-198.1
-24.4,-837.896,926.224,-82.39,-302.05,-191.17
-84.424,-810.568,1062.376,-89.18,-295.89,-178.78
-85.888,-783.728,1161.44,-97.37,-289.73,-163.38
4.88,-703.208,1223.904,-106.47,-284.48,-147.63
64.416,-638.304,1284.416,-115.99,-280.91,-131.74
136.64,-624.152,1336.144,-125.86,-278.53,-114.03
173.728,-660.264,1454.24,-136.57,-276.85,-92.82
98.088,-663.68,1519.632,-148.4,-274.4,-66.08
36.112,-614.392,1562.088,-161.14,-269.92,-35.56
12.688,-542.656,1649.928,-173.95,-263.48,-8.33
32.208,-467.992,1690.432,-185.85,-255.85,9.66
30.256,-447.984,1742.16,-196.49,-247.52,18.69
31.72,-506.056,1826.096,-206.43,-238.56,21.91
69.784,-552.904,1836.832,-216.09,-229.18,19.53
80.52,-481.168,1714.832,-224.84,-219.73,12.25
46.848,-463.112,1704.096,-231.21,-209.72,4.9
