acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-978,-56,231,-1.89,-0.91,-3.36
-972,-57,235,-1.61,-1.12,-3.92
-973,-59,230,-1.75,-1.33,-4.55
-979,-68,225,-1.47,-1.61,-5.04
-981,-73,223,-0.84,-1.89,-5.67
-981,-68,227,0.14,-2.31,-6.3
-975,-58,235,0.56,-2.59,-6.72
-968,-57,243,-0.49,-2.8,-6.93
-964,-69,241,-2.59,-2.87,-7.14
-963,-83,240,-3.92,-3.01,-7.49
-969,-88,238,-3.36,-3.22,-7.98
-975,-85,235,-2.24,-3.36,-8.33
-973,-83,236,-2.03,-3.36,-8.4
-971,-87,240,-2.45,-3.43,-8.33
-969,-96,244,-2.8,-3.43,-8.05
-966,-108,242,-2.87,-3.15,-7.77
-965,-117,237,-1.89,-3.08,-7.63
-964,-124,239,-0.49,-2.87,-7.42
-964,-123,245,0.84,-2.59,-7.07
-963,-120,249,1.89,-2.52,-6.72
-963,-110,243,2.1,-2.38,-6.44
-969,-110,241,1.26,-2.45,-5.88
-966,-114,242,-0.14,-2.59,-5.67
-965,-110,245,-0.77,-2.66,-5.67
-968,-99,247,-1.54,-2.8,-5.39
-969,-89,244,-2.94,-2.8,-5.25
-968,-89,248,-5.04,-2.8,-5.18
-966,-93,246,-7.14,-2.87,-5.32
-966,-96,242,-8.05,-2.87,-5.67
-968,-107,239,-8.26,-2.87,-5.81
-966,-118,238,-7.63,-2.87,-6.02
-965,-125,237,-5.6,-2.87,-6.44
-965,-128,242,-2.87,-2.94,-6.86
-963,-127,244,-0.21,-2.94,-7.07
-964,-131,244,1.68,-2.87,-7.0
-964,-133,243,3.57,-2.87,-7.0
-963,-136,245,5.25,-2.87,-6.86
-960,-139,246,5.95,-2.8,-6.51
-961,-132,248,6.72,-2.8,-6.37
-967,-125,252,6.79,-2.87,-6.09
-962,-118,255,5.18,-2.8,-5.6
-960,-122,256,2.73,-2.59,-4.83
-958,-134,257,0.21,-2.31,-4.27
-958,-142,258,-1.4,-2.03,-3.78
-957,-139,254,-1.82,-1.82,-3.43
-961,-129,254,-2.03,-1.68,-3.01
-963,-128,255,-3.08,-1.54,-2.38
-960,-133,255,-4.62,-1.47,-1.89
-957,-141,251,-5.39,-1.4,-1.54
-958,-148,250,-4.9,-1.33,-1.26
-963,-150,245,-3.57,-1.19,-1.19
-965,-140,246,-1.54,-1.19,-1.19
-962,-131,249,-0.14,-1.19,-1.05
-960,-129,250,-0.07,-1.12,-0.98
-962,-130,250,-0.07,-1.19,-0.91
-964,-130,249,0.21,-1.33,-0.98
-965,-127,249,0.7,-1.33,-1.12
-966,-124,249,0.77,-1.4,-1.19
-963,-127,251,0.14,-1.4,-1.05
-959,-135,252,-0.35,-1.4,-1.05
-959,-142,251,-0.21,-1.33,-1.05
-962,-145,251,0.7,-1.26,-0.91
-958,-150,252,1.54,-1.12,-0.63
-958,-151,252,2.38,-0.91,-0.21
-957,-153,257,3.01,-0.7,0.35
-957,-149,258,3.43,-0.56,0.91
-955,-150,260,3.5,-0.21,1.61
-953,-152,257,2.94,0.14,2.17
-954,-152,257,2.66,0.42,2.94
-957,-148,256,2.66,0.63,3.57
-960,-138,256,2.31,0.77,4.2
-963,-130,258,1.19,0.98,4.76
-960,-130,258,-0.77,1.26,5.39
-957,-133,256,-2.59,1.4,5.81
-961,-129,248,-3.15,1.47,6.02
-966,-127,247,-3.01,1.47,6.23
-965,-124,246,-3.22,1.4,6.51
-967,-120,245,-3.36,1.26,6.58
-967,-123,242,-3.29,1.12,6.65
-966,-133,237,-3.15,0.98,6.79
-965,-146,235,-2.17,0.77,7.07
-961,-151,240,0.35,0.56,7.42
-959,-146,245,3.64,0.28,7.98
-958,-140,248,6.02,0.28,8.75
-958,-131,246,7.28,0.49,9.24
-958,-115,253,8.19,0.56,9.1
-961,-87,257,8.4,0.63,8.96
