acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-97,-60,-1003,0.21,-1.61,-0.21
-100,-64,-1008,0.35,-1.54,-0.14
-96,-67,-1007,0.42,-1.68,-0.07
-93,-66,-1010,0.63,-1.68,-0.28
-92,-66,-1011,0.7,-1.68,-0.35
-95,-63,-1011,0.42,-1.82,-0.49
-93,-63,-1007,0.14,-2.1,-0.56
-93,-64,-1001,-0.7,-2.31,-0.63
-94,-69,-1003,-0.98,-2.24,-0.7
-95,-74,-1001,-0.63,-2.17,-0.56
-96,-69,-1006,0.28,-2.1,-0.56
-96,-62,-1007,0.91,-2.1,-0.63
-96,-52,-1005,0.42,-2.24,-0.63
-96,-45,-1007,-0.91,-2.38,-0.7
-92,-44,-1005,-2.24,-2.45,-0.84
-94,-45,-1001,-3.57,-2.45,-0.98
-98,-49,-1000,-4.55,-2.38,-1.05
-97,-55,-1002,-4.83,-2.24,-1.05
-96,-55,-999,-4.55,-2.1,-1.05
-98,-54,-995,-4.2,-1.89,-1.05
-99,-46,-994,-4.27,-1.61,-0.98
-98,-45,-994,-3.99,-1.33,-0.84
-95,-43,-994,-3.43,-0.98,-0.7
-96,-42,-995,-3.08,-0.63,-0.49
-100,-39,-998,-2.87,-0.21,-0.28
-99,-38,-1001,-2.52,-0.07,-0.21
-98,-36,-1006,-2.52,-0.14,-0.14
-100,-33,-1009,-2.59,-0.21,-0.07
-102,-35,-1006,-2.8,-0.28,-0.14
-102,-37,-1006,-3.01,-0.35,-0.14
-100,-41,-1006,-2.94,-0.49,-0.21
-100,-44,-1006,-2.31,-0.56,-0.07
-99,-45,-1003,-1.75,-0.49,0.07
-100,-42,-1006,-0.7,-0.49,0.28
-99,-43,-1004,0.07,-0.56,0.28
-99,-37,-1006,0.56,-0.56,0.35
-98,-35,-1002,0.77,-0.42,0.42
-98,-31,-998,0.56,-0.28,0.49
-99,-33,-995,0.14,-0.14,0.56
-102,-37,-990,-0.42,0.07,0.56
-104,-39,-1000,-0.63,0.28,0.56
-107,-44,-1001,-0.98,0.35,0.56
-108,-42,-1006,-1.26,0.35,0.49
-105,-43,-1005,-1.4,0.42,0.42
-104,-42,-1008,-1.4,0.28,0.35
-103,-42,-1007,-1.75,0.14,0.14
-102,-43,-1012,-2.24,0.07,0.0
-100,-46,-1009,-2.73,-0.07,-0.14
-100,-50,-1009,-2.8,-0.28,-0.35
-98,-53,-1010,-2.59,-0.42,-0.49
-98,-51,-1006,-2.1,-0.49,-0.49
-97,-45,-1007,-1.54,-0.49,-0.63
-96,-38,-1007,-1.26,-0.56,-0.84
-96,-32,-1003,-1.68,-0.63,-0.91
-94,-30,-1004,-2.24,-0.56,-0.98
-92,-33,-1004,-2.66,-0.56,-1.12
-93,-29,-1009,-2.66,-0.56,-1.12
-94,-31,-1007,-2.31,-0.63,-1.05
-96,-31,-1008,-2.1,-0.77,-0.98
-95,-32,-1006,-1.54,-0.91,-0.77
-94,-33,-1005,-0.56,-0.91,-0.63
-95,-35,-1003,0.35,-0.77,-0.42
-93,-37,-1005,1.19,-0.7,-0.21
-92,-38,-1004,2.17,-0.7,0.07
-93,-39,-1003,3.01,-0.63,0.28
-94,-40,-996,3.71,-0.49,0.49
-98,-39,-992,4.06,-0.21,0.63
-99,-41,-992,3.78,0.28,0.7
-100,-39,-990,2.94,0.63,0.63
-101,-42,-994,2.24,0.77,0.7
-97,-46,-1002,2.1,0.91,0.7
-94,-43,-1001,2.1,1.12,0.77
-97,-43,-1009,2.59,1.19,0.84
-94,-39,-1015,2.66,1.05,0.77
-95,-39,-1014,2.24,0.7,0.7
-95,-38,-1021,1.47,0.35,0.49
-94,-38,-1016,0.56,0.0,0.21
-93,-42,-1009,-0.42,-0.35,0.07
-93,-45,-1012,-1.19,-0.49,-0.07
-94,-48,-1010,-1.26,-0.7,-0.14
-97,-48,-1007,-1.05,-0.84,-0.07
-98,-48,-1009,-0.28,-0.91,-0.14
-97,-44,-1005,0.21,-0.91,-0.14
-100,-41,-1005,0.28,-0.91,-0.07
-100,-39,-1005,0.21,-0.91,-0.14
-98,-37,-1002,-0.07,-0.91,-0.14
-96,-39,-1001,-0.56,-0.84,-0.07
-96,-43,-1000,-1.12,-0.84,0.0
-96,-45,-1005,-1.19,-0.84,-0.07
-92,-49,-1005,-0.98,-0.91,-0.07
-93,-44,-1009,-1.33,-0.84,-0.07
-95,-42,-1009,-1.26,-0.91,0.0
-94,-41,-1007,-1.19,-1.05,-0.07
-93,-40,-1003,-1.33,-1.19,-0.14
-93,-42,-1003,-1.47,-1.12,-0.14
-94,-42,-1007,-1.61,-1.05,-0.14
-93,-44,-1004,-1.89,-1.12,0.0
-93,-42,-1006,-2.1,-1.05,-0.07
-89,-44,-1004,-1.89,-1.12,-0.14
-89,-39,-1003,-1.89,-1.05,-0.07
-91,-37,-1003,-1.75,-0.98,-0.07
-89,-37,-1005,-1.68,-0.98,0.0
-89,-35,-1006,-1.89,-0.91,0.0
-95,-36,-1003,-2.17,-0.84,0.07
-95,-38,-1008,-1.75,-0.84,0.0
-91,-39,-1001,-1.12,-0.77,0.0
-97,-34,-998,-1.05,-0.7,0.14
-96,-32,-1006,-0.77,-0.63,0.14
-94,-33,-1003,-1.12,-0.7,0.14
-97,-31,-1002,-1.54,-0.56,0.21
-98,-35,-1004,-1.26,-0.7,0.28
-97,-35,-1004,-0.91,-0.63,0.21
-99,-31,-1004,-0.42,-0.56,0.35
-97,-32,-1005,0.07,-0.49,0.42
-95,-31,-1003,0.14,-0.49,0.42
-96,-29,-1008,0.42,-0.49,0.35
-94,-32,-1008,0.98,-0.42,0.28
-95,-29,-1003,1.19,-0.42,0.35
-97,-28,-1005,1.4,-0.35,0.28
-95,-29,-1001,1.12,-0.35,0.21
-99,-28,-1001,0.7,-0.14,0.21
-100,-33,-1001,0.63,-0.07,0.21
-100,-36,-999,0.49,-0.14,0.14
-96,-36,-1010,0.77,-0.07,0.14
-96,-36,-1007,0.98,-0.21,0.21
-97,-34,-1008,0.84,-0.28,0.21
-93,-35,-1015,0.7,-0.56,0.14
-91,-35,-1013,0.35,-0.84,0.14
-92,-36,-1012,0.28,-0.98,0.07
-90,-37,-1009,0.28,-1.19,0.0
-89,-37,-1007,0.28,-1.33,0.0
-92,-41,-1005,0.35,-1.26,-0.07
-93,-42,-1004,0.35,-1.19,-0.07
-94,-42,-1008,0.7,-1.12,-0.07
-95,-41,-1004,0.98,-1.19,0.0
-95,-37,-1003,0.84,-1.05,0.0
-97,-34,-999,0.56,-1.05,0.0
-95,-36,-998,0.14,-0.91,0.0
-97,-38,-997,-0.07,-0.63,-0.07
-94,-38,-998,-0.14,-0.35,0.0
-92,-42,-1005,-0.07,-0.07,0.07
-92,-41,-1008,0.14,0.0,0.21
-94,-38,-1012,0.84,-0.14,0.21
-94,-40,-1012,1.33,-0.42,0.21
-96,-41,-1011,1.33,-0.77,0.07
-93,-42,-1007,1.33,-0.98,0.07
