acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
348,-2,934,-2.1,-1.82,0.49
347,-3,928,-0.77,-1.68,0.63
346,-10,932,-0.14,-1.47,0.91
346,-6,935,0.28,-0.98,1.05
347,-2,947,0.35,-0.84,1.4
344,-2,950,0.35,-0.77,1.54
344,1,946,0.91,-0.98,1.61
345,-2,942,1.4,-1.33,1.54
344,-11,942,1.47,-1.54,1.4
342,-16,949,0.77,-1.61,1.26
346,-12,947,0.07,-1.54,1.19
349,-9,947,-0.7,-1.61,1.4
353,-8,935,-1.54,-1.61,1.4
352,-11,931,-2.31,-1.54,1.4
347,-16,928,-2.73,-1.54,1.05
346,-19,930,-2.94,-1.54,0.91
340,-21,926,-3.01,-1.54,0.77
338,-28,927,-2.87,-1.33,0.77
337,-27,926,-2.73,-1.05,0.7
338,-30,923,-2.38,-0.98,0.7
342,-36,919,-2.1,-0.7,0.56
346,-34,918,-1.68,-0.35,0.14
349,-31,919,-1.12,-0.14,-0.14
350,-27,926,-0.77,0.07,-0.28
349,-25,930,-0.77,0.21,-0.35
348,-18,928,-0.63,0.35,-0.56
349,-12,926,-0.42,0.35,-0.7
346,-13,927,-0.7,0.42,-0.56
340,-15,928,-0.98,0.35,-0.63
340,-15,931,-1.19,0.35,-0.7
340,-7,929,-1.33,0.21,-0.84
350,-9,928,-1.54,0.35,-0.7
354,-13,934,-1.96,0.63,-0.49
355,-14,939,-1.96,0.84,-0.56
356,-15,945,-1.33,0.98,-0.49
351,-17,945,-0.98,0.98,-0.28
345,-20,948,-0.63,0.98,-0.14
343,-16,952,-0.28,1.05,-0.35
343,-10,956,-0.07,0.84,-0.42
345,-17,964,-0.56,0.77,-0.21
346,-18,964,-0.84,0.56,-0.49
346,-14,963,-0.56,0.14,-0.63
343,-13,962,-0.21,-0.28,-0.63
341,-14,966,-0.21,-0.7,-0.56
340,-9,969,-0.63,-1.05,-0.63
343,-3,967,-1.19,-1.33,-0.56
342,-4,966,-2.38,-1.75,-0.21
339,-6,960,-3.64,-2.1,-0.28
337,-13,956,-4.27,-2.45,-0.42
337,-19,952,-4.62,-2.45,-0.49
337,-18,953,-4.62,-2.45,-0.49
336,-16,953,-4.41,-2.45,-0.28
337,-17,953,-4.27,-2.52,-0.14
340,-20,945,-4.2,-2.59,-0.21
343,-21,940,-3.5,-2.38,-0.49
346,-24,939,-2.38,-2.24,-0.7
348,-26,940,-1.33,-2.17,-0.77
