acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-726.342,-68.309,-686.806,-3.189,0.198,0.015
-729.752,-60.484,-691.100,-2.292,0.493,0.545
-728.579,-56.143,-693.553,-1.380,0.702,0.729
-725.836,-54.179,-695.508,-0.658,0.765,0.799
-728.229,-48.604,-696.990,-0.487,0.697,0.996
-729.948,-46.078,-695.135,-0.543,0.700,1.119
-729.599,-43.865,-696.077,-0.965,0.652,1.029
-725.456,-40.994,-699.020,-1.764,0.575,0.788
-723.077,-41.697,-698.177,-2.924,0.532,0.603
-724.585,-41.904,-700.222,-3.991,0.441,0.535
-724.980,-42.181,-700.394,-4.443,0.306,0.467
-724.930,-41.797,-699.053,-4.921,0.201,0.416
-724.000,-41.000,-698.000,-5.460,0.210,0.420
-726.282,-43.564,-689.208,-5.930,0.268,0.532
-729.967,-45.005,-686.253,-6.433,0.376,0.690
-727.814,-45.710,-687.289,-6.044,0.532,0.655
-724.250,-48.313,-683.865,-5.160,0.793,0.676
-724.176,-46.747,-682.846,-4.804,1.237,0.970
-725.134,-43.492,-682.983,-4.327,1.711,1.233
-726.114,-41.782,-682.957,-3.590,2.052,1.336
-727.052,-36.501,-681.153,-3.222,2.352,1.457
-724.736,-31.489,-681.831,-3.428,2.772,1.597
-722.188,-30.723,-687.847,-3.572,3.131,1.608
-721.743,-31.567,-691.803,-3.391,3.335,1.661
-722.156,-32.251,-693.903,-3.521,3.514,1.836
-723.378,-33.700,-696.939,-3.387,3.693,2.015
-725.409,-36.197,-700.687,-2.867,3.779,2.194
-728.000,-34.000,-706.000,-2.520,3.640,2.240
-728.115,-31.115,-708.968,-2.264,3.454,2.117
-727.432,-29.979,-708.687,-2.185,3.284,2.084
-724.094,-26.901,-710.391,-2.099,3.082,2.118
-716.885,-28.408,-709.846,-1.927,2.928,2.077
-713.072,-28.015,-707.524,-1.617,2.702,2.143
-713.073,-26.279,-710.913,-1.355,2.478,2.265
-714.140,-31.367,-710.722,-1.091,2.376,2.392
-715.956,-31.286,-707.124,-0.717,2.379,2.517
-714.077,-28.842,-706.350,-0.598,2.336,2.471
-709.132,-30.015,-704.498,-0.300,2.268,2.400
-706.995,-29.123,-708.010,0.080,2.438,2.339
-706.792,-26.722,-714.312,0.505,2.523,2.313
-707.220,-22.671,-716.401,0.931,2.413,2.423
-707.994,-19.698,-718.232,0.979,2.286,2.527
-706.000,-18.000,-718.000,0.980,2.100,2.450
-704.037,-17.729,-717.860,0.741,1.976,2.315
-703.648,-20.196,-718.129,0.690,1.858,2.355
-700.654,-23.030,-719.106,0.955,1.744,2.419
-700.617,-27.519,-725.890,1.229,1.567,2.512
-704.136,-28.510,-729.345,1.880,1.298,2.613
-706.647,-23.687,-728.815,2.159,1.065,2.576
-711.387,-18.682,-726.702,1.694,0.740,2.513
-713.168,-16.054,-722.256,0.661,0.312,2.330
-709.139,-17.218,-720.319,-0.614,-0.068,2.078
-703.878,-21.322,-718.395,-1.323,-0.341,1.915
-699.712,-24.981,-718.076,-1.674,-0.512,1.906
-701.279,-26.874,-719.254,-1.878,-0.588,2.002
-705.004,-29.962,-718.559,-1.750,-0.650,2.039
-708.574,-29.496,-716.670,-1.514,-0.711,2.113
-710.000,-26.000,-715.000,-1.470,-0.840,2.100
-707.200,-27.587,-714.936,-1.318,-0.973,1.970
-708.209,-28.529,-715.600,-0.914,-0.980,1.994
-709.393,-26.548,-716.477,-0.816,-0.987,2.121
-708.194,-25.907,-713.798,-0.838,-0.968,2.195
-707.779,-25.639,-709.503,-0.889,-0.998,2.138
-708.176,-21.861,-707.509,-1.206,-0.953,2.100
-709.004,-18.992,-704.831,-1.567,-0.834,2.098
-708.066,-20.026,-705.678,-1.933,-0.777,2.095
-708.537,-17.630,-710.933,-2.206,-0.699,2.214
-710.698,-16.702,-713.702,-2.295,-0.755,2.258
-714.233,-16.125,-714.182,-2.346,-0.756,2.221
-715.878,-12.566,-715.180,-2.370,-0.843,2.270
-713.218,-13.911,-712.791,-2.156,-1.008,2.324
-714.397,-16.237,-709.761,-2.033,-0.976,2.396
-714.000,-19.000,-709.000,-2.030,-1.050,2.520
-710.168,-25.144,-707.171,-1.467,-1.063,2.637
-711.267,-27.799,-707.419,-0.537,-0.989,2.854
-713.043,-23.398,-709.490,0.160,-0.952,3.075
