acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
1056.032,-207.4,-889.624,1811.456,858.88,-46.848
1576.24,586.576,-27.816,2381.44,1842.688,-733.952
3055.856,1640.168,-1020.408,3029.504,1803.648,-1241.472
2664.968,2180.872,-319.152,2670.336,2287.744,-327.936
2480.992,2683.512,-398.208,1179.008,2990.464,15.616
953.552,-110.776,-194.224,897.92,-23.424,-366.976
963.8,-104.92,-193.736,936.96,0.0,-382.592
980.88,-91.744,-183.976,960.384,-39.04,-359.168
980.88,-114.68,-186.416,983.808,-15.616,-374.784
976.976,-130.784,-183.488,944.768,-101.504,-359.168
945.744,-162.992,-157.136,921.344,-78.08,-312.32
968.68,-55.144,-264.008,1022.848,70.272,-406.016
954.04,129.808,-74.176,968.192,-249.856,-398.208
966.24,-299.144,-145.424,952.576,-179.584,-288.896
962.824,-60.024,-142.008,936.96,-7.808,-382.592
956.48,-30.256,-255.712,944.768,-85.888,-359.168
981.856,-169.336,-204.96,976.0,-124.928,-374.784
998.448,-76.616,-208.864,1030.656,0.0,-406.016
953.552,-73.2,-162.504,960.384,-140.544,-445.056
924.76,-167.872,-160.064,913.536,-78.08,-304.512
948.184,-35.136,-206.424,936.96,39.04,-398.208
964.776,-8.784,-201.056,936.96,-54.656,-335.744
1014.064,-148.84,-246.928,983.808,-78.08,-421.632
966.24,-324.032,-198.616,921.344,-343.552,-335.744
631.96,-1453.752,-191.784,530.944,-1499.136,-351.36
359.656,-1928.088,-112.24,312.32,-1952.0,-288.896
-234.728,-7128.704,-1819.752,-6176.128,-69459.968,-18856.32
-12041.888,-15736.048,4366.136,-13273.6,-50666.112,34058.496
-15988.832,-14106.128,7585.472,-23049.216,-18653.312,-4778.496
-15566.712,-13400.968,1480.592,-7940.736,64283.264,-7651.84
-2764.032,15988.832,-13510.768,18208.256,128839.808,-1748.992
1856.352,4085.536,15988.832,2459.52,-10931.2,26195.84
13760.136,-15501.808,-4537.912,24610.816,-49268.48,2123.776
-6842.248,-5362.632,14553.624,-9767.808,1015.04,13749.888
-2611.288,15412.016,-1914.424,-351.36,26063.104,-10009.856
920.856,15988.832,-15510.592,-8737.152,6480.64,23915.904
-13172.584,-7796.776,14221.784,-11337.216,-13788.928,4676.992
-1576.728,-15518.4,-15988.832,2748.416,-48924.928,-24017.408
48.312,-9482.328,7857.776,-3950.848,9111.936,-6956.928
2009.584,15988.832,-5639.328,3474.56,16990.208,-1788.032
7414.672,7197.024,1339.072,5348.48,4778.496,-2045.696
3095.872,1873.92,-1952.0,3435.52,-351.36,-2006.656
4767.272,5804.76,-1639.192,4364.672,7917.312,1202.432
1020.408,7292.672,193.736,1788.032,7003.776,171.776
8046.632,5159.624,-931.592,4864.384,-609.024,-2045.696
3230.56,-856.44,-399.184,2717.184,-101.504,429.44
1465.464,1906.128,361.608,976.0,2404.864,-452.864
100.528,2436.584,-986.248,-1413.248,-1991.04,1202.432
-1576.24,-2648.376,348.92,-1639.68,-2412.672,437.248
-1021.872,-1897.832,1238.544,-85.888,23.424,-109.312
-152.256,-329.888,-317.688,609.024,-382.592,-226.432
1780.712,-452.864,-1299.056,1788.032,-203.008,-929.152
2141.832,1200.48,337.208,2404.864,1733.376,226.432
2887.496,2242.36,-789.584,1514.752,1850.496,85.888
1656.272,2121.824,679.296,2006.656,2272.128,-101.504
2460.008,2940.2,-833.992,1655.296,1928.576,-304.512
-45.384,-1007.72,-49.288,-85.888,-968.192,-234.24
-52.704,-1013.088,-46.848,-85.888,-936.96,-226.432
-66.368,-967.216,-37.576,-109.312,-913.536,-203.008
-66.856,-1008.208,-45.872,-39.04,-991.616,-265.472
-32.208,-1051.152,-26.84,-46.848,-1022.848,-234.24
-8.784,-1085.8,-55.144,-62.464,-1022.848,-171.776
-33.184,-1124.352,-3.416,-140.544,-890.112,-242.048
-32.208,-700.768,38.064,-39.04,-687.104,-117.12
-124.44,-1026.264,14.152,-54.656,-1100.928,-179.584
-70.272,-953.064,18.544,-93.696,-890.112,-156.16
-71.736,-811.544,8.784,-124.928,-749.568,-218.624
-86.376,-982.832,-83.448,-132.736,-913.536,-62.464
-125.416,-1002.352,23.424,-78.08,-788.608,-163.968
-47.336,-837.896,54.168,-39.04,-772.992,-101.504
-13.176,-924.272,-1.952,-46.848,-913.536,-226.432
-59.048,-1073.112,66.856,-124.928,-1038.464,-210.816
-98.576,-975.024,97.6,-109.312,-921.344,-70.272
-41.968,-942.328,-30.744,0.0,-1116.544,-359.168
-30.256,-1535.736,-151.768,-93.696,-1585.024,-257.664
-189.832,-1946.144,-47.336,-203.008,-1944.192,-171.776
-349.408,-2046.184,-5.368,-601.216,-2764.032,-195.2
-508.496,-2532.72,8.296,-1061.888,-6785.152,-1100.928
-2683.024,-14269.608,-6442.576,-3724.416,-35307.776,-11587.072
-10218.72,-15730.192,-9695.584,-16006.4,-28936.448,17864.704
-15988.832,-15735.56,-4836.08,-16951.168,-36572.672,-788.608
-11107.856,2023.736,4010.384,-10939.008,10509.568,132.736
1002.84,15988.832,-6547.496,-624.64,17536.768,24056.448
5479.264,-11979.912,12502.56,14030.976,-38633.984,-10790.656
15988.832,-15715.552,-15988.832,29600.128,-62924.672,-25727.36
5207.936,-7284.864,1464.488,5746.688,63588.352,-32567.168
4862.92,14681.48,1414.224,1725.568,12851.968,25461.888
-5185.0,-10041.576,7044.768,-6027.776,-20082.176,-12664.576
-5592.48,-15589.16,-9289.08,-1405.44,10767.232,13960.704
-6551.888,15746.784,-6924.232,-6792.96,14952.32,-9619.456
-819.352,1041.392,592.432,156.16,-3794.688,835.456
-2112.552,-12959.816,408.456,1897.344,-3708.8,6863.232
3189.08,6057.056,-1015.528,3045.12,6628.992,-7144.32
3846.416,5662.752,-3907.904,741.76,-2084.736,2748.416
1202.92,-2084.248,-1371.768,968.192,-1686.528,-2209.664
815.448,-379.664,63.928,897.92,609.024,-663.68
-905.24,5061.048,-418.216,-788.608,4692.608,390.4
362.584,2271.64,-618.784,562.176,2194.048,-554.368
1738.256,1802.184,460.672,2186.24,1366.4,-437.248
2790.384,100.04,-1464.0,1608.448,476.288,-554.368
1714.344,845.216,528.504,78.08,-2006.656,-281.088
-494.344,-2944.104,465.552,-780.8,-2857.728,679.296
-2037.4,-2668.384,872.056,-1327.36,-2233.088,710.528
-1296.128,-1719.224,616.344,-1296.128,-1686.528,374.784
11.224,-1716.784,3.416,273.28,-1475.712,-437.248
536.8,-303.536,98.088,897.92,-31.232,-671.488
577.792,457.256,114.68,390.4,499.712,140.544
8.296,310.856,247.416,-7.808,288.896,93.696
93.696,-1084.336,423.584,54.656,-1022.848,569.984
35.136,-623.176,800.32,-31.232,-546.56,335.744
59.048,-767.624,233.752,-171.776,-882.304,437.248
-108.336,-1023.336,786.656,-54.656,-952.576,585.6
-5.368,-1569.408,-104.92,-101.504,-1819.264,-569.984
-316.224,-3253.984,-601.216,-921.344,-1967.616,1717.76
-540.216,-1090.68,236.192,-366.976,-1077.504,-772.992
291.824,-1164.368,-176.656,179.584,-1202.432,-304.512
91.744,-2247.24,102.48,70.272,-2717.184,-187.392
-245.952,-2906.528,-531.432,-366.976,-2935.808,-726.144
-915.0,-3419.904,-333.792,-1077.504,-3427.712,-304.512
-1382.504,-3731.736,-44.408,-1194.624,-4021.12,-968.192
-1207.312,-4534.008,-698.328,-1218.048,-4567.68,-733.952
-1237.08,-4081.144,-90.768,-1249.28,-3857.152,-93.696
-956.968,-3433.08,-116.144,-320.128,-952.576,1405.44
254.248,-237.168,1039.928,398.208,-203.008,335.744
990.152,-958.432,282.552,1038.464,-1046.272,179.584
744.688,-1397.632,505.08,-163.968,-1733.376,445.056
-574.864,-3183.224,217.648,-749.568,-3607.296,-327.936
-1476.688,-4790.696,429.44,-1670.912,-4864.384,1108.736
-1872.944,-5028.352,1806.088,-2358.016,-6910.08,281.088
-2663.992,-11512.896,-1562.576,-2904.576,-20121.216,-5223.552
-5843.312,-15682.368,-12904.672,-6894.464,-61136.64,-11321.6
-12195.608,-15140.2,9991.8,-20886.4,-19449.728,-7284.864
-15003.072,-14829.832,3626.816,-12516.224,-21612.544,11610.496
-8901.608,4377.848,12489.384,5660.8,74433.664,-9533.568
8336.992,15988.832,-6717.32,9307.136,32817.024,5910.656
8124.224,-9319.824,3989.4,21026.944,-32528.128,-16943.36
15988.832,-15697.496,-14364.28,10970.24,-5137.664,6246.4
2139.392,9898.592,-3080.256,1881.728,12547.456,-9588.224
199.104,15988.832,-3973.296,-1405.44,41835.264,882.304
-9212.952,15134.832,4849.256,-14038.784,-19949.44,-3810.304
-10252.88,-15716.528,4392.976,-8237.44,-20886.4,10017.664
-5705.208,-6246.888,8214.992,-5286.016,-1585.024,7401.984
-1507.432,5602.24,2786.968,640.256,12609.92,-2982.656
3617.056,11620.256,2803.072,4067.968,11126.4,171.776
6295.688,-4760.44,-6306.912,6769.536,-12883.2,-7651.84
4744.824,-13740.616,-681.736,-23.424,2389.248,2045.696
-1996.408,4964.912,-4101.152,-2428.288,6636.8,-5192.32
-3637.552,4035.76,758.84,-3334.016,2170.624,3513.6
-1440.576,-661.24,58.072,1147.776,-1350.784,1022.848
3264.232,2758.664,-681.248,3170.048,3755.648,-1585.024
3875.208,4304.648,-3165.656,3919.616,4388.096,-3482.368
2954.84,2253.584,-242.048,1296.128,429.44,-749.568
1096.048,803.736,-1058.96,1030.656,1077.504,-1147.776
357.216,810.568,-460.672,242.048,515.328,-874.496
-503.616,-449.448,-955.016,-1358.592,-1241.472,-7.808
-1146.8,-1838.296,-72.712,-1046.272,-1866.112,23.424
-781.288,-1512.312,-622.688,-827.648,-1303.936,-1335.168
-810.08,-1603.08,-262.056,-437.248,-1413.248,-585.6
-214.72,-1215.608,-325.496,-163.968,-1202.432,-554.368
-116.632,-1591.368,-1232.2,-320.128,-1093.12,-733.952
283.528,-1434.72,-915.0,343.552,-1374.208,-999.424
81.984,-1672.864,-1017.48,-85.888,-1600.64,-1061.888
-144.448,-1105.32,-686.128,-156.16,-1030.656,-1116.544
-333.304,-1413.736,-764.208,-382.592,-1483.52,-718.336
-410.408,-1721.664,-449.936,-312.32,-1585.024,-827.648
-276.696,-1397.632,-679.784,-390.4,-1444.48,-1015.04
-362.584,-2099.376,-737.856,-327.936,-1998.848,-538.752
-513.864,-1280.024,-47.824,-132.736,-1405.44,-1163.392
-217.648,-1327.36,-597.312,-203.008,-1686.528,-390.4
-214.232,-1786.08,-219.6,-163.968,-1811.456,-718.336
9.76,-2042.768,-761.28,-304.512,-1780.224,-601.216
-339.16,-1616.744,-218.136,-327.936,-1421.056,-187.392
-520.208,-1209.752,-353.312,-484.096,-1171.2,-460.672
-373.808,-1944.68,-49.776,-530.944,-1694.336,-15.616
-510.448,-1697.752,246.928,-452.864,-1881.728,-374.784
-562.176,-1549.4,134.688,-655.872,-1413.248,171.776
-466.04,-1649.44,158.6,-609.024,-1405.44,70.272
-528.016,-1681.16,128.344,-523.136,-1631.872,0.0
-114.192,-1496.696,66.856,-54.656,-1389.824,-304.512
52.216,-1539.152,15.616,-296.704,-2576.64,148.352
-402.112,-2685.952,301.096,-523.136,-2490.752,515.328
-805.2,-2476.6,717.36,-921.344,-2529.792,210.816
-1357.616,-3687.328,498.248,-1694.336,-6449.408,-648.064
-1536.224,-6204.92,-372.344,-2490.752,-9088.512,-1194.624
-4508.632,-15002.096,-9290.056,-5270.4,-42085.12,-13703.04
-9539.424,-15733.608,-2272.616,-12063.36,-3099.776,20191.488
-15047.48,-8315.032,-4218.76,-15249.024,-19801.088,-6894.464
-11665.152,-5722.776,259.616,-12047.744,944.768,772.992
-10606.68,8644.92,4871.704,4247.552,14640.0,6972.544
14973.792,14428.208,-14595.104,20121.216,9939.584,-31263.232
15020.152,-6901.296,-546.56,10712.576,-17942.784,-5145.472
7087.224,-5542.704,-5188.904,5856.0,-905.728,-437.248
2765.008,14420.888,6915.448,2818.688,20253.952,1928.576
-3420.88,15988.832,-9513.56,-7808.0,-9853.696,4239.744
-7463.472,-13998.28,2638.128,-7355.136,-13039.36,4411.52
-7042.816,87.352,6068.768,-6535.296,4138.24,4473.984
-2704.496,12657.256,88.328,2076.928,609.024,-3021.696
1850.008,3586.8,-4392.976,2303.36,-9752.192,-2069.12
1123.376,-14187.624,-319.64,1506.944,-13898.24,3451.136
2210.152,6184.912,4599.888,1983.232,5426.56,-5567.104
431.88,3249.104,1359.08,-23.424,1342.976,1046.272
760.304,-2729.872,-560.224,827.648,-2896.768,-772.992
1853.424,-728.096,1277.096,2537.6,5340.672,-3490.176
2227.72,3797.616,-711.504,2084.736,3107.584,-812.032
1684.088,1357.128,24.4,1647.488,999.424,195.2
1658.712,1373.72,-711.992,1272.704,3209.088,-460.672
926.224,1857.328,-793.0,804.224,1444.48,-523.136
272.304,-707.6,-475.312,-31.232,-882.304,-1007.232
-960.872,-363.072,493.856,-936.96,-569.984,-780.8
-1133.624,-1653.344,-202.52,-1249.28,-1655.296,-78.08
-962.824,-1522.56,473.848,-929.152,-1475.712,273.28
-130.784,-486.536,-475.312,-187.392,-320.128,-499.712
-64.904,-721.752,-137.128,-31.232,-788.608,-445.056
-64.904,-1970.544,-1351.76,-554.368,-1577.216,757.376
-650.504,-820.328,-54.168,-585.6,-882.304,-1389.824
-148.84,-1028.216,-1203.408,-195.2,-921.344,-757.376
-436.76,-1295.64,57.584,7.808,-983.808,-796.416
47.824,-896.944,-817.4,-23.424,-733.952,-687.104
-267.424,-955.992,-216.672,-366.976,-1054.08,-530.944
-575.352,-1228.296,-76.616,-585.6,-1202.432,-499.712
-505.08,-1939.8,-1004.304,-577.792,-1912.96,-858.88
-602.192,-2155.008,-427.488,-460.672,-2162.816,-936.96
-573.4,-1780.224,-406.992,-554.368,-1366.4,218.624
-431.88,-847.168,43.432,-476.288,-960.384,-1030.656
-80.52,-1862.696,-1005.28,-273.28,-1819.264,-218.624
-167.872,-1837.32,-593.896,-179.584,-1655.296,-312.32
-378.688,-1374.696,-12.688,-491.904,-1272.704,-491.904
-610.488,-1525.488,-115.168,-1210.24,-1803.648,-39.04
-898.408,-1407.392,115.656,-804.224,-1296.128,101.504
-561.688,-1579.168,-142.496,-515.328,-1460.096,-445.056
-498.736,-1570.872,550.952,-320.128,-2397.056,-163.968
-429.928,-2236.992,433.832,-562.176,-2194.048,819.84
-762.256,-2701.568,573.888,-858.88,-2873.344,-15.616
-1190.232,-4010.384,956.968,-2092.544,-7893.888,-1077.504
-2404.376,-10596.92,-1202.92,-2521.984,-11079.552,-1303.936
-3782.0,-11391.872,-1089.704,-4107.008,-11672.96,-1280.512
-4610.136,-14510.192,-5211.352,-7917.312,-53156.864,-1382.016
-10862.392,-14529.712,13369.736,-11391.872,-21589.12,23189.76
-12396.176,2449.272,2348.744,-13289.216,-655.872,-11641.728
-11680.768,-14091.488,-5016.152,-8760.576,-2139.392,4973.696
-7503.976,-5242.584,-4573.536,-4513.024,-7292.672,-3537.024
7753.832,-14669.28,4918.064,8635.648,-16146.944,6707.072
11441.648,-1676.768,415.776,9338.368,11524.608,9408.64
6457.704,15988.832,4226.08,5715.456,19254.528,1803.648
5404.6,15988.832,4260.728,5153.28,15764.352,5652.992
1980.304,7004.752,1857.328,-1819.264,-765.184,-655.872
-5368.488,2835.28,-440.176,-6301.056,4606.72,1108.736
-7102.84,8600.024,891.088,-7167.744,8698.112,-507.52
-3360.856,-3861.544,-2016.416,-2740.608,-6956.928,-4903.424
-2879.2,-14360.376,-3801.032,-2771.84,-16045.44,2959.232
-853.512,6225.904,5179.632,-1319.552,6371.328,-9603.84
-893.04,4693.096,20.008,-1241.472,3693.184,2069.12
-1300.52,-2008.12,2215.52,-132.736,4427.136,-2693.76
-225.944,3224.704,-3273.504,1592.832,8003.2,109.312
2365.336,6688.04,803.248,2756.224,6012.16,523.136
1931.016,4189.48,-1504.016,1428.864,4099.2,-1186.816
1950.536,3279.36,1744.6,3310.592,3185.664,-913.536
1636.752,1796.328,-1757.776,1085.312,1545.984,-1741.184
-73.2,-163.48,76.128,-109.312,-320.128,163.968
-935.496,-485.56,-829.112,-1108.736,-4247.552,-851.072
-955.992,-4104.568,897.432,-999.424,-3732.224,1350.784
-340.624,-2288.232,-17.568,-171.776,-1811.456,-1061.888
-13.664,-703.208,3.904,-23.424,-655.872,-163.968
-24.4,-712.968,14.152,-70.272,-663.68,-163.968
-20.496,-732.976,27.328,-31.232,-648.064,-148.352
-15.128,-722.24,-17.568,-54.656,-944.768,-554.368
-241.072,-1258.064,6.344,-296.704,-1100.928,382.592
-200.08,-893.04,248.392,-195.2,-882.304,-398.208
-90.768,-912.072,37.088,-109.312,-976.0,-132.736
-110.776,-931.592,263.032,-31.232,-1748.992,-897.92
-190.32,-1081.408,657.824,-210.816,-827.648,819.84
-147.376,-740.784,92.72,-156.16,-1085.312,-452.864
-211.792,-1643.096,409.432,-273.28,-1741.184,499.712
-305.976,-1347.856,173.728,-273.28,-1007.232,-218.624
-222.04,-1548.912,-372.832,-749.568,-2147.2,-7.808
-573.4,-2222.352,537.776,-530.944,-2186.24,234.24
-631.96,-2166.72,-149.816,-640.256,-1991.04,-366.976
-459.208,-2399.984,-280.6,-374.784,-3740.032,-343.552
-862.296,-3123.688,655.384,-999.424,-2998.272,554.368
-950.136,-3306.2,-252.296,-1015.04,-3357.44,-804.224
-1162.904,-3626.328,-392.352,-890.112,-2412.672,780.8
-315.248,-1169.736,605.608,-210.816,-999.424,-85.888
109.8,-1876.848,-312.32,93.696,-2365.824,-796.416
-459.696,-5155.232,-549.0,-1389.824,-4411.52,2631.296
-1179.008,-4707.248,2244.8,-2264.32,-6433.792,-702.72
-2856.264,-9226.616,-619.76,-3045.12,-9705.344,-93.696
-4170.448,-11736.4,507.52,-4278.784,-12586.496,-772.992
-5453.888,-15312.952,-6463.56,-6035.584,-34854.912,-10689.152
-9680.456,-15734.584,-7336.592,-8940.16,-16685.696,22635.392
-10023.032,-14072.456,15988.832,-18083.328,-26312.96,-5239.168
-9033.856,-603.656,5723.752,-5364.096,3607.296,6777.344
-12787.552,-12469.864,2573.712,-12196.096,-20129.024,1624.064
3006.568,-11568.04,3787.856,3880.576,-10345.6,-702.72
4339.784,-4132.384,-412.36,4442.752,-2709.376,2037.888
6676.816,671.0,-477.264,6355.712,5215.744,-1522.56
5427.048,5939.936,-764.208,4958.08,6191.744,-1100.928
1474.736,8883.064,-698.328,640.256,10212.864,593.408
-1199.504,11192.28,2421.456,-5083.008,1944.192,4567.68
-5742.296,-3702.456,3473.584,-5754.496,-5957.504,1155.584
-6111.712,-10146.984,1280.024,-6379.136,-7362.944,6480.64
-2988.024,13346.8,8004.664,2256.512,-1788.032,-5129.856
4192.896,1958.832,84.424,4520.832,2771.84,2053.504
6780.76,7560.584,1439.6,6863.232,9806.848,-2662.528
7462.984,14680.504,-5165.968,-4200.704,1842.688,-2412.672
-4487.648,1755.824,5248.928,-210.816,1967.616,5278.208
-1369.328,-1334.192,-3875.696,-1733.376,-741.76,-4965.888
-3900.584,3051.952,1062.376,-718.336,-148.352,-1296.128
2459.032,-1405.44,-3286.192,3185.664,-1452.288,-2217.472
4183.624,-957.944,-2928.976,4067.968,-757.376,-4380.288
3204.208,-1641.144,-1539.64,273.28,-2443.904,-2412.672
-1731.912,-2266.272,-745.664,-2069.12,-2022.272,640.256
-3120.272,-2162.328,86.864,-3193.472,-2240.896,-905.728
-2672.776,-2061.312,202.032,-632.448,-1046.272,-1444.48
1041.392,-897.92,-1077.992,1506.944,-616.832,-1132.16
-427.0,-1125.328,333.792,-437.248,-1186.816,-281.088
-350.872,-1815.36,-400.16,-577.792,-2201.856,78.08
-538.264,-2250.168,64.416,-757.376,-1116.544,1225.856
-411.384,-1119.472,-53.68,-351.36,-1210.24,-1093.12
-218.136,-1403.0,-322.568,-288.896,-1358.592,7.808
-341.112,-1818.288,654.408,-538.752,-1881.728,-62.464
-731.024,-1726.544,207.888,-772.992,-1592.832,148.352
-811.056,-1607.472,608.048,-671.488,-2030.08,85.888
-546.072,-2260.904,268.4,-593.408,-2264.32,-15.616
-416.264,-2469.768,115.168,-413.824,-2428.288,210.816
-292.8,-2160.864,428.464,31.232,-1936.384,-226.432
-25.864,-1906.128,27.816,-109.312,-2131.584,62.464
-207.4,-3179.32,120.536,-390.4,-3294.976,-101.504
-636.352,-2987.048,262.544,-913.536,-3982.08,-242.048
-1306.376,-3981.592,729.56,-1382.016,-3880.576,851.072
-1287.344,-3599.976,448.96,-749.568,-3326.208,-359.168
-180.56,-3075.864,49.288,15.616,-2834.304,23.424
716.384,-2195.512,210.328,796.416,-2030.08,-234.24
1166.808,-1852.448,-316.712,585.6,-2092.544,54.656
752.984,-2067.168,115.656,-265.472,-2076.928,312.32
-780.312,-1866.112,318.664,-921.344,-1725.568,78.08
-1223.416,-1677.744,558.272,-1171.2,-2209.664,374.784
-926.712,-3307.664,400.648,-936.96,-3568.256,195.2
-931.592,-4607.696,460.184,-1038.464,-4716.032,390.4
-1149.728,-4557.92,634.888,-2209.664,-17076.096,-6082.432
-5319.688,-15641.376,-11968.688,-6574.336,-57693.312,-10462.72
-10797.488,-15650.16,9165.616,-11079.552,-35830.912,29358.08
-15085.544,-7757.248,3680.008,-8682.496,-15389.568,5340.672
-9931.776,5490.0,6755.384,-8744.96,7683.072,10564.224
-6759.288,15988.832,4668.208,-5832.576,46418.56,-772.992
7970.016,15988.832,-11982.84,17583.616,-29514.24,-819.84
15988.832,-15722.872,1861.232,17638.272,-32699.904,4700.416
10025.472,-4868.288,-3230.072,7401.984,2069.12,-7035.008
4414.448,11995.04,43.432,-4427.136,35510.784,-530.944
-2878.712,15988.832,-5817.936,-12258.56,1374.208,4294.4
-13123.784,-12563.072,796.904,-13062.784,-18184.832,-819.84
-9483.792,-13369.248,8802.056,-5489.024,796.416,1405.44
-571.448,-4269.024,-3225.68,476.288,-4958.08,-5293.824
3241.296,9167.568,-184.952,3794.688,12227.328,-234.24
6476.248,2254.072,-6467.952,8112.512,-3443.328,-1702.144
6323.016,-1756.312,430.904,6683.648,-1030.656,-2490.752
5050.312,3795.176,-3880.576,4161.664,4778.496,-523.136
1385.92,4411.52,-1262.944,-1046.272,1147.776,1663.104
-2424.384,-556.808,764.696,-2693.76,-499.712,-226.432
-1686.528,1560.624,608.048,-1218.048,2194.048,843.264
937.448,2132.072,-422.608,1069.696,1788.032,-515.328
1712.88,113.216,-531.432,1811.456,-187.392,-546.56
839.36,-460.672,-162.992,-999.424,-1249.28,-273.28
-2791.36,-1568.92,1554.28,-2365.824,-1186.816,2279.936
-239.608,-1060.424,-971.608,-320.128,-1233.664,-2537.6
442.616,-1570.384,-370.88,218.624,-983.808,-499.712
-416.752,-1068.232,356.24,-109.312,-530.944,-577.792
-132.248,-639.28,-174.704,-70.272,-843.264,-398.208
-61.976,-1614.792,-458.232,-101.504,-1764.608,-648.064
-244.488,-2114.016,-433.344,-359.168,-2006.656,-413.824
-382.104,-1069.696,288.408,-39.04,-499.712,-499.712
-87.84,-809.104,-99.064,-132.736,-874.496,-179.584
-59.048,-1280.024,-52.704,-15.616,-1741.184,-437.248
41.968,-1673.84,-294.752,-281.088,-843.264,288.896
-508.008,-949.648,203.496,-460.672,-921.344,-312.32
-421.632,-1500.112,-423.096,-452.864,-1655.296,-609.024
-505.08,-2444.392,-236.68,-710.528,-2264.32,-54.656
-602.192,-2229.184,-740.296,-569.984,-2279.936,-1374.208
-350.384,-2212.592,-212.28,-398.208,-1819.264,601.216
-53.68,-997.472,589.992,468.48,-1944.192,-897.92
19.032,-2364.36,-13.176,-156.16,-2459.52,-31.232
-426.024,-2874.32,-63.928,-1218.048,-2545.408,203.008
-1033.584,-2655.696,58.072,-1319.552,-1842.688,452.864
-1209.752,-2003.728,864.248,-1061.888,-2022.272,554.368
-400.648,-2332.64,136.64,-265.472,-2240.896,117.12
-10.736,-1544.52,394.304,515.328,-1124.352,-85.888
417.728,-1478.152,166.896,398.208,-1538.176,78.08
53.192,-1956.392,422.12,-452.864,-2506.368,109.312
-727.12,-3886.432,165.92,-835.456,-3974.272,577.792
-1670.424,-3711.728,2014.464,-1866.112,-3771.264,2115.968
-1594.296,-5040.064,1590.392,-1850.496,-6480.64,710.528
-2321.416,-10804.32,-1467.904,-2584.448,-17060.48,-4989.312
-5195.248,-15656.016,-11224.976,-6043.392,-53375.488,-9869.312
-10564.224,-15735.56,8661.024,-12055.552,1983.232,733.952
-11874.992,-13769.408,-7406.376,-10064.512,-18637.696,-4473.984
-7201.416,48.8,3047.072,-6402.56,2475.136,4021.12
-2711.328,9325.68,10388.056,6785.152,8354.56,-6816.384
15153.376,-5425.584,-15988.832,22939.904,-7191.168,-18161.408
13196.984,-1283.928,2190.144,9447.68,-913.536,10244.096
6765.632,-3305.712,-1448.872,4778.496,9830.272,-3037.312
-1448.872,2144.272,1097.024,-2849.92,1194.624,7.808
-6741.72,3177.368,701.256,-7784.576,1054.08,2155.008
-7815.32,1871.48,3236.904,-7378.56,1194.624,4669.184
-3448.208,1293.2,2148.664,-2318.976,741.76,-858.88
1138.992,-3716.608,-3110.024,1545.984,-6894.464,-5832.576
2641.056,-14070.504,-2736.216,3529.216,10205.056,-1093.12
4306.6,3982.08,-9626.776,4934.656,2646.912,-8354.56
3613.152,874.496,-807.64,2685.952,-616.832,936.96
2513.688,-2216.008,-1093.608,929.152,3060.736,2342.4
2021.296,3072.448,-425.536,1936.384,2834.304,-4130.432
1188.28,2293.112,-2134.024,-4122.624,991.616,-210.816
-2452.2,1298.08,238.632,3740.032,2607.872,-351.36
2023.248,2462.448,-4124.576,1639.68,2350.208,-1483.52
612.44,209.84,2080.344,31.232,-109.312,1561.6
-677.832,-1290.272,-1708.0,-1163.392,507.52,1569.408
-1576.728,-1053.592,-680.272,-1608.448,-1452.288,-1350.784
-550.464,-2319.952,149.816,-398.208,-1342.976,-273.28
410.896,-1645.048,-712.48,452.864,-1553.792,-1374.208
-103.456,-531.92,-149.328,-140.544,-484.096,-327.936
-122.0,-553.392,-157.624,-156.16,-530.944,-359.168
-106.384,-823.256,-342.088,-156.16,-1085.312,-1069.696
-360.144,-2579.568,-1727.032,-491.904,-2389.248,-983.808
-837.408,-524.6,1350.296,54.656,-757.376,-1905.152
-104.432,-723.216,-1147.288,-132.736,-1358.592,-234.24
-147.376,-2211.128,-641.232,-187.392,-2217.472,-1030.656
-376.736,-1204.384,20.496,-476.288,-851.072,-843.264
-295.728,-802.272,8.296,-281.088,-757.376,-31.232
-223.016,-2379.0,-1582.096,-718.336,-944.768,1631.872
-899.872,-2555.656,-1440.088,-936.96,-3185.664,-2990.464
-1200.48,-4137.752,-1295.64,-1335.168,-4349.056,-1007.232
-1581.608,-4454.952,-621.712,-601.216,421.632,210.816
-862.296,-143.472,1297.592,413.824,-1218.048,-2389.248
508.008,-3023.648,-519.72,445.056,-3232.512,468.48
40.504,-3911.32,-531.92,-1522.56,-4021.12,-749.568
-2312.632,-3350.608,656.36,-2475.136,-3138.816,1179.008
-1650.904,-3187.616,210.328,-1374.208,-3091.968,-936.96
-424.56,-2053.016,-420.656,296.704,-1631.872,577.792
231.8,-1226.832,850.096,851.072,-3451.136,-1428.864
160.552,-3687.816,854.488,31.232,-3794.688,1475.712
-859.856,-4952.224,681.736,-2428.288,-7308.288,1319.552
-2692.296,-8122.76,1623.576,-2803.072,-8104.704,1522.56
-2714.744,-8183.272,1810.968,-2685.952,-8167.168,1514.752
-2669.848,-8281.848,588.04,-3833.728,-35112.576,-12110.208
-6847.128,-15732.144,-3971.832,-7847.04,-54203.136,4567.68
-9174.888,-9891.272,15988.832,-9541.376,-7362.944,20168.064
-13145.744,-3183.712,-3787.856,-8260.864,-10267.52,-1421.056
