acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
-45.872,411.384,490.44,98.21,120.75,30.87,39.04,460.672,460.672
-76.616,387.472,510.448,96.67,120.82,32.27,-23.424,452.864,491.904
-101.992,357.704,527.528,95.55,120.12,33.74,-46.848,413.824,507.52
-114.192,326.96,540.704,94.57,119.14,35.28,-46.848,366.976,523.136
-126.392,293.288,548.512,94.5,118.23,36.68,-70.272,327.936,538.752
-134.688,261.08,557.784,94.78,117.11,37.94,-85.888,327.936,546.56
-136.64,224.968,568.52,95.48,115.78,39.2,-85.888,257.664,554.368
-130.296,188.856,573.4,96.88,114.17,40.67,-93.696,257.664,546.56
-120.048,153.72,580.232,98.7,113.12,42.35,-54.656,210.816,569.984
-110.776,117.12,588.04,100.94,112.35,43.82,-62.464,163.968,569.984
-98.088,85.4,600.24,103.74,111.72,45.43,-23.424,148.352,593.408
-85.888,53.192,611.952,106.54,111.51,46.83,-54.656,117.12,585.6
-72.224,25.864,620.248,109.69,111.65,48.37,-7.808,93.696,601.216
-64.904,0.488,625.128,113.05,112.07,49.77,-31.232,62.464,593.408
-55.144,-22.936,625.128,116.55,112.56,51.24,31.232,39.04,593.408
-45.872,-41.968,627.568,120.05,113.89,52.5,7.808,-15.616,601.216
-46.36,-55.144,630.984,123.69,115.64,53.34,7.808,7.808,609.024
-47.824,-63.44,639.768,127.19,117.18,54.04,0.0,-23.424,648.064
-57.584,-64.416,644.648,130.69,118.72,54.67,15.616,-23.424,632.448
-63.44,-60.512,643.672,133.98,119.84,55.51,-15.616,-7.808,609.024
-70.76,-51.24,644.16,137.06,120.54,56.56,-7.808,-7.808,616.832
-77.592,-33.184,651.48,139.86,121.24,57.89,-39.04,-7.808,616.832
-83.936,-9.272,663.68,142.31,121.94,59.22,-31.232,31.232,624.64
-88.328,15.128,673.44,143.92,122.64,60.41,-46.848,54.656,648.064
-89.792,41.48,676.856,145.25,123.34,61.46,-39.04,93.696,640.256
-94.184,62.952,676.856,146.16,124.04,62.3,-46.848,109.312,655.872
-100.04,79.056,683.688,147.14,124.81,63.07,-54.656,124.928,679.296
-105.896,93.696,692.472,148.19,125.72,63.63,-31.232,148.352,687.104
-115.168,105.896,702.72,149.24,125.93,64.47,-54.656,156.16,679.296
-121.024,114.192,706.624,150.08,126.42,65.45,-46.848,163.968,687.104
-126.392,119.072,714.432,150.78,126.84,66.5,-70.272,156.16,694.912
-133.224,125.416,719.312,151.34,127.47,67.2,-62.464,195.2,687.104
-144.448,130.784,720.776,151.9,128.03,67.76,-109.312,171.776,694.912
-153.72,138.104,717.848,151.9,127.96,68.6,-109.312,187.392,694.912
-163.48,150.304,724.68,151.55,127.75,69.51,-101.504,195.2,694.912
-168.848,172.264,721.264,150.85,127.19,70.49,-109.312,210.816,687.104
-170.312,189.832,707.112,149.59,126.49,71.68,-109.312,234.24,679.296
-173.24,213.744,688.08,148.12,125.65,72.8,-117.12,257.664,671.488
-171.776,239.608,675.88,146.37,124.81,73.85,-101.504,273.28,671.488
-167.872,270.352,671.0,144.2,124.11,74.41,-109.312,327.936,648.064
-163.48,299.144,667.584,141.61,123.41,74.41,-78.08,366.976,648.064
-156.16,324.52,663.68,138.88,122.92,74.27,-117.12,366.976,648.064
-152.256,348.432,666.608,135.59,122.71,74.13,-85.888,406.016,663.68
-150.304,363.56,670.512,132.37,122.5,73.99,-85.888,406.016,679.296
-147.376,372.832,672.464,128.87,122.36,73.64,-101.504,421.632,648.064
-146.888,377.712,674.904,125.44,122.71,73.29,-85.888,421.632,648.064
-153.72,376.248,677.344,122.22,123.13,72.73,-124.928,421.632,663.68
-163.968,371.856,679.296,119.14,123.69,72.1,-124.928,406.016,671.488
-177.144,365.024,676.368,116.2,124.04,71.68,-93.696,390.4,679.296
-188.856,349.408,667.584,113.47,124.18,71.54,-148.352,390.4,624.64
-202.52,339.648,662.704,111.09,124.39,71.68,-148.352,366.976,624.64
-220.088,327.448,657.336,108.64,124.67,72.03,-148.352,406.016,632.448
-237.656,317.2,655.872,106.4,124.74,72.31,-187.392,366.976,609.024
-256.688,304.512,651.968,104.16,124.74,72.52,-195.2,343.552,648.064
-270.352,300.608,647.576,102.06,124.67,72.45,-210.816,351.36,609.024
-286.456,297.192,650.016,99.82,124.74,72.38,-242.048,351.36,648.064
-300.608,297.192,660.264,97.44,124.81,72.24,-242.048,335.744,624.64
-312.32,300.608,671.976,94.92,124.81,71.96,-265.472,351.36,663.68
-326.96,304.512,682.712,92.19,125.09,71.54,-273.28,351.36,663.68
-338.672,307.928,688.568,89.6,125.3,71.4,-288.896,374.784,671.488
-353.8,309.88,688.08,87.01,125.51,71.33,-304.512,351.36,648.064
-365.024,309.88,686.128,84.63,125.79,71.54,-312.32,359.168,663.68
-380.152,309.88,680.76,82.46,125.86,71.75,-335.744,351.36,655.872
-391.376,306.952,677.344,80.29,125.65,72.24,-351.36,359.168,648.064
-397.72,306.464,671.488,78.12,125.37,72.73,-343.552,351.36,632.448
-400.648,303.536,664.656,75.67,125.16,73.29,-327.936,359.168,648.064
-401.136,299.632,657.336,73.43,125.09,73.85,-351.36,359.168,640.256
-401.624,295.728,657.336,71.33,124.74,74.48,-351.36,343.552,632.448
-392.84,296.704,656.848,69.23,124.32,75.04,-335.744,343.552,632.448
-388.448,300.12,662.216,66.78,124.25,75.46,-335.744,335.744,640.256
-378.688,300.608,668.072,64.33,124.32,76.02,-343.552,335.744,655.872
-368.44,296.704,678.808,61.6,124.39,76.65,-304.512,335.744,655.872
-356.728,294.752,683.688,58.94,124.81,77.14,-304.512,327.936,687.104
-345.992,288.408,690.52,56.14,125.44,77.63,-288.896,343.552,648.064
-341.6,278.648,697.352,53.62,126.28,78.12,-265.472,343.552,663.68
-337.208,270.84,702.72,51.52,127.26,78.54,-288.896,320.128,679.296
-337.696,261.568,704.672,49.63,128.52,79.03,-273.28,312.32,687.104
-343.064,252.784,704.184,48.16,129.92,79.45,-296.704,288.896,671.488
-350.872,241.072,704.184,46.97,131.04,79.94,-312.32,312.32,687.104
-361.12,228.872,702.232,45.92,132.44,80.22,-312.32,281.088,671.488
-372.832,219.112,699.792,44.94,133.42,80.36,-304.512,257.664,687.104
-384.544,207.4,699.792,44.1,134.33,80.36,-312.32,273.28,687.104
-396.744,200.568,705.648,42.98,135.31,80.22,-343.552,234.24,687.104
-409.432,194.712,706.136,41.86,135.87,79.87,-343.552,234.24,687.104
-417.728,191.784,708.576,40.39,136.64,79.45,-374.784,218.624,702.72
-425.048,188.368,707.112,39.2,137.41,79.1,-359.168,257.664,687.104
-431.392,185.928,706.624,38.15,138.25,78.82,-406.016,218.624,671.488
-438.224,185.44,709.064,37.45,139.16,78.75,-390.4,226.432,679.296
-446.032,183.976,712.48,36.75,139.65,78.89,-398.208,218.624,671.488
-451.888,182.024,713.944,36.26,140.42,78.96,-382.592,226.432,687.104
-456.28,178.12,712.48,35.77,141.33,78.89,-406.016,203.008,687.104
-463.112,173.728,709.064,35.35,142.31,78.61,-406.016,210.816,687.104
-471.896,161.528,707.112,35.14,143.22,78.26,-421.632,210.816,671.488
-476.776,146.888,712.968,35.21,143.92,78.19,-437.248,195.2,679.296
-482.632,138.104,721.752,35.63,144.76,77.84,-421.632,195.2,679.296
-489.464,127.856,730.536,35.84,145.46,77.42,-437.248,179.584,702.72
-495.808,120.536,737.368,36.12,146.51,76.79,-445.056,156.16,702.72
-505.568,115.168,742.248,36.47,147.7,75.88,-445.056,148.352,718.336
-513.864,111.752,741.272,36.82,148.82,75.18,-452.864,163.968,718.336
-516.792,122.0,743.224,37.24,149.8,74.69,-452.864,187.392,710.528
-523.136,128.832,751.032,37.8,150.99,74.2,-445.056,195.2,733.952
-534.848,145.912,759.328,38.57,152.04,73.85,-468.48,195.2,733.952
-538.264,164.456,764.696,38.92,153.02,73.57,-491.904,195.2,726.144
-539.728,186.904,770.552,39.06,153.86,73.15,-491.904,242.048,741.76
-543.144,209.352,775.432,39.13,154.77,72.59,-484.096,242.048,765.184
-548.512,229.848,777.384,38.85,155.4,72.24,-491.904,273.28,757.376
-550.464,245.952,780.8,38.36,155.68,72.17,-530.944,312.32,749.568
-549.976,255.712,789.584,37.8,155.82,72.17,-468.48,312.32,780.8
-550.464,265.96,800.808,37.1,156.1,71.89,-476.288,327.936,788.608
-555.344,275.232,814.96,36.05,156.17,71.4,-515.328,312.32,788.608
-562.664,285.48,833.504,34.93,156.45,70.7,-499.712,335.744,796.416
-568.52,296.216,847.168,33.6,156.8,69.72,-515.328,335.744,819.84
-577.304,308.904,851.072,32.06,157.22,68.46,-530.944,327.936,835.456
-583.648,322.568,853.024,30.66,157.78,67.2,-530.944,382.592,827.648
-595.36,334.28,851.072,29.4,158.62,66.08,-546.56,398.208,835.456
-613.904,349.896,848.632,28.0,159.39,64.96,-538.752,390.4,827.648
-636.352,362.096,855.464,26.32,159.74,63.77,-585.6,398.208,835.456
-661.24,373.808,864.736,24.71,159.74,62.72,-609.024,406.016,843.264
-681.248,390.4,869.128,23.17,159.81,61.74,-632.448,460.672,851.072
-700.768,406.992,866.2,21.7,159.95,60.83,-648.064,445.056,858.88
-720.776,420.168,863.272,20.02,160.09,59.71,-663.68,468.48,866.688
-742.248,432.368,863.272,18.55,160.3,58.52,-702.72,491.904,851.072
-760.792,443.104,864.248,17.08,160.16,57.33,-718.336,499.712,851.072
-772.992,447.008,870.104,15.68,159.95,56.21,-718.336,491.904,835.456
-785.68,449.936,876.936,14.14,159.67,55.23,-749.568,507.52,858.88
-799.344,447.496,883.28,12.74,159.53,54.6,-741.76,499.712,858.88
-812.52,439.2,893.528,11.41,159.04,54.39,-749.568,476.288,874.496
-821.304,431.88,899.384,10.22,158.48,54.53,-772.992,445.056,882.304
-824.232,421.632,901.824,9.1,158.34,54.88,-757.376,452.864,890.112
-829.6,414.312,898.408,8.26,158.34,55.02,-788.608,476.288,882.304
-831.064,404.064,893.528,7.56,158.27,55.37,-772.992,484.096,882.304
-834.968,398.696,887.184,7.21,158.48,55.65,-772.992,445.056,866.688
-835.944,399.184,880.84,7.07,158.41,56.07,-772.992,421.632,858.88
-837.896,399.672,871.568,6.79,158.62,56.49,-757.376,468.48,843.264
-839.36,401.136,862.784,6.3,159.04,56.91,-772.992,452.864,843.264
-843.752,403.576,867.176,5.6,159.53,57.33,-796.416,445.056,835.456
-853.024,404.552,880.352,4.76,160.02,57.54,-796.416,452.864,874.496
-859.856,407.48,893.528,3.71,160.37,57.61,-819.84,484.096,866.688
-867.664,410.896,900.848,2.66,160.72,57.54,-796.416,452.864,890.112
-879.376,418.704,912.072,1.47,161.35,57.26,-835.456,460.672,897.92
-889.136,422.12,919.88,0.28,161.84,56.98,-819.84,476.288,913.536
-901.824,427.976,924.76,-0.77,162.26,56.7,-835.456,484.096,913.536
-911.096,433.344,922.32,-1.89,162.89,56.56,-874.496,491.904,890.112
-921.344,436.272,918.904,-2.87,163.38,56.7,-866.688,499.712,913.536
-933.544,439.2,918.904,-3.99,163.8,56.84,-905.728,499.712,905.728
-948.184,439.688,921.832,-5.18,164.08,57.19,-890.112,515.328,897.92
-962.824,439.688,924.272,-6.23,164.08,57.47,-921.344,484.096,897.92
-974.536,435.784,929.64,-7.56,164.22,57.89,-897.92,491.904,921.344
-984.784,428.464,932.08,-8.68,164.15,58.24,-913.536,468.48,921.344
-995.52,418.704,936.472,-10.08,164.15,58.73,-952.576,476.288,913.536
-1007.232,406.016,941.352,-11.27,164.22,59.01,-960.384,437.248,944.768
-1016.992,395.28,946.232,-12.46,164.01,59.36,-991.616,437.248,960.384
-1024.8,383.08,948.672,-13.3,163.87,59.57,-968.192,429.44,960.384
-1029.68,369.416,946.232,-14.14,163.59,59.57,-999.424,398.208,944.768
-1034.56,358.192,944.768,-14.63,163.59,59.64,-983.808,382.592,921.344
-1038.464,346.48,936.472,-14.91,163.52,59.64,-999.424,398.208,905.728
-1040.904,332.328,926.712,-14.91,163.38,59.5,-983.808,390.4,905.728
-1040.904,321.592,914.024,-14.91,163.17,59.43,-991.616,374.784,882.304
-1037.0,309.392,897.432,-14.84,162.96,59.36,-960.384,351.36,866.688
-1029.68,299.632,877.912,-14.77,162.96,59.22,-991.616,351.36,858.88
-1022.848,288.408,857.904,-14.98,163.1,59.08,-960.384,335.744,843.264
-1024.8,278.648,851.56,-15.26,163.17,58.8,-983.808,351.36,827.648
-1029.68,271.816,861.32,-15.54,163.31,58.52,-968.192,335.744,835.456
-1037.0,268.888,877.424,-15.61,163.24,58.24,-999.424,312.32,866.688
-1047.736,268.4,891.576,-15.68,163.24,57.96,-968.192,312.32,858.88
-1057.984,269.864,905.728,-15.68,163.1,57.75,-991.616,320.128,913.536
-1067.256,278.16,907.68,-15.61,163.1,57.82,-999.424,296.704,882.304
-1071.16,289.872,905.24,-15.61,163.24,57.82,-1007.232,351.36,858.88
-1075.064,302.072,898.408,-15.68,163.45,57.96,-1015.04,343.552,882.304
-1079.944,319.64,886.696,-16.03,163.73,58.17,-1046.272,374.784,874.496
-1085.312,338.184,874.496,-16.38,164.22,58.59,-1038.464,406.016,843.264
-1094.096,353.8,867.664,-17.08,164.36,59.15,-1061.888,406.016,851.072
-1105.808,371.368,865.712,-17.99,164.36,59.85,-1046.272,421.632,843.264
-1116.056,388.448,865.712,-19.11,163.94,60.48,-1061.888,437.248,851.072
-1123.376,399.672,865.712,-20.65,163.45,61.18,-1046.272,452.864,858.88
-1126.304,412.36,864.736,-22.4,162.82,61.95,-1069.696,460.672,835.456
-1126.792,419.68,863.76,-24.43,162.12,62.65,-1100.928,476.288,858.88
-1121.912,425.048,864.248,-26.67,161.35,63.42,-1077.504,476.288,866.688
-1116.056,424.56,861.808,-28.84,160.58,64.26,-1077.504,491.904,858.88
-1106.296,423.096,852.536,-31.15,160.02,65.17,-1054.08,476.288,835.456
-1096.048,419.68,840.824,-33.39,159.67,66.22,-1069.696,452.864,819.84
-1085.312,412.848,829.112,-35.56,159.18,67.2,-1022.848,429.44,812.032
-1076.528,405.528,815.936,-37.59,158.97,68.25,-1054.08,437.248,788.608
-1067.744,396.256,803.736,-39.55,158.55,69.44,-1022.848,452.864,819.84
-1058.96,384.544,787.144,-41.3,158.34,70.7,-1007.232,429.44,796.416
-1046.76,373.32,768.6,-42.91,157.99,71.75,-960.384,421.632,741.76
-1033.096,359.656,752.984,-44.45,157.71,72.73,-968.192,413.824,726.144
-1021.384,344.528,740.784,-46.13,157.5,73.5,-968.192,390.4,718.336
-1011.136,325.008,735.904,-47.81,157.08,74.27,-983.808,374.784,718.336
-1003.328,306.952,740.784,-49.21,156.59,74.9,-952.576,351.36,726.144
-996.496,291.824,750.056,-50.68,155.89,75.46,-944.768,335.744,733.952
-991.128,273.768,759.816,-52.01,155.19,75.95,-960.384,320.128,749.568
-985.272,256.2,762.256,-52.99,154.56,76.37,-921.344,312.32,741.76
-981.856,244.0,759.816,-53.83,154.07,76.86,-952.576,281.088,733.952
-983.808,232.288,754.448,-54.6,153.72,77.0,-913.536,273.28,733.952
-989.664,223.992,753.96,-55.02,153.16,77.21,-921.344,296.704,741.76
-999.912,219.112,754.448,-55.44,152.6,77.42,-952.576,273.28,741.76
-1012.112,221.552,754.936,-55.58,151.83,77.56,-968.192,281.088,726.144
-1027.24,225.944,756.888,-55.79,150.78,77.63,-983.808,288.896,733.952
-1035.048,230.336,753.472,-56.0,149.8,77.7,-976.0,273.28,733.952
-1045.296,238.144,746.64,-56.49,148.82,77.77,-999.424,273.28,718.336
-1054.568,244.488,741.272,-57.33,147.91,77.77,-983.808,312.32,710.528
-1062.376,249.856,736.392,-58.45,147.0,77.77,-999.424,288.896,726.144
-1073.112,251.808,735.904,-59.99,145.74,77.77,-1015.04,288.896,733.952
-1079.456,252.784,734.44,-61.53,144.62,77.91,-1038.464,281.088,687.104
-1084.824,252.784,726.144,-63.0,143.5,78.12,-1015.04,312.32,726.144
-1086.776,255.224,719.8,-64.68,142.31,78.4,-1030.656,296.704,710.528
-1089.704,254.248,711.992,-66.43,141.26,78.89,-1046.272,273.28,687.104
-1089.704,254.248,704.672,-67.97,140.35,79.45,-1022.848,304.512,671.488
-1090.192,252.784,693.936,-69.79,139.51,79.87,-1030.656,327.936,687.104
-1089.216,248.88,683.2,-71.61,138.81,80.29,-1038.464,327.936,671.488
-1090.192,246.928,673.44,-73.43,138.11,80.64,-1030.656,288.896,655.872
-1090.68,245.464,661.728,-75.39,137.34,80.92,-1030.656,288.896,632.448
-1088.24,246.928,647.088,-77.49,136.57,81.2,-1030.656,304.512,640.256
-1084.824,246.44,630.984,-79.66,135.66,81.34,-1022.848,265.472,601.216
-1080.432,245.952,611.952,-82.04,134.89,81.55,-1007.232,296.704,585.6
-1073.112,246.44,590.968,-84.56,134.19,81.62,-1022.848,335.744,585.6
-1068.72,244.976,569.984,-87.15,133.63,81.69,-1015.04,288.896,538.752
-1064.328,243.512,551.44,-89.88,133.14,81.69,-999.424,296.704,530.944
-1064.328,240.096,535.336,-92.82,132.65,81.48,-1022.848,296.704,530.944
-1066.768,236.68,529.48,-95.83,132.16,81.34,-1022.848,273.28,499.712
-1073.112,232.776,524.112,-98.98,131.74,81.27,-1015.04,273.28,484.096
-1081.408,229.36,525.576,-101.99,131.32,81.13,-1038.464,281.088,491.904
-1091.656,228.872,523.624,-105.0,131.11,80.99,-1030.656,257.664,507.52
-1101.416,227.896,521.672,-108.08,130.83,80.85,-1061.888,288.896,515.328
-1112.152,231.312,515.328,-111.23,130.83,80.92,-1038.464,249.856,491.904
-1122.888,235.216,508.008,-114.17,130.9,80.92,-1054.08,288.896,476.288
-1133.624,242.048,500.688,-116.97,130.97,81.27,-1077.504,281.088,468.48
-1145.336,247.904,491.904,-119.77,131.11,81.69,-1116.544,281.088,476.288
-1158.024,252.784,484.584,-122.64,131.25,82.25,-1093.12,288.896,468.48
-1170.712,257.664,478.728,-125.51,131.04,83.02,-1116.544,304.512,460.672
-1186.816,259.616,481.168,-128.31,130.83,83.79,-1132.16,304.512,468.48
-1199.016,258.64,484.584,-131.11,130.41,84.77,-1147.776,312.32,460.672
-1207.8,257.176,485.56,-133.84,129.92,85.82,-1124.352,296.704,460.672
-1214.632,252.784,489.464,-136.57,129.22,86.94,-1147.776,281.088,468.48
-1218.536,245.464,489.464,-139.16,128.73,88.13,-1163.392,281.088,460.672
-1222.44,238.144,486.536,-141.89,128.38,89.39,-1179.008,288.896,484.096
-1223.904,230.824,480.68,-144.41,128.03,90.51,-1163.392,288.896,476.288
-1225.368,224.48,477.264,-147.0,127.68,91.77,-1163.392,281.088,437.248
-1226.832,218.624,472.872,-149.38,127.4,92.82,-1186.816,265.472,460.672
-1232.2,211.792,470.92,-151.69,127.12,94.01,-1179.008,257.664,429.44
-1236.592,208.376,467.992,-154.0,126.77,95.13,-1171.2,242.048,452.864
-1240.008,203.496,465.064,-156.1,126.35,96.18,-1194.624,249.856,445.056
-1246.352,198.616,460.672,-158.2,126.0,97.37,-1194.624,242.048,452.864
-1249.28,194.712,457.256,-160.16,125.58,98.63,-1194.624,234.24,468.48
-1247.328,190.808,447.984,-162.05,125.09,99.82,-1194.624,234.24,445.056
-1248.304,185.928,445.056,-163.94,124.46,100.94,-1194.624,234.24,429.44
-1246.352,179.096,439.2,-165.76,123.76,102.13,-1202.432,203.008,429.44
-1240.008,172.264,434.808,-167.51,123.13,103.25,-1194.624,210.816,413.824
-1233.176,166.408,427.0,-169.33,122.29,104.3,-1171.2,210.816,406.016
-1223.416,157.136,419.192,-171.22,121.73,105.21,-1163.392,210.816,374.784
-1213.656,147.376,408.456,-172.83,121.1,106.05,-1163.392,210.816,390.4
-1204.872,139.568,401.624,-174.37,120.54,106.89,-1132.16,203.008,374.784
-1195.112,129.808,391.864,-175.7,119.84,107.73,-1139.968,171.776,366.976
-1185.352,121.024,384.056,-177.1,119.21,108.36,-1108.736,171.776,351.36
-1176.568,110.288,376.248,-178.57,118.58,109.06,-1116.544,156.16,359.168
-1171.2,98.088,370.392,-179.83,118.09,109.55,-1116.544,171.776,366.976
-1169.248,85.888,366.976,-181.02,117.53,109.9,-1108.736,148.352,359.168
-1170.712,73.2,365.512,-181.86,117.11,110.18,-1108.736,117.12,359.168
-1177.056,60.024,369.416,-182.7,116.69,110.39,-1124.352,117.12,335.744
-1186.328,49.288,377.712,-183.4,116.2,110.53,-1116.544,93.696,359.168
-1197.552,41.968,385.52,-184.03,115.71,110.53,-1155.584,70.272,351.36
-1209.264,38.552,392.352,-184.38,115.15,110.67,-1179.008,85.888,374.784
-1218.536,38.552,393.328,-184.59,114.87,110.88,-1147.776,54.656,390.4
-1226.832,44.896,391.376,-184.45,114.73,111.44,-1179.008,70.272,374.784
-1236.104,51.24,389.912,-184.1,114.8,112.0,-1186.816,101.504,390.4
-1242.936,61.976,385.032,-183.82,114.87,112.98,-1179.008,109.312,359.168
-1251.72,72.224,382.592,-183.47,114.8,113.82,-1202.432,132.736,359.168
-1259.04,81.496,381.128,-183.4,114.73,114.87,-1218.048,148.352,343.552
-1266.36,90.28,378.688,-183.68,114.59,115.85,-1186.816,124.928,366.976
-1273.192,97.6,375.272,-184.03,114.45,117.11,-1225.856,132.736,343.552
-1280.512,101.504,373.808,-184.52,114.17,118.3,-1225.856,109.312,351.36
-1286.856,102.968,369.904,-185.22,113.61,119.56,-1233.664,156.16,366.976
-1292.712,105.408,371.368,-185.64,112.98,120.82,-1233.664,156.16,343.552
-1292.712,105.896,367.952,-186.41,112.35,122.01,-1241.472,171.776,335.744
-1292.224,108.824,363.072,-187.25,111.44,123.06,-1241.472,187.392,359.168
-1289.296,109.8,360.144,-188.16,110.88,123.97,-1241.472,171.776,320.128
-1287.344,112.728,361.608,-189.21,110.11,124.81,-1194.624,148.352,335.744
-1279.048,114.68,360.632,-190.26,109.55,125.72,-1225.856,124.928,327.936
-1275.144,113.216,360.144,-191.24,109.06,126.7,-1186.816,148.352,351.36
-1268.8,113.704,359.656,-192.36,108.64,127.54,-1210.24,140.544,335.744
-1262.456,113.216,352.336,-193.69,108.43,128.31,-1210.24,156.16,327.936
-1255.624,114.192,341.6,-195.09,108.15,129.08,-1202.432,156.16,320.128
-1250.744,113.216,329.888,-196.56,107.94,129.85,-1210.24,156.16,288.896
-1248.792,111.752,317.2,-198.24,107.8,130.62,-1202.432,179.584,288.896
-1249.768,109.8,306.952,-200.06,107.38,131.18,-1202.432,124.928,288.896
-1250.744,111.752,300.12,-201.88,106.75,131.6,-1194.624,148.352,281.088
-1252.696,114.192,293.776,-203.63,105.91,132.02,-1202.432,171.776,281.088
-1252.696,118.096,289.872,-205.45,105.0,132.16,-1194.624,171.776,281.088
-1250.256,122.488,287.92,-207.41,103.95,132.16,-1186.816,187.392,257.664
-1249.28,130.296,280.6,-209.51,102.76,132.09,-1179.008,171.776,273.28
-1245.864,136.152,272.304,-211.75,101.5,131.81,-1202.432,195.2,226.432
-1242.936,142.496,263.52,-214.06,100.1,131.53,-1186.816,195.2,242.048
-1237.08,147.376,252.784,-216.51,98.77,131.11,-1194.624,195.2,242.048
-1230.248,151.28,247.416,-219.03,97.44,130.76,-1163.392,218.624,234.24
-1222.44,150.304,241.072,-221.41,95.97,130.69,-1163.392,203.008,226.432
-1216.584,146.888,235.704,-223.72,94.64,130.34,-1155.584,187.392,218.624
-1210.24,141.032,233.752,-226.03,93.31,129.85,-1132.16,187.392,210.816
-1207.312,132.736,225.456,-228.13,91.98,129.43,-1155.584,179.584,203.008
-1203.896,125.904,219.112,-230.09,90.65,128.87,-1171.2,179.584,195.2
-1207.312,116.144,220.576,-231.91,89.46,128.17,-1139.968,140.544,195.2
-1212.68,108.336,216.184,-233.8,88.13,127.47,-1139.968,148.352,203.008
-1222.44,101.992,216.672,-235.48,86.8,126.7,-1155.584,148.352,203.008
-1233.176,96.136,212.768,-237.09,85.4,126.07,-1163.392,140.544,195.2
-1246.84,92.232,208.864,-238.56,84.0,125.37,-1218.048,148.352,203.008
-1258.552,93.208,204.472,-239.68,82.53,124.67,-1186.816,156.16,179.584
-1272.216,97.112,206.912,-240.8,80.99,124.11,-1218.048,117.12,187.392
-1287.344,104.432,207.4,-241.71,79.31,123.69,-1194.624,163.968,179.584
-1303.936,126.392,217.16,-242.48,77.56,123.41,-1257.088,163.968,210.816
-1326.872,140.056,241.072,-243.53,75.67,123.27,-1280.512,163.968,234.24
-1346.392,154.696,266.448,-243.53,73.57,123.27,-1296.128,203.008,242.048
-1343.464,175.68,255.712,-243.11,72.03,123.62,-1311.744,226.432,218.624
-1327.848,194.712,212.768,-242.9,71.12,124.18,-1264.896,242.048,171.776
-1308.816,211.792,158.112,-244.16,70.7,124.6,-1249.28,257.664,140.544
-1292.712,227.408,110.776,-247.03,70.49,124.74,-1225.856,296.704,78.08
-1279.536,240.584,83.448,-250.95,69.79,124.74,-1233.664,296.704,46.848
-1277.096,247.904,67.832,-255.22,69.02,124.81,-1225.856,304.512,62.464
-1282.952,250.344,63.928,-259.63,68.18,125.02,-1249.28,296.704,54.656
-1294.176,239.608,69.296,-263.41,67.27,125.44,-1233.664,288.896,31.232
-1311.744,217.648,76.128,-266.0,66.15,125.86,-1257.088,249.856,54.656
-1325.896,192.272,83.936,-267.54,64.54,126.28,-1257.088,226.432,62.464
-1330.288,159.576,92.232,-268.03,62.72,126.63,-1272.704,218.624,70.272
-1324.92,127.368,100.04,-267.61,60.83,126.84,-1257.088,171.776,85.888
-1311.256,92.72,103.456,-266.63,59.15,127.05,-1241.472,132.736,93.696
-1298.568,64.416,107.848,-265.23,57.96,127.4,-1233.664,132.736,85.888
-1285.392,41.968,111.752,-263.69,57.26,127.82,-1249.28,85.888,101.504
-1273.192,23.912,118.096,-262.08,56.42,128.66,-1218.048,62.464,101.504
-1262.456,13.664,124.928,-260.4,55.65,129.85,-1202.432,54.656,109.312
-1252.208,9.272,126.88,-258.72,55.02,131.11,-1186.816,70.272,109.312
-1239.52,12.2,127.368,-256.62,54.39,132.51,-1179.008,70.272,101.504
-1225.856,20.984,122.976,-254.59,53.9,133.7,-1171.2,62.464,93.696
-1214.632,37.088,114.192,-252.77,53.69,134.61,-1163.392,78.08,85.888
-1206.336,58.072,106.872,-251.23,53.83,135.59,-1147.776,117.12,85.888
-1201.944,79.544,99.064,-250.25,53.83,136.22,-1155.584,124.928,70.272
-1198.528,103.456,92.232,-249.83,53.55,136.71,-1124.352,179.584,62.464
-1197.064,128.832,79.544,-250.18,53.41,136.99,-1132.16,163.968,54.656
-1197.064,148.84,69.784,-251.09,53.27,137.27,-1155.584,171.776,39.04
-1203.408,164.456,59.048,-252.35,52.92,137.55,-1116.544,218.624,31.232
-1208.288,173.24,54.656,-253.61,52.36,137.9,-1163.392,242.048,15.616
-1214.632,175.68,55.144,-254.66,51.66,138.18,-1171.2,218.624,7.808
-1222.928,171.288,58.56,-255.43,50.89,138.32,-1179.008,210.816,46.848
-1225.368,164.944,60.512,-255.99,49.98,138.39,-1186.816,210.816,23.424
-1228.784,161.04,58.072,-256.48,49.21,138.25,-1186.816,187.392,23.424
-1231.712,152.256,57.096,-256.83,48.72,137.97,-1179.008,210.816,31.232
-1233.664,145.424,58.56,-257.04,48.37,137.62,-1171.2,187.392,54.656
-1239.032,138.592,54.168,-257.11,48.02,137.13,-1194.624,187.392,39.04
-1241.472,132.736,55.632,-257.04,47.67,136.71,-1186.816,171.776,39.04
-1241.472,129.808,51.24,-256.76,47.46,136.15,-1186.816,179.584,31.232
-1246.84,124.928,50.752,-256.34,47.25,135.59,-1194.624,148.352,23.424
-1254.16,117.608,49.288,-255.71,47.18,135.1,-1218.048,163.968,15.616
