# STEVAL-MKI227KA (LSM6DSV16X)

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
3349951177,445.178,338.733,-821.304
3350001696,424.743,333.670,-798.368
3350100738,447.923,268.156,-863.882
3350151977,452.498,175.192,-872.544
3350201482,464.088,129.442,-861.625
3350301148,461.953,88.694,-858.697
3350351719,460.001,61.854,-879.254
3350401533,403.820,-17.751,-883.158
3350501575,340.441,-39.650,-896.822
3350550817,325.862,-63.196,-998.448
3350651613,237.717,-171.715,-939.644
3350701714,234.789,-186.782,-898.225
3350752020,235.033,-181.963,-932.080
3350852170,224.480,-211.487,-1000.461
3350901404,200.141,-163.846,-1036.512
3350950955,120.658,-156.038,-856.135
3351051730,118.218,-92.598,-899.079
3351101258,62.647,-27.023,-1059.875
3351151030,20.557,-90.097,-987.712
3351252136,-24.888,-37.576,-985.394
3351301256,-70.638,-33.062,-989.969
3351401240,-110.593,-67.344,-1018.151
3351451588,-98.881,-60.817,-1006.988
3351501491,-74.237,-39.589,-1013.210
3351600943,-72.590,-60.451,-961.848
3351651578,-60.451,-150.670,-944.097
3351701716,20.130,-94.428,-1005.646
3351801825,134.993,-90.158,-1009.916
3351851483,183.610,-131.333,-988.932
3351901355,268.400,-117.120,-1007.903
3352001417,337.635,-51.728,-914.878
3352051333,436.394,-26.047,-889.014
3352151514,480.558,-10.675,-795.318
3352201578,485.011,26.596,-707.173
3352251622,406.321,90.707,-787.876
3352351510,227.835,223.382,-1020.225
3352401611,112.911,212.951,-1000.644
3352451434,77.836,275.049,-968.863
3352550991,-10.248,250.710,-949.038
3352601161,-8.479,219.966,-910.608
3352701372,-41.480,238.510,-1016.809
3352751027,-54.717,174.338,-1016.504
3352800707,-21.716,144.082,-960.506
3352901768,51.972,134.200,-996.618
3352952074,69.845,101.260,-955.931
3353002729,112.362,64.904,-1004.670
3353101430,145.790,43.249,-952.576
3353151088,202.093,33.611,-982.893
3353201495,256.810,5.002,-969.900
3353301099,315.492,-13.237,-937.570
3353352213,348.310,-22.570,-912.438
3353451415,352.702,-24.949,-879.010
3353500906,387.838,-27.084,-894.870
3353550826,384.056,-81.923,-932.202
3353651570,308.660,-132.858,-948.001
3353701552,210.389,-220.698,-834.053
