acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
340.948,20.684,905.618,-1.862,0.474,0.378
339.498,15.579,902.471,-2.198,0.777,0.723
336.383,12.476,899.716,-2.363,1.256,0.937
333.947,7.721,900.327,-2.413,1.685,1.141
331.520,0.228,902.725,-2.539,2.051,1.373
329.882,-6.429,908.582,-2.431,2.484,1.475
329.797,-9.933,916.437,-2.070,2.970,1.477
334.643,-8.668,922.847,-1.345,3.434,1.347
339.188,-6.310,926.647,-0.346,3.605,1.394
340.061,-5.910,930.500,0.456,3.743,1.550
337.102,-6.248,936.671,0.993,3.909,1.501
332.796,-7.393,941.127,1.345,3.915,1.477
329.464,-9.516,945.782,1.376,3.922,1.555
326.000,-15.000,950.000,1.050,3.920,1.610
323.433,-18.153,956.462,0.793,3.926,1.439
320.550,-15.779,965.630,0.629,3.761,1.233
319.703,-13.671,968.012,0.394,3.282,1.053
320.564,-13.003,973.912,0.115,2.684,0.735
325.682,-16.892,978.012,-0.315,2.092,0.438
333.366,-18.847,974.325,-0.718,1.677,-0.060
334.941,-16.893,976.252,-1.157,1.454,-0.432
333.212,-15.271,976.221,-1.584,1.211,-0.485
329.725,-10.722,974.684,-1.932,0.959,-0.559
327.905,-9.483,975.586,-2.376,0.735,-0.536
327.921,-5.629,972.448,-2.687,0.460,-0.674
328.348,2.034,970.445,-2.889,0.294,-0.781
328.612,2.586,970.917,-3.073,0.145,-0.662
324.231,2.054,966.987,-3.428,-0.198,-0.631
322.000,2.000,960.000,-3.780,-0.490,-0.630
322.870,1.112,959.583,-3.950,-0.613,-0.629
324.236,0.701,960.251,-4.267,-0.770,-0.637
326.470,3.121,954.839,-4.393,-0.991,-0.545
327.225,6.041,951.579,-4.478,-1.063,-0.251
328.421,3.916,950.517,-4.529,-1.056,-0.125
327.346,2.904,951.365,-4.273,-1.147,-0.016
323.765,-0.471,953.104,-3.958,-1.270,0.298
322.045,-6.673,953.988,-3.287,-1.394,0.352
322.514,-8.905,952.648,-2.386,-1.408,0.395
325.058,-8.543,950.568,-1.387,-1.421,0.472
326.877,-7.772,951.166,-0.417,-1.562,0.573
329.470,-10.603,947.858,0.147,-1.619,0.795
332.500,-12.192,947.791,0.525,-1.608,0.833
330.449,-14.663,951.332,0.713,-1.610,0.850
328.000,-18.000,953.000,0.770,-1.610,0.910
328.008,-16.287,957.506,0.840,-1.664,0.858
327.401,-15.311,958.203,0.726,-1.821,0.731
325.782,-13.939,958.725,0.321,-2.058,0.658
324.013,-15.851,960.240,-0.244,-2.313,0.572
322.056,-23.381,959.901,-0.899,-2.670,0.456
319.525,-34.837,961.005,-1.624,-2.999,0.395
320.206,-42.059,958.844,-1.965,-3.162,0.027
323.704,-37.413,960.625,-1.894,-3.404,-0.529
328.502,-36.170,964.077,-1.979,-3.766,-0.751
335.035,-41.020,961.915,-2.215,-4.129,-0.881
338.583,-51.167,959.521,-2.475,-4.468,-1.165
338.613,-65.041,958.744,-2.600,-4.519,-1.490
335.879,-72.708,960.654,-2.199,-4.253,-1.997
332.641,-76.309,960.686,-1.401,-4.125,-2.512
332.000,-74.000,957.000,-0.350,-4.060,-2.800
335.144,-66.251,954.898,0.711,-3.868,-3.154
340.774,-58.418,957.089,1.348,-3.874,-3.582
343.702,-49.880,958.525,1.694,-4.041,-4.024
346.709,-38.562,956.471,1.930,-4.265,-4.575
347.627,-26.695,953.352,1.895,-4.647,-5.070
343.976,-18.604,945.734,1.388,-5.170,-5.374
339.689,-15.951,936.415,0.725,-5.706,-5.542
337.038,-14.349,930.412,0.244,-6.009,-5.725
337.806,-7.534,926.161,-0.265,-6.044,-5.792
337.855,-4.156,928.134,-1.081,-5.859,-5.358
339.189,-6.721,930.675,-2.045,-5.523,-4.783
342.065,-6.298,926.183,-2.504,-5.135,-4.536
343.533,-4.660,922.136,-2.338,-4.685,-4.351
347.878,-3.747,922.304,-1.504,-4.194,-4.271
353.000,1.000,926.000,-0.210,-3.710,-4.270
354.910,9.831,928.118,0.740,-3.334,-4.044
355.138,14.621,925.523,1.210,-3.084,-3.640
353.668,15.298,918.948,1.234,-2.836,-3.213
349.461,13.210,910.196,1.213,-2.629,-2.981
345.654,5.894,906.045,1.395,-2.432,-2.773
342.022,-1.941,907.729,1.372,-2.070,-2.438
337.707,-14.087,913.580,1.170,-1.569,-2.071
335.092,-23.826,921.430,0.921,-1.020,-1.764
335.486,-21.667,928.478,1.025,-0.570,-1.680
337.549,-21.618,933.386,1.521,-0.277,-1.706
338.575,-25.321,933.461,2.191,-0.196,-1.879
341.342,-31.402,935.118,3.073,-0.372,-2.181
341.609,-36.168,936.905,3.891,-0.398,-2.737
342.628,-25.704,934.790,4.839,-0.362,-3.538
348.000,-15.000,937.000,5.320,-0.560,-3.850
347.421,-13.348,941.460,4.531,-0.637,-3.783
345.939,-9.350,943.424,3.251,-0.574,-3.824
345.616,-6.082,939.659,2.088,-0.548,-3.921
344.258,-2.958,934.283,1.383,-0.606,-4.090
343.837,1.569,932.059,1.258,-0.768,-4.255
344.207,4.880,929.386,1.364,-0.956,-4.361
344.961,10.448,929.076,1.470,-1.213,-4.410
342.291,13.923,929.109,1.285,-1.520,-4.348
339.348,14.652,927.398,0.970,-1.681,-4.229
338.528,16.768,924.556,0.724,-1.599,-4.105
340.757,21.101,920.724,0.500,-1.441,-3.991
344.448,28.304,921.772,0.377,-1.189,-3.831
346.747,31.293,921.119,0.362,-0.782,-3.543
350.644,32.344,919.024,0.525,-0.446,-3.247
353.000,35.000,921.000,0.770,-0.140,-2.940
352.259,36.573,919.476,1.064,0.227,-2.575
349.930,40.656,917.642,1.440,0.543,-2.216
346.747,43.760,920.193,1.680,0.814,-1.817
341.772,43.772,926.243,1.566,0.974,-1.348
334.154,42.298,928.976,1.187,0.963,-0.892
332.356,40.678,926.328,1.043,0.890,-0.666
336.313,37.584,926.101,0.880,0.758,-0.469
338.918,30.504,927.006,0.263,0.634,-0.220
339.045,26.933,926.849,-0.276,0.672,-0.202
340.170,28.313,928.000,-0.508,0.804,-0.183
345.343,29.049,930.533,-0.647,0.856,-0.030
346.423,23.576,935.528,-0.921,0.841,0.346
343.083,16.473,941.258,-1.136,0.959,0.689
341.808,16.046,940.510,-0.745,1.053,0.612
339.000,11.000,939.000,-0.140,1.050,0.770
337.037,-0.687,942.479,0.230,1.218,1.111
336.512,-3.556,945.012,0.616,1.485,0.939
334.917,2.797,949.659,1.137,1.557,0.733
335.315,5.310,955.640,1.420,1.292,0.858
334.022,0.679,956.721,1.219,0.904,0.895
331.643,-6.775,955.723,1.033,0.551,0.711
332.131,-10.932,954.980,1.138,0.262,0.311
334.750,-2.143,955.834,1.508,0.023,-0.181
337.628,12.494,958.489,1.646,-0.332,-0.363
338.186,19.655,959.183,0.737,-0.697,-0.221
337.160,18.180,958.835,-0.940,-1.098,-0.051
334.566,12.555,960.440,-2.617,-1.505,-0.175
332.705,13.020,957.391,-3.695,-1.879,-0.524
333.133,16.142,953.807,-4.570,-2.386,-0.716
335.000,15.000,953.000,-5.810,-2.730,-0.770
339.374,17.391,947.852,-6.915,-2.968,-0.774
341.824,18.992,943.781,-7.950,-3.189,-0.728
342.168,14.128,940.906,-8.804,-3.281,-0.590
340.514,6.758,939.217,-9.221,-3.467,-0.387
336.993,-2.443,938.254,-9.394,-3.442,-0.378
340.355,-5.926,936.890,-8.813,-3.149,-0.517
345.201,-2.766,939.294,-7.603,-2.844,-0.476
346.003,-1.939,942.813,-6.390,-2.477,-0.170
345.351,-2.814,943.465,-5.231,-2.207,0.208
344.336,-3.769,940.206,-4.100,-2.078,0.450
346.797,-3.401,936.628,-2.839,-1.928,0.502
347.897,-1.210,930.737,-1.496,-1.741,0.507
346.629,-4.984,928.259,-0.541,-1.659,0.714
345.896,-10.255,932.559,-0.083,-1.408,0.931
346.000,-6.000,935.000,0.280,-0.980,1.050
347.094,-1.999,945.133,0.371,-0.845,1.353
344.852,-2.449,951.183,0.288,-0.784,1.533
343.389,0.049,946.520,0.660,-0.844,1.569
344.629,0.597,945.002,1.166,-1.163,1.621
344.875,-4.603,939.874,1.502,-1.408,1.472
343.472,-12.792,943.985,1.378,-1.572,1.389
342.056,-15.916,948.935,0.716,-1.606,1.244
345.648,-12.305,946.921,0.113,-1.541,1.178
348.619,-9.437,948.062,-0.529,-1.591,1.378
351.309,-7.969,938.785,-1.268,-1.630,1.395
353.907,-9.158,931.778,-1.967,-1.564,1.435
349.241,-12.897,929.492,-2.535,-1.537,1.279
346.892,-17.254,928.229,-2.785,-1.538,0.983
345.393,-19.060,929.894,-2.966,-1.543,0.898
340.000,-21.000,926.000,-3.010,-1.540,0.770
338.062,-27.336,926.584,-2.885,-1.372,0.765
337.296,-27.826,926.913,-2.787,-1.104,0.731
337.043,-27.373,923.855,-2.530,-1.001,0.679
339.612,-33.734,921.124,-2.236,-0.896,0.690
343.396,-35.883,917.936,-1.994,-0.559,0.425
346.658,-33.404,918.102,-1.566,-0.308,0.068
349.159,-30.750,919.228,-1.087,-0.123,-0.153
350.030,-27.214,925.428,-0.782,0.061,-0.274
349.210,-25.473,929.971,-0.756,0.174,-0.333
