@relation 'MLC'

@attribute F1_MEAN_ACC_X numeric
@attribute F2_VARIANCE_ACC_X numeric
@attribute F3_ENERGY_ACC_X numeric
@attribute F4_PEAK_TO_PEAK_ACC_X numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_MAXIMUM_ACC_X numeric
@attribute F7_MEAN_ACC_Y numeric
@attribute F8_MINIMUM_ACC_Y numeric
@attribute F9_MAXIMUM_ACC_Y numeric
@attribute F10_MEAN_ACC_Z numeric
@attribute F11_ENERGY_ACC_Z numeric
@attribute F12_MINIMUM_ACC_Z numeric
@attribute F13_MAXIMUM_ACC_Z numeric
@attribute F14_ABS_MEAN_ACC_V numeric
@attribute F15_ABS_MINIMUM_ACC_V numeric
@attribute class {stationary, walking, running, cycling}

@data
-0.266846, 0.0450439, 8.14063, 1.01758, -0.73877, 0.278564, 0.516602, -0.0179443, 1.14941, 0.804688, 47.4688, 0.417969, 1.22168, 1.02637, 0.529297, cycling
-0.235229, 0.0593567, 8.03125, 1.09375, -0.708008, 0.385742, 0.560547, 0.0270996, 1.27539, 0.789551, 45.6875, 0.342529, 1.16895, 1.0332, 0.373291, cycling
-0.226074, 0.0561829, 7.51172, 1.23535, -0.800781, 0.434082, 0.574707, -0.0611572, 1.35547, 0.777832, 45, 0.317871, 1.15527, 1.02832, 0.356201, cycling
-0.265869, 0.131592, 14.1641, 1.81934, -1.18652, 0.632813, 0.554199, -0.158691, 1.30957, 0.780273, 45.7813, 0.295166, 1.20215, 1.06641, 0.374512, cycling
-0.250977, 0.110352, 12.1406, 1.71875, -1.05957, 0.65918, 0.523926, -0.371338, 1.49414, 0.79541, 47.4375, 0.142456, 1.5, 1.06543, 0.529297, cycling
-0.239502, 0.0623779, 8.38281, 1.82422, -1.04395, 0.780273, 0.58252, 0.20459, 1.17578, 0.76709, 42.2188, 0.534668, 1.0957, 1.02734, 0.650879, cycling
-0.232788, 0.0393066, 6.54688, 0.847168, -0.713867, 0.133423, 0.561035, 0.0165405, 0.95166, 0.781738, 43.9688, 0.473145, 1.13086, 1.0166, 0.537109, cycling
-0.27002, 0.050354, 8.63281, 1.13184, -0.783691, 0.3479, 0.419189, -0.2771, 1.18066, 0.848633, 52.0313, 0.481445, 1.23828, 1.03906, 0.658691, cycling
-0.314697, 0.0602417, 11.1563, 1.44531, -1.04199, 0.402832, 0.304688, -0.348633, 0.995117, 0.897461, 57.4063, 0.588379, 1.29004, 1.0459, 0.595215, cycling
-0.252441, 0.0616455, 8.78125, 1.2998, -0.778809, 0.520996, 0.467285, -0.156128, 0.983398, 0.856934, 53.125, 0.51709, 1.23926, 1.0498, 0.567871, cycling
-0.258057, 0.020874, 6.125, 0.658203, -0.547852, 0.110291, 0.490479, 0.0472412, 0.910156, 0.838379, 50.5938, 0.528809, 1.11328, 1.02148, 0.540039, cycling
-0.281738, 0.0354004, 8.03906, 1.00293, -0.814453, 0.187988, 0.48877, 0.0532837, 1.00391, 0.825195, 48.6875, 0.537109, 1.21484, 1.02344, 0.641113, cycling
-0.30542, 0.0332031, 8.85156, 0.803223, -0.693848, 0.109253, 0.479248, 0.101929, 1.08008, 0.817383, 48.1875, 0.297363, 1.24707, 1.01855, 0.395508, cycling
-0.310059, 0.0369263, 9.3125, 0.998047, -0.756836, 0.241211, 0.450928, -0.00640869, 0.826172, 0.832031, 49.375, 0.591797, 1.14844, 1.02051, 0.652344, cycling
-0.328857, 0.0292969, 9.625, 0.876465, -0.780762, 0.095459, 0.432617, 0.00811768, 0.739746, 0.824707, 48.875, 0.481934, 1.0957, 1.00879, 0.625977, cycling
-0.311279, 0.0496826, 10.2656, 1.06055, -0.803711, 0.256836, 0.472656, 0.0582886, 0.858887, 0.819336, 48.0625, 0.530273, 1.12793, 1.02734, 0.624512, cycling
-0.29126, 0.053833, 9.71094, 1.24023, -0.938965, 0.300537, 0.453857, -0.0537109, 1.09863, 0.826172, 49.375, 0.558594, 1.14551, 1.02344, 0.574219, cycling
-0.302734, 0.0964355, 13.1719, 1.41309, -0.930176, 0.482422, 0.486816, -0.119629, 1.08105, 0.803711, 48.7188, 0.37085, 1.30371, 1.05371, 0.461182, cycling
-0.31665, 0.122986, 15.6328, 1.91699, -1.33203, 0.584961, 0.486816, -0.381348, 1.22656, 0.813477, 48.8125, 0.319336, 1.29199, 1.07715, 0.386475, cycling
-0.303955, 0.0667725, 11.1484, 1.25391, -1.05957, 0.19397, 0.450439, 0.0531006, 1.02832, 0.831543, 50.0625, 0.536621, 1.22461, 1.03906, 0.677246, cycling
-0.271973, 0.208984, 19.8125, 3.03711, -1.66211, 1.375, 0.51709, -0.669434, 1.41406, 0.815918, 52.625, -0.337402, 1.62598, 1.13281, 0.486572, cycling
-0.226318, 0.0177002, 4.82422, 0.584961, -0.527344, 0.0576172, 0.543457, 0.271973, 0.75293, 0.803223, 45.5625, 0.651367, 0.975098, 1.00781, 0.748047, cycling
-0.245239, 0.0186462, 5.51563, 0.668945, -0.55957, 0.109314, 0.550781, 0.30957, 0.895508, 0.803711, 45.6563, 0.608887, 1.00195, 1.01953, 0.737305, cycling
-0.27002, 0.0866089, 11.1719, 1.6543, -1.12598, 0.527832, 0.518066, -0.277588, 1.17676, 0.818848, 50.8438, 0.327148, 1.50977, 1.06445, 0.351563, cycling
-0.261475, 0.053833, 8.55469, 1.25391, -0.847656, 0.406006, 0.545898, 0.111389, 1.03418, 0.789551, 45.2813, 0.356201, 1.16699, 1.02734, 0.414551, cycling
-0.234131, 0.0794678, 9.39844, 1.46777, -0.802246, 0.665039, 0.572754, -0.145874, 1.3125, 0.78125, 44.4063, 0.290771, 1.34863, 1.04395, 0.397705, cycling
-0.263672, 0.177979, 17.3281, 2.22266, -1.32617, 0.89502, 0.557617, -0.34082, 1.2002, 0.772949, 45.2188, 0.258545, 1.31836, 1.09375, 0.334717, cycling
-0.263184, 0.147339, 15.1641, 1.73926, -1.16797, 0.570801, 0.541016, -0.19165, 1.15137, 0.791016, 46, 0.170044, 1.4873, 1.08105, 0.262695, cycling
-0.297363, 0.105896, 13.6094, 1.48535, -1.09961, 0.385986, 0.400391, -0.378662, 1.03027, 0.85791, 55.3438, 0.1073, 1.37891, 1.07324, 0.424316, cycling
-0.288086, 0.0894775, 12.0781, 1.4082, -1.05762, 0.350342, 0.392334, -0.316406, 1.37793, 0.864258, 54.0938, 0.568848, 1.53418, 1.06836, 0.57373, cycling
-0.257324, 0.0697632, 9.52344, 1.10059, -0.724609, 0.375732, 0.51416, -0.186279, 1.17188, 0.808105, 46.5625, 0.575684, 1.12207, 1.04199, 0.599609, cycling
-0.223511, 0.109619, 11.1719, 1.64551, -1.02246, 0.622559, 0.554199, -0.448242, 1.56836, 0.794434, 45.125, 0.597168, 1.08008, 1.0752, 0.657227, cycling
-0.243408, 0.0793457, 9.70313, 1.50977, -1.06934, 0.44043, 0.479004, -0.311279, 1.32715, 0.84082, 50.25, 0.594238, 1.07813, 1.06836, 0.71582, cycling
-0.222656, 0.09729, 10.2813, 1.65332, -0.849121, 0.803711, 0.533203, -0.282959, 1.22461, 0.833496, 49.6563, 0.515625, 1.0918, 1.08496, 0.516602, cycling
-0.296631, 0.0379639, 8.82031, 1.02734, -0.745117, 0.282227, 0.297363, -0.380371, 0.899414, 0.894531, 57.25, 0.537598, 1.16406, 1.03613, 0.57666, cycling
-0.192871, 0.06604, 7.22656, 1.21484, -0.791016, 0.42334, 0.540527, -0.102844, 1.11719, 0.797852, 45.6875, 0.34375, 1.15625, 1.02832, 0.572754, cycling
-0.237183, 0.065979, 8.55469, 1.19238, -0.795898, 0.395752, 0.546875, 0.0178223, 1.32324, 0.809082, 47.875, 0.422363, 1.21973, 1.04883, 0.516602, cycling
-0.273682, 0.0597534, 9.42969, 1.44043, -1.00586, 0.434814, 0.500977, -0.154175, 1.26855, 0.8125, 47.625, 0.42627, 1.23145, 1.03516, 0.526367, cycling
-0.29248, 0.121216, 14.4766, 1.89551, -1.28809, 0.606934, 0.468262, -0.0874023, 1.12891, 0.827148, 49.375, 0.54834, 1.18555, 1.06348, 0.590332, cycling
-0.280518, 0.0702515, 10.4297, 1.2168, -0.994629, 0.221802, 0.481201, -0.203003, 1.22168, 0.825684, 49.7813, 0.350098, 1.39355, 1.04395, 0.435059, cycling
-0.277832, 0.0857544, 11.4141, 1.71777, -1.11621, 0.601563, 0.493164, -0.113525, 1.19727, 0.823242, 48.625, 0.557129, 1.08789, 1.0498, 0.574707, cycling
-0.283203, 0.158569, 16.7188, 1.96777, -1.40137, 0.565918, 0.473633, -0.456299, 1.4082, 0.815918, 49.5, 0.340088, 1.31738, 1.10156, 0.491943, cycling
-0.289551, 0.0692139, 10.7188, 1.2793, -0.951172, 0.327637, 0.460205, 0.0348511, 0.995605, 0.835938, 50.0625, 0.528809, 1.10547, 1.04297, 0.632324, cycling
-0.466797, 0.0108643, 16.0156, 0.57959, -0.742676, -0.163086, 0.385498, 0.0701904, 0.566895, 0.807617, 46, 0.626465, 0.996094, 1.02148, 0.788574, cycling
-0.299805, 0.0220947, 7.84375, 0.813477, -0.579102, 0.234497, 0.675781, 0.158203, 1.98047, 0.624512, 30.9219, -0.132813, 0.953613, 1.02539, 0.789063, cycling
0.425781, 0.0765381, 18.0469, 1.08594, -0.24939, 0.836426, 0.715332, 0.297363, 1.04102, 0.406494, 14.9766, -0.0119629, 0.76709, 1.00293, 0.746582, cycling
-0.504883, 0.0356445, 20.3438, 1.24707, -1.22754, 0.0195923, 0.478516, 0.0582886, 0.849121, 0.696777, 36.0625, 0.19043, 1.08594, 1.02637, 0.478516, cycling
-0.370117, 0.169678, 21.4688, 2.22656, -1.8418, 0.383789, 0.267822, -1.15527, 0.919434, 0.824219, 52.6875, -0.232666, 1.32227, 1.10645, 0.742188, cycling
-0.443604, 0.0288086, 15.7969, 0.790527, -0.963867, -0.173218, 0.265381, -0.43335, 0.799316, 0.845703, 52.625, 0.154785, 1.31543, 1.04492, 0.791016, cycling
-0.515625, 0.0236816, 20.2656, 0.817871, -0.822754, -0.00476074, 0.212646, -0.325928, 0.569336, 0.8125, 47.1563, 0.522949, 1.09375, 1.01465, 0.837891, cycling
-0.552734, 0.0170898, 22.5781, 0.827637, -1.06836, -0.240601, 0.165649, -0.133911, 0.489746, 0.819336, 47.9688, 0.541992, 1.11133, 1.02441, 0.840332, cycling
-0.466309, 0.0467529, 18.5, 0.958984, -0.837402, 0.121643, 0.304932, -0.0661011, 1.86133, 0.825684, 49.0313, 0.388916, 1.12207, 1.06055, 0.732422, cycling
-0.427002, 0.0810547, 18.4375, 1.74707, -1.24414, 0.50293, 0.405273, -0.875, 2.75586, 0.728516, 40.5938, 0.0720825, 1.45898, 1.04004, 0.433105, cycling
-0.485596, 0.0178223, 17.7656, 0.734375, -0.821289, -0.086792, 0.400635, 0.145142, 0.868164, 0.774902, 42.5938, 0.548828, 0.98584, 1.0127, 0.695801, cycling
-0.491455, 0.0130615, 17.8281, 0.568359, -0.818848, -0.250732, 0.453125, 0.196411, 0.64209, 0.745605, 39.3125, 0.601074, 0.892578, 1.01172, 0.827148, cycling
-0.490479, 0.0198975, 18.2344, 0.994629, -1.03711, -0.0423584, 0.446045, 0.203735, 0.655273, 0.745605, 39.3125, 0.557617, 0.894531, 1.01172, 0.808594, cycling
-0.503906, 0.0305176, 19.9219, 1.00879, -0.968262, 0.0402832, 0.409424, 0.101013, 0.739258, 0.755859, 40.5938, 0.585938, 0.939941, 1.01855, 0.807617, cycling
-0.486816, 0.0118408, 17.4219, 0.549805, -0.746582, -0.197021, 0.451172, 0.228638, 0.660645, 0.749023, 39.625, 0.598145, 0.91748, 1.00977, 0.821777, cycling
-0.512207, 0.012207, 19.2344, 0.542969, -0.746094, -0.203369, 0.414063, 0.278809, 0.652832, 0.754883, 40.0938, 0.615723, 0.894531, 1.00977, 0.861816, cycling
-0.481689, 0.0158691, 17.3594, 0.539551, -0.756348, -0.216675, 0.399414, 0.158936, 0.635254, 0.767578, 41.4375, 0.630859, 0.908203, 1.00195, 0.780273, cycling
-0.497314, 0.00634766, 17.7656, 0.376221, -0.686523, -0.310303, 0.431152, 0.30127, 0.665039, 0.744629, 39.1563, 0.600586, 0.915527, 1.00195, 0.867676, cycling
-0.551758, 0.0126953, 22.2031, 0.617676, -0.853516, -0.235718, 0.473145, 0.232178, 0.678223, 0.708984, 35.625, 0.469238, 0.86084, 1.02637, 0.82666, cycling
-0.524414, 0.0236816, 20.9063, 0.911621, -0.979004, -0.0675659, 0.465088, 0.106201, 0.687012, 0.716797, 36.375, 0.586914, 0.888672, 1.01758, 0.723633, cycling
-0.541504, 0.0246582, 22.25, 0.714844, -0.84668, -0.131836, 0.452393, 0.161987, 0.671387, 0.716797, 36.5625, 0.539063, 1.0127, 1.02637, 0.79834, cycling
-0.47168, 0.0443115, 18.6875, 1.02148, -0.896484, 0.124817, 0.467285, -0.0291748, 1.19824, 0.739258, 39.4688, 0.488281, 1.04688, 1.0293, 0.579102, cycling
-0.500488, 0.0412598, 20.4219, 0.811035, -0.919922, -0.109131, 0.437256, 0.0828247, 0.789063, 0.750977, 40.5, 0.510742, 1.01172, 1.0293, 0.744141, cycling
-0.487793, 0.0233154, 18.2969, 0.920898, -1.03711, -0.116272, 0.432861, 0.146362, 0.665527, 0.76416, 41.3125, 0.571777, 0.954102, 1.01855, 0.825684, cycling
-0.481201, 0.0802002, 21.8281, 1.13965, -1.0166, 0.123169, 0.425537, 0.00494385, 0.939453, 0.758301, 41.0313, 0.500488, 1.0332, 1.03809, 0.675781, cycling
-0.491455, 0.0950928, 23.5781, 1.29785, -1.1416, 0.156372, 0.422363, -0.107117, 1.08203, 0.755859, 41.1563, 0.45874, 1.08789, 1.0498, 0.51709, cycling
-0.505859, 0.0412598, 20.7969, 1.08105, -1.03223, 0.0484619, 0.439697, 0.192993, 0.762695, 0.744141, 39.3125, 0.569336, 0.94043, 1.02539, 0.754395, cycling
-0.505371, 0.0507813, 21.4375, 0.964355, -1.0625, -0.0983276, 0.411377, 0.055603, 0.761719, 0.755859, 41.0313, 0.52832, 1.13379, 1.0293, 0.684082, cycling
-0.491943, 0.0406494, 19.7969, 0.987305, -1.05664, -0.0693359, 0.423828, 0.121521, 0.723633, 0.762695, 41.375, 0.521973, 0.955566, 1.02344, 0.701172, cycling
-0.541016, 0.0148926, 21.5469, 0.582031, -0.762695, -0.180786, 0.380859, 0.157471, 0.583496, 0.741211, 38.6875, 0.57373, 0.864746, 1.00195, 0.755371, cycling
-0.554199, 0.0290527, 23.5313, 0.875, -1.04492, -0.1698, 0.468262, 0.0897217, 0.914551, 0.707031, 36.375, 0.357422, 1.15332, 1.03711, 0.674805, cycling
-0.581055, 0.00976563, 24.3281, 0.49292, -0.822266, -0.329346, 0.370605, -0.0144653, 0.657715, 0.724121, 37.5938, 0.37915, 1.14063, 1.01563, 0.665527, cycling
-0.564941, 0.0874023, 28.4531, 1.97168, -1.58496, 0.386963, 0.453125, 0.0268555, 0.987305, 0.687988, 35.9063, 0.167358, 1.23438, 1.06055, 0.590332, cycling
-0.524902, 0.0212402, 20.7813, 0.680664, -0.811523, -0.130981, 0.526855, 0.301758, 0.822754, 0.674316, 32.5938, 0.463867, 0.926758, 1.02051, 0.696777, cycling
-0.512207, 0.0263672, 20.2188, 0.845215, -0.975098, -0.130127, 0.486084, 0.0845947, 0.937988, 0.703125, 35.4375, 0.274414, 1.00195, 1.0166, 0.663574, cycling
-0.511719, 0.0224609, 19.9063, 0.757324, -0.92041, -0.163208, 0.49585, 0.106689, 0.921875, 0.703125, 35.4063, 0.393311, 0.942383, 1.01465, 0.622559, cycling
-0.497559, 0.032959, 19.6406, 0.938965, -0.90332, 0.0354004, 0.507324, 0.130493, 1.01855, 0.695313, 34.4688, 0.450928, 0.995117, 1.0166, 0.540039, cycling
-0.501953, 0.0229492, 19.25, 0.696777, -0.854492, -0.157593, 0.507324, 0.0883789, 0.963379, 0.702637, 35, 0.51709, 0.880371, 1.01953, 0.721191, cycling
-0.479736, 0.0186768, 17.4219, 0.665039, -0.783691, -0.118713, 0.50293, 0.162842, 0.976074, 0.714355, 36.5938, 0.448975, 0.972656, 1.01172, 0.597656, cycling
-0.502441, 0.0178223, 18.9219, 0.607422, -0.79248, -0.185303, 0.46875, 0.111023, 0.779785, 0.716797, 36.5313, 0.568848, 0.915527, 1.00293, 0.666504, cycling
-0.499512, 0.0219727, 19.0156, 0.763672, -0.852051, -0.0884399, 0.51416, 0.142578, 1.04883, 0.700684, 35.125, 0.45166, 0.885254, 1.02246, 0.519043, cycling
-0.500488, 0.0239258, 19.2188, 0.891113, -0.969238, -0.0780029, 0.486084, -0.00579834, 0.953613, 0.710938, 35.9688, 0.53125, 0.936035, 1.01367, 0.609375, cycling
-0.504395, 0.0212402, 19.2969, 0.728027, -0.942871, -0.214966, 0.484619, 0.069397, 0.949707, 0.714355, 36.5313, 0.448486, 0.939453, 1.01758, 0.643555, cycling
-0.544434, 0.0136719, 21.7031, 0.604492, -0.866699, -0.262207, 0.487793, 0.205933, 0.755859, 0.695801, 34.1563, 0.523438, 0.895508, 1.01953, 0.734375, cycling
-0.519043, 0.0166016, 20.0156, 0.59082, -0.859375, -0.268799, 0.530273, 0.22998, 0.936035, 0.667969, 32.0625, 0.447754, 0.951172, 1.01563, 0.642578, cycling
-0.5625, 0.0400391, 24.9531, 1.11133, -1.13379, -0.0220337, 0.526367, -0.478271, 1.36719, 0.665039, 32.375, 0.242554, 1.07617, 1.04883, 0.344482, cycling
-0.497314, 0.0300293, 19.4219, 0.86084, -0.878418, -0.0175781, 0.532715, 0.0900879, 0.950195, 0.687012, 34.25, 0.435547, 1.04297, 1.02637, 0.59668, cycling
-0.468994, 0.0410156, 18.2656, 1.04297, -0.887695, 0.154663, 0.457031, -0.357666, 1.28418, 0.73584, 39.0938, 0.436035, 1.10742, 1.0332, 0.676758, cycling
-0.541992, 0.0544434, 24.375, 1.08008, -1.10352, -0.0234375, 0.0880737, -0.23584, 0.327881, 0.834961, 49.7813, 0.559082, 1.11133, 1.0293, 0.732422, cycling
-0.54834, 0.0830078, 26.875, 1.47852, -1.3252, 0.152954, 0.0629272, -0.212524, 0.385986, 0.834961, 49.8438, 0.625, 1.14648, 1.04102, 0.667969, cycling
-0.532227, 0.0927734, 26.3281, 1.6377, -1.25586, 0.381836, 0.0774536, -0.257324, 0.455566, 0.83252, 49.625, 0.602051, 1.26172, 1.03711, 0.706055, cycling
-0.527832, 0.0771484, 24.9063, 1.53516, -1.29688, 0.238159, 0.102844, -0.301758, 0.596191, 0.838867, 50.2813, 0.474609, 1.16113, 1.04199, 0.732422, cycling
-0.530762, 0.0800781, 25.3281, 1.2998, -1.27832, 0.0214233, 0.131958, -0.216431, 0.548828, 0.831055, 49.4688, 0.498047, 1.18652, 1.04688, 0.740723, cycling
-0.564453, 0.0588379, 26.4219, 1.09863, -1.11426, -0.0159912, 0.189697, -0.174561, 0.812988, 0.804688, 47.2813, 0.261963, 1.21094, 1.04492, 0.564941, cycling
-0.574219, 0.0588379, 27.2188, 1.23633, -1.21875, 0.017395, 0.161743, -0.210327, 0.62793, 0.795898, 45.75, 0.480713, 1.18457, 1.0293, 0.641113, cycling
-0.621094, 0.0583496, 31.0938, 1.74609, -1.72949, 0.0165405, 0.296631, -0.166504, 0.634766, 0.757324, 41.4063, 0.348877, 1.20215, 1.05762, 0.617676, cycling
-0.661133, 0.0368652, 33.1875, 1.48438, -1.38379, 0.100952, 0.312744, -0.225464, 0.611328, 0.708984, 36.5313, 0.294434, 1.12891, 1.04199, 0.376709, cycling
-0.544434, 0.0844727, 26.6719, 2.18555, -1.38867, 0.796875, 0.226807, -0.26001, 1.20801, 0.769043, 44.6875, 0.111755, 1.44531, 1.05273, 0.696777, cycling
-0.553711, 0.0341797, 23.8594, 0.907715, -1.05371, -0.14624, 0.0484924, -0.283203, 0.396973, 0.825195, 48.25, 0.566406, 1.05957, 1.01465, 0.755371, cycling
-0.521973, 0.0275879, 21, 0.694336, -0.866211, -0.171753, 0.118591, -0.199829, 0.484619, 0.849121, 51.2813, 0.563965, 1.15039, 1.02148, 0.708008, cycling
-0.524414, 0.0537109, 23, 1.09473, -1.13379, -0.0388184, 0.104004, -0.376953, 0.501465, 0.839844, 50.7813, 0.544434, 1.14648, 1.03418, 0.696289, cycling
-0.536621, 0.0366211, 22.7188, 1.04004, -1.10645, -0.0662842, 0.145142, -0.059021, 0.473145, 0.827148, 48.3438, 0.650391, 0.992676, 1.01855, 0.797852, cycling
-0.526855, 0.0361328, 21.9688, 1.03125, -1.00293, 0.0281982, 0.144165, -0.0546265, 0.41748, 0.834961, 49.2813, 0.610352, 1.09082, 1.02051, 0.797852, cycling
-0.524902, 0.0246582, 21.0313, 0.731445, -0.859375, -0.127808, 0.141846, -0.0158081, 0.34375, 0.835449, 49.4688, 0.695801, 1.0752, 1.01172, 0.827637, cycling
-0.52832, 0.0241699, 21.2344, 0.614746, -0.843262, -0.228394, 0.145752, -0.0447388, 0.483398, 0.831543, 48.8438, 0.650879, 1.09668, 1.01074, 0.777344, cycling
-0.527832, 0.0412598, 22.3906, 1.16602, -1.1582, 0.00769043, 0.126587, -0.158813, 0.365234, 0.836426, 49.375, 0.532715, 1.01953, 1.02148, 0.725098, cycling
-0.525879, 0.0476074, 22.7031, 1.22754, -1.12012, 0.106995, 0.161621, -0.0734863, 0.461426, 0.845215, 50.7813, 0.59375, 1.06641, 1.04004, 0.773438, cycling
-0.628906, 0.0214844, 29.2031, 0.782715, -1.00391, -0.221313, 0.207153, -0.0393066, 0.505859, 0.777344, 42.7813, 0.585938, 0.952637, 1.03809, 0.814941, cycling
-0.585938, 0.0268555, 25.9063, 0.745117, -0.851563, -0.106506, 0.196167, -0.0161133, 0.675293, 0.802246, 45.9688, 0.57373, 1.14746, 1.03418, 0.729004, cycling
-0.575195, 0.0393066, 25.9219, 1.31348, -1.17676, 0.13623, 0.202148, -0.00396729, 0.458252, 0.805664, 46.2188, 0.586914, 1.1084, 1.0332, 0.79834, cycling
-0.54834, 0.0441895, 24.1563, 1.19043, -1.16699, 0.0231934, 0.1604, -0.216797, 0.402588, 0.810059, 46.875, 0.568848, 1.12012, 1.01855, 0.645996, cycling
-0.540527, 0.0302734, 22.5781, 0.985352, -1.01074, -0.0253296, 0.123962, -0.181152, 0.317139, 0.828613, 48.8438, 0.630371, 1.08008, 1.01563, 0.77832, cycling
-0.529785, 0.0500488, 23.1563, 0.998535, -1.06152, -0.0628662, 0.137573, -0.19104, 0.499756, 0.830078, 49.4375, 0.563477, 1.28418, 1.02344, 0.630859, cycling
-0.538086, 0.106445, 27.7344, 1.70898, -1.37695, 0.331787, 0.148438, -0.177246, 0.565918, 0.830566, 49.4375, 0.585449, 1.08398, 1.05566, 0.804688, cycling
-0.529297, 0.0656738, 24.2188, 1.17188, -1.24316, -0.0715942, 0.138184, -0.125488, 0.448486, 0.82959, 49.5313, 0.555664, 1.16504, 1.03223, 0.694824, cycling
-0.538086, 0.0949707, 26.9219, 1.86426, -1.46582, 0.397949, 0.139282, -0.128174, 0.687988, 0.820801, 48.875, 0.539551, 1.24902, 1.04785, 0.791016, cycling
-0.525879, 0.0705566, 24.3125, 1.15918, -1.0166, 0.1427, 0.158691, -0.0296021, 0.500977, 0.826172, 49.0625, 0.46582, 1.10059, 1.0332, 0.658203, cycling
-0.53125, 0.0822754, 25.5156, 1.36328, -1.1875, 0.176025, 0.153564, -0.250244, 0.49292, 0.833008, 49.8125, 0.63623, 1.26855, 1.04785, 0.787109, cycling
-0.61084, 0.0437012, 29.1719, 1.3916, -1.4502, -0.0587769, 0.25, -0.12561, 0.504883, 0.761719, 42.7188, 0.313232, 1.42188, 1.03809, 0.472168, cycling
-0.693848, 0.0683594, 38.5, 2.14844, -1.80957, 0.337646, 0.296143, -0.386963, 0.824707, 0.686523, 35.9063, -0.120239, 1.30664, 1.06641, 0.377197, cycling
-0.436523, 0.0551758, 17.2031, 0.993164, -0.868164, 0.125, 0.515137, 0.156372, 1.24902, 0.720215, 37.8438, 0.364502, 1.04297, 1.03613, 0.556152, cycling
-0.496338, 0.0249023, 18.9844, 0.730957, -0.891113, -0.160156, 0.418945, 0.126343, 0.839844, 0.750977, 40.4375, 0.484863, 0.972656, 1.01172, 0.688965, cycling
-0.477051, 0.0566406, 19.8906, 1.14648, -0.951172, 0.195435, 0.395752, -0.0220947, 1.00781, 0.780273, 44.4375, 0.362305, 1.24805, 1.03027, 0.47876, cycling
-0.501465, 0.0603027, 21.8281, 1.23828, -1.20117, 0.0374756, 0.405273, -0.103882, 0.839844, 0.773438, 43.7188, 0.323975, 1.1875, 1.03809, 0.603027, cycling
-0.491943, 0.0352783, 19.4219, 0.937988, -0.921387, 0.0166016, 0.395508, 0.0838623, 0.744629, 0.769043, 42.3438, 0.45166, 1.06543, 1.01563, 0.517578, cycling
-0.516602, 0.0383301, 21.375, 0.948242, -0.950195, -0.00201416, 0.406738, 0.183228, 0.820313, 0.756348, 41.0938, 0.494629, 1.05762, 1.02441, 0.553711, cycling
-0.505371, 0.0339355, 20.25, 0.842773, -0.962402, -0.119446, 0.391846, 0.0946655, 0.739746, 0.768066, 42.0938, 0.51123, 1.07813, 1.01953, 0.646484, cycling
-0.503906, 0.0366211, 20.3438, 1.07031, -1.10156, -0.0316772, 0.368652, -0.083313, 0.734863, 0.779297, 43.5313, 0.411621, 0.980957, 1.02051, 0.491943, cycling
-0.538574, 0.0341797, 22.7031, 0.87207, -1.02832, -0.156128, 0.425537, -0.0235596, 0.683105, 0.74707, 39.8125, 0.476318, 0.998535, 1.0332, 0.625, cycling
-0.565918, 0.0290527, 24.4688, 0.786133, -0.962402, -0.176514, 0.441162, 0.0578613, 0.910156, 0.722168, 37.2188, 0.508789, 0.963379, 1.03613, 0.780273, cycling
-0.546387, 0.0395508, 23.6719, 1.02832, -1.15918, -0.130859, 0.449463, 0.126343, 0.827637, 0.731934, 38.7188, 0.43042, 1.15234, 1.04102, 0.501953, cycling
-0.513184, 0.0681152, 23.2188, 1.5459, -1.25977, 0.286377, 0.414307, -0.0917358, 1.07617, 0.76123, 42.5, 0.466309, 1.29297, 1.04785, 0.53418, cycling
-0.520508, 0.0344238, 21.3906, 0.845215, -0.833008, 0.0123901, 0.38501, 0.0599365, 1.00195, 0.758301, 41.0313, 0.486084, 0.991699, 1.02148, 0.513184, cycling
-0.500977, 0.0827637, 23.3594, 1.5459, -1.09766, 0.447998, 0.399414, -0.296143, 1.09082, 0.763184, 43.625, 0.282959, 1.46387, 1.04492, 0.473145, cycling
-0.51709, 0.155273, 29.5938, 1.91602, -1.43945, 0.476074, 0.405029, -0.196289, 1.26367, 0.754883, 44.9688, 0.172852, 1.32324, 1.08008, 0.387451, cycling
-0.491943, 0.0726318, 22.0313, 1.2998, -1.13672, 0.162598, 0.409424, -0.162842, 1.13672, 0.757324, 43.0625, 0.218994, 1.36523, 1.03125, 0.358154, cycling
-0.506348, 0.107178, 25.4531, 1.41797, -1.23633, 0.181641, 0.434814, -0.206543, 1.24609, 0.760254, 44.125, 0.276855, 1.3291, 1.07129, 0.429932, cycling
-0.491943, 0.085083, 22.9063, 1.25195, -1.10156, 0.149902, 0.412354, -0.246582, 0.936035, 0.750488, 42.1563, 0.0836792, 1.09766, 1.03516, 0.294678, cycling
-0.62207, 0.10498, 34.4375, 1.48047, -1.44922, 0.0314331, 0.274414, -0.524902, 1.05273, 0.75293, 42.3125, 0.28418, 1.30566, 1.0791, 0.427002, cycling
-0.631836, 0.0427246, 30.9375, 1.39355, -1.30566, 0.0875854, 0.285645, 0.0250244, 0.619141, 0.734375, 39.0938, 0.352295, 1.32324, 1.03516, 0.449951, cycling
