acc_x[g],acc_y[g],acc_z[g]
-0.305,0.037,0.918
-0.28,0.024,0.977
-0.287,0.051,0.964
-0.248,0.03,1.007
-0.282,0.092,0.955
-0.265,0.035,0.963
-0.292,-0.005,0.958
-0.312,0.085,0.913
-0.275,0.045,0.975
-0.296,0.045,0.936
-0.259,0.041,1.038
-0.31,0.049,0.917
-0.272,0.012,0.991
-0.279,0.079,0.973
-0.26,0.061,0.964
-0.282,0,0.957
-0.305,0.039,0.92
-0.287,0.047,0.972
-0.288,0.081,0.947
-0.259,0.016,0.998
-0.313,0.06,0.901
-0.275,0.022,1.024
-0.285,0.058,0.967
-0.258,0.071,0.966
-0.264,0.032,0.999
-0.293,0.03,0.937
-0.291,0.034,0.946
-0.295,0.09,0.903
-0.272,0.009,0.995
-0.289,0.075,0.958
-0.28,0.025,0.954
-0.324,0.032,0.921
-0.283,0.085,0.978
-0.254,0.041,1.011
-0.287,0.036,0.952
-0.273,0,1.001
-0.299,0.084,0.913
-0.261,0.042,0.986
-0.291,0.051,0.921
-0.283,0.045,0.94
-0.291,0.031,0.965
-0.285,0.059,0.969
-0.257,0.063,1.016
-0.27,0.066,0.949
-0.242,-0.027,1.035
-0.298,0.084,0.912
-0.266,0.049,0.968
-0.298,0.051,0.955
-0.281,0.052,0.928
-0.314,0.042,0.938
-0.301,0.035,1.013
-0.27,0.085,0.939
-0.251,0.008,1.033
-0.291,0.045,0.926
-0.262,0.037,0.998
-0.289,0.076,0.939
-0.271,0.033,0.958
-0.291,0.025,0.939
-0.296,0.051,0.928
-0.281,0.035,0.999
-0.293,0.091,0.928
-0.259,0.04,1.016
-0.286,0.029,0.962
-0.271,0.042,1.002
-0.288,0.082,0.95
-0.267,0.046,0.981
-0.267,0.026,0.994
-0.291,0.061,0.911
-0.289,-0.001,0.968
-0.307,0.09,0.925
-0.263,0.055,1.014
-0.307,0.046,0.926
-0.271,0.004,0.998
-0.287,0.058,0.956
-0.254,0.078,1
-0.254,0.02,1.002
-0.295,0.057,0.911
-0.275,0.01,1
-0.295,0.067,0.917
-0.276,0.057,0.976
-0.299,0.076,0.923
-0.265,-0.004,1.007
-0.322,0.06,0.956
-0.265,0.072,0.987
-0.239,0.03,1.05
-0.258,0.062,0.975
-0.254,0.01,0.968
-0.316,0.054,0.912
-0.269,0.035,0.982
-0.289,0.099,0.934
-0.284,0.023,0.973
-0.318,0.014,0.936
-0.29,0.056,0.94
-0.251,0.063,1.032
-0.268,0.049,0.953
-0.255,0.011,1.026
-0.273,0.055,0.937
-0.263,0.022,1.015
-0.279,0.082,0.939
-0.263,0.06,0.975
-0.28,0.005,0.985
-0.307,0.051,0.913
-0.273,0.059,0.975
-0.277,0.059,0.961
-0.243,0.026,1.056
-0.295,0.068,0.906
-0.264,0.001,1.009
-0.273,0.076,0.976
-0.257,0.077,0.976
-0.285,0.012,0.973
-0.292,0.031,0.939
-0.281,0.033,0.986
-0.293,0.101,0.943
-0.244,0.021,1.04
-0.286,0.058,0.923
-0.247,0.024,1.013
-0.296,0.058,0.982
-0.262,0.064,0.98
-0.264,0.056,0.987
-0.273,0.026,0.96
-0.297,0.025,0.956
-0.316,0.098,0.902
-0.258,0.022,1.018
-0.288,0.07,0.948
-0.256,0.026,0.986
-0.309,0.022,0.955
-0.267,0.074,0.968
-0.262,0.054,1
-0.278,0.038,0.94
-0.277,0.001,0.989
-0.298,0.073,0.921
-0.27,0.061,1.001
-0.286,0.057,0.946
-0.271,0.031,0.975
-0.281,0.039,0.991
-0.277,0.051,0.979
-0.259,0.051,0.993
-0.264,0.076,0.971
-0.236,-0.031,1.052
-0.289,0.073,0.928
-0.259,0.057,0.982
-0.28,0.052,0.961
-0.263,0.041,0.986
-0.299,0.047,0.936
-0.295,0.032,0.946
-0.269,0.047,1.019
-0.27,0.089,0.968
-0.228,-0.013,1.049
-0.281,0.052,0.921
-0.265,0.033,0.986
-0.278,0.083,0.947
-0.264,0.037,0.976
-0.303,0.03,0.952
-0.288,0.048,0.992
-0.28,0.087,0.906
-0.295,0.037,1.004
-0.302,0.025,0.958
-0.263,0.035,0.993
-0.287,0.083,0.951
-0.259,0.032,0.993
-0.274,0.04,0.995
-0.298,0.053,0.917
-0.29,0.007,0.975
-0.308,0.094,0.917
-0.262,0.055,1.02
-0.304,0.035,0.941
-0.265,0.004,0.982
-0.289,0.073,0.981
-0.257,0.064,0.99
-0.248,0.017,1.013
-0.284,0.057,0.915
-0.274,0.012,1.005
-0.302,0.065,0.895
-0.285,0.057,0.967
-0.306,0.062,0.927
-0.259,-0.003,1.021
-0.3,0.07,0.967
-0.271,0.06,0.967
-0.251,0.023,1.039
-0.254,0.069,0.953
-0.252,0.003,0.978
-0.304,0.054,0.918
-0.25,0.048,1.006
-0.283,0.08,0.934
-0.29,0.005,0.972
-0.309,0.027,0.932
-0.274,0.073,0.953
-0.248,0.038,1.038
-0.273,0.051,0.948
-0.265,0.021,0.988
-0.293,0.055,0.958
-0.256,0.016,0.996
-0.266,0.095,0.954
-0.273,0.047,0.959
-0.302,0.001,0.977
-0.304,0.071,0.936
-0.263,0.04,1.004
-0.277,0.055,0.972
-0.221,0.023,1.05
-0.291,0.058,0.928
-0.268,0.006,1
-0.268,0.088,0.974
-0.254,0.057,0.986
-0.283,-0.003,0.976
-0.297,0.046,0.929
-0.287,0.06,0.977
-0.296,0.071,0.941
-0.268,0.015,1.002
-0.309,0.063,0.919
-0.248,0.002,1.029
-0.283,0.061,0.963
-0.267,0.074,0.962
-0.262,0.017,0.993
-0.294,0.023,0.942
-0.288,0.043,0.973
-0.286,0.079,0.939
-0.265,0.01,1.017
-0.289,0.083,0.941
-0.267,0.016,0.985
-0.297,0.03,0.95
-0.253,0.078,0.986
-0.25,0.038,1.014
-0.3,0.025,0.928
-0.29,0.015,0.984
-0.302,0.089,0.903
-0.276,0.036,0.991
-0.296,0.042,0.918
-0.288,0.03,0.939
-0.3,0.026,0.979
-0.282,0.065,0.965
-0.262,0.057,1.013
-0.269,0.045,0.964
-0.243,-0.028,1.03
-0.29,0.098,0.92
-0.258,0.029,0.984
-0.285,0.049,0.938
-0.274,0.062,0.977
-0.31,0.018,0.921
-0.314,0.051,0.934
-0.245,0.055,1.025
-0.259,0.075,0.963
-0.244,-0.029,1.042
-0.307,0.072,0.908
-0.255,0.044,1.009
-0.283,0.058,0.949
-0.278,0.028,0.922
-0.296,0.032,0.925
-0.297,0.038,0.943
-0.268,0.037,0.97
-0.296,0.095,0.923
-0.257,0.004,1.023
-0.304,0.026,0.935
-0.267,0.062,0.984
-0.288,0.063,0.968
-0.269,0.032,0.983
-0.276,0.036,0.906
-0.295,0.032,0.967
-0.294,0.109,0.925
-0.289,0.031,1.016
-0.283,0.026,0.912
-0.269,0.034,0.991
-0.279,0.081,0.985
-0.252,0.038,0.977
-0.272,0.018,0.993
-0.293,0.061,0.921
-0.278,-0.001,0.999
-0.305,0.076,0.906
-0.273,0.059,0.963
-0.293,0.04,0.925
-0.273,-0.004,0.998
-0.311,0.087,0.957
-0.255,0.04,0.982
-0.257,0.023,1.03
-0.262,0.078,0.955
-0.271,-0.015,0.983
-0.304,0.064,0.905
-0.261,0.043,0.985
-0.293,0.075,0.939
-0.291,-0.004,0.96
-0.3,0.033,0.935
-0.284,0.089,0.961
-0.258,0.021,1.019
-0.283,0.046,0.92
-0.269,0.019,0.991
-0.31,0.058,0.933
-0.266,0.023,0.973
-0.268,0.091,0.952
-0.281,0.014,0.962
-0.296,0.004,0.962
-0.3,0.09,0.919
-0.258,0.025,1.008
-0.276,0.049,0.94
-0.229,0.035,1.043
-0.297,0.051,0.911
-0.276,0.016,0.968
-0.287,0.092,0.95
-0.276,0.046,0.967
-0.296,-0.009,0.951
-0.312,0.048,0.913
-0.278,0.055,0.977
-0.288,0.06,0.932
-0.268,0.006,0.992
-0.302,0.062,0.906
-0.245,0,1.047
-0.269,0.066,0.983
-0.256,0.069,0.96
-0.26,0.012,0.999
-0.297,0.03,0.928
-0.303,0.061,0.943
-0.307,0.066,0.911
-0.272,0.008,0.981
-0.293,0.079,0.927
-0.294,0.017,0.96
-0.324,0.04,0.915
-0.267,0.076,0.958
-0.261,0.033,1.005
-0.29,0.017,0.935
-0.288,0.018,0.966
-0.294,0.095,0.928
-0.265,0.024,0.97
-0.296,0.047,0.928
-0.281,0.034,0.944
-0.308,0.034,0.972
-0.278,0.066,0.944
-0.26,0.044,0.996
-0.277,0.029,0.947
-0.255,-0.011,1
-0.305,0.118,0.928
-0.27,0.012,0.967
-0.296,0.042,0.935
-0.283,0.058,0.951
-0.317,0.012,0.921
-0.298,0.05,0.91
-0.276,0.064,0.994
-0.286,0.069,0.938
-0.257,-0.035,0.995
-0.322,0.082,0.898
-0.254,0.04,1.008
-0.283,0.045,0.947
-0.288,0.028,0.927
-0.3,0.034,0.918
-0.306,0.039,0.949
-0.273,0.042,0.974
-0.296,0.086,0.917
-0.259,-0.011,1.008
-0.313,0.049,0.914
-0.274,0.07,0.991
-0.288,0.048,0.94
-0.289,0.042,0.959
-0.271,0.042,0.969
-0.309,0.033,0.92
-0.289,0.024,0.962
-0.298,0.095,0.923
-0.265,0.028,0.998
-0.305,0.02,0.907
-0.28,0.037,0.948
-0.289,0.086,0.972
-0.272,0.041,0.974
-0.284,0.016,0.964
-0.29,0.059,0.954
-0.294,0.001,0.905
-0.318,0.033,0.969
-0.306,0.019,0.913
-0.276,0.021,0.978
-0.304,0.088,0.941
-0.272,0.035,0.965
-0.249,0.015,1.018
-0.256,0.076,0.973
-0.27,-0.015,0.965
-0.308,0.074,0.902
-0.273,0.05,0.984
-0.294,0.066,0.915
-0.293,-0.003,0.941
-0.318,0.033,0.915
-0.293,0.086,0.942
-0.262,0.015,0.992
-0.288,0.056,0.915
-0.269,0.014,0.98
-0.295,0.048,0.946
-0.272,0.038,0.96
-0.284,0.09,0.952
-0.28,0.005,0.944
-0.311,0.012,0.925
-0.312,0.097,0.906
-0.282,0.018,0.975
-0.284,0.055,0.937
-0.243,0.038,1.02
-0.304,0.047,0.928
-0.269,0.022,0.989
-0.279,0.094,0.956
-0.278,0.051,0.955
-0.307,-0.01,0.948
-0.306,0.054,0.905
-0.293,0.069,0.958
-0.317,0.054,0.909
-0.284,0.01,0.991
-0.303,0.061,0.904
-0.263,0.012,1.027
-0.285,0.072,0.969
-0.25,0.07,0.97
-0.28,0.003,0.971
-0.294,0.035,0.924
-0.298,0.067,0.925
-0.302,0.06,0.93
-0.269,0.009,0.981
-0.3,0.071,0.918
-0.299,0.006,0.945
-0.313,0.055,0.926
-0.269,0.079,0.965
-0.269,0.021,0.994
-0.287,0.027,0.924
-0.286,0.022,0.965
-0.303,0.105,0.942
-0.275,0.01,0.97
-0.301,0.05,0.925
-0.285,0.041,0.952
-0.308,0.017,0.962
-0.284,0.072,0.95
-0.264,0.056,0.996
-0.284,0.023,0.944
-0.261,-0.002,0.991
-0.297,0.118,0.908
-0.269,0.013,0.975
-0.303,0.056,0.928
-0.283,0.063,0.954
-0.321,0.018,0.932
-0.301,0.053,0.929
-0.27,0.055,0.998
-0.29,0.06,0.944
-0.268,-0.026,0.983
-0.323,0.086,0.878
-0.267,0.039,0.983
-0.289,0.042,0.933
-0.295,0.035,0.935
-0.298,0.036,0.93
-0.301,0.031,0.963
-0.269,0.052,1.002
-0.278,0.078,0.936
-0.26,-0.015,0.994
-0.311,0.055,0.926
-0.267,0.067,0.991
-0.287,0.043,0.945
-0.274,0.038,0.979
-0.269,0.042,0.964
-0.314,0.033,0.907
-0.295,0.039,0.954
-0.293,0.096,0.941
-0.251,0.02,1.018
-0.307,0.018,0.908
-0.28,0.037,0.972
-0.289,0.077,0.966
-0.265,0.039,0.973
-0.278,0.011,0.958
-0.296,0.061,0.919
-0.288,-0.003,0.987
-0.308,0.096,0.897
-0.27,0.049,0.976
-0.311,0.022,0.911
-0.284,0.03,0.998
-0.297,0.086,0.955
-0.266,0.033,0.989
-0.255,0.019,1.018
-0.265,0.08,0.958
-0.286,-0.014,0.893
-0.317,0.055,0.992
-0.268,0.049,0.932
-0.298,0,0.965
-0.308,0.046,0.914
-0.277,0.085,0.963
-0.274,0.017,0.989
-0.292,0.063,0.928
-0.251,0.012,0.999
-0.297,0.046,0.935
-0.279,0.051,0.955
-0.292,0.095,0.939
-0.288,0.002,0.968
-0.307,0.03,0.955
-0.299,0.09,0.946
-0.263,0.019,1.008
-0.272,0.057,0.959
-0.234,0.035,1.015
-0.313,0.056,0.913
-0.28,0.025,0.973
-0.281,0.083,0.953
-0.266,0.043,0.975
-0.303,-0.009,0.916
-0.323,0.071,0.904
-0.286,0.064,0.988
-0.295,0.046,0.942
-0.261,0.013,1.01
-0.301,0.07,0.918
-0.271,0.009,1.016
-0.294,0.084,0.965
-0.254,0.061,0.97
-0.276,0,0.993
-0.302,0.046,0.92
-0.29,0.068,0.952
-0.304,0.046,0.949
-0.258,0.011,1.001
-0.283,0.083,0.937
-0.281,0.011,0.982
-0.303,0.06,0.935
-0.255,0.074,0.986
-0.25,0.033,1.018
-0.29,0.024,0.95
-0.278,0.034,0.991
-0.298,0.097,0.939
-0.279,0.024,0.988
-0.302,0.042,0.916
-0.267,0.036,0.969
-0.298,0.028,0.978
-0.266,0.066,0.959
-0.258,0.066,0.996
-0.285,0.027,0.949
-0.272,-0.004,0.995
-0.306,0.113,0.908
-0.277,0.013,0.972
-0.303,0.054,0.932
-0.272,0.065,0.984
-0.319,0.024,0.954
-0.295,0.043,0.955
-0.252,0.07,1.011
-0.267,0.068,0.97
-0.269,-0.03,1.01
-0.306,0.093,0.91
-0.254,0.038,1.007
-0.289,0.05,0.949
-0.278,0.028,0.95
-0.295,0.04,0.941
-0.295,0.035,0.968
-0.259,0.056,1.021
-0.26,0.084,0.957
-0.243,-0.005,1.036
-0.29,0.043,0.945
-0.271,0.077,0.977
-0.289,0.053,0.966
-0.268,0.036,0.994
-0.271,0.05,0.979
-0.302,0.034,0.915
-0.284,0.028,0.988
-0.281,0.099,0.951
-0.249,0.035,1.043
-0.301,0.018,0.922
-0.271,0.043,0.989
-0.276,0.083,0.976
-0.257,0.047,0.987
-0.269,0.019,0.98
-0.292,0.061,0.932
-0.272,0,0.983
-0.308,0.099,0.909
-0.262,0.058,1
-0.305,0.025,0.912
-0.271,0.025,1.009
-0.293,0.09,0.942
-0.257,0.039,0.974
-0.26,0.033,1.03
-0.269,0.078,0.959
-0.291,-0.017,0.954
-0.31,0.087,0.911
-0.262,0.044,0.975
-0.287,0.066,0.941
-0.278,0,0.977
-0.312,0.055,0.949
-0.261,0.078,0.983
-0.256,0.022,1.005
-0.272,0.05,0.957
-0.244,0.023,0.936
-0.297,0.046,0.975
-0.269,0.111,0.932
-0.279,0.002,0.972
-0.287,0.029,0.956
-0.28,0.09,0.974
-0.252,0.014,1.02
-0.271,0.065,0.978
-0.235,0.041,1.048
-0.295,0.045,0.937
-0.263,0.034,1.008
-0.276,0.085,0.959
-0.262,0.036,0.986
-0.299,-0.004,0.938
-0.316,0.073,0.914
-0.276,0.059,0.997
-0.293,0.054,0.919
-0.27,0.017,1.003
-0.301,0.067,0.917
-0.261,0.014,1.044
-0.265,0.084,0.985
-0.239,0.057,0.985
-0.273,-0.006,0.999
-0.281,0.045,0.933
-0.285,0.077,0.969
-0.304,0.049,0.941
-0.262,0.018,1.004
-0.295,0.079,0.926
-0.276,0.003,0.998
-0.297,0.058,0.936
-0.257,0.08,1
-0.257,0.025,1.026
-0.269,0.011,0.941
-0.282,0.055,0.982
-0.279,0.094,0.946
-0.284,0.018,0.983
-0.307,0.047,0.927
-0.284,0.028,0.969
-0.283,0.04,1.004
-0.255,0.077,0.977
-0.255,0.047,1.006
-0.272,0.013,0.961
-0.259,0.02,1.009
-0.282,0.101,0.924
-0.259,0.009,0.992
-0.303,0.078,0.916
-0.276,0.053,0.967
-0.313,0.019,0.935
-0.281,0.062,0.953
-0.25,0.065,1.019
-0.268,0.055,0.97
-0.262,-0.028,1.014
-0.294,0.103,0.914
-0.253,0.058,1.019
-0.302,0.04,0.902
-0.287,0.033,0.942
-0.286,0.03,0.951
-0.282,0.047,0.967
-0.25,0.067,1.021
-0.264,0.06,0.958
-0.254,-0.011,1.007
-0.297,0.075,0.932
-0.257,0.07,0.999
-0.272,0.043,0.983
-0.26,0.046,0.984
-0.279,0.033,0.976
-0.31,0.035,0.936
-0.285,0.049,0.983
-0.273,0.092,0.943
-0.249,0.019,1.048
-0.303,0.024,0.912
-0.261,0.061,0.995
-0.262,0.083,1.017
-0.263,0.019,0.974
-0.263,0.034,0.977
-0.29,0.053,0.939
-0.28,0.009,0.986
-0.291,0.109,0.907
-0.254,0.019,1.004
-0.305,0.018,0.92
-0.259,0.057,1.012
-0.271,0.091,0.99
-0.262,0.017,0.978
-0.256,0.05,1.023
-0.272,0.054,0.963
-0.264,0,1.001
-0.3,0.092,0.922
-0.244,0.037,1.003
-0.283,0.043,0.941
-0.287,0.009,0.97
-0.299,0.074,0.948
-0.254,0.063,0.999
-0.26,0.019,1.001
-0.301,0.056,0.905
-0.27,0.02,1
-0.303,0.056,0.943
-0.244,0.06,0.995
-0.273,0.059,0.943
-0.293,0.002,0.956
-0.309,0.066,0.945
-0.294,0.083,0.949
-0.269,0.003,1.014
-0.27,0.075,0.939
-0.236,0.023,1.057
-0.289,0.049,0.969
-0.247,0.048,0.975
-0.267,0.018,0.96
-0.276,0.004,0.953
-0.307,0.094,0.928
-0.252,0.043,1.017
-0.299,0.059,0.914
-0.266,0.007,0.992
-0.313,0.059,0.919
-0.244,0.034,1.037
-0.274,0.085,0.964
-0.252,0.019,0.972
-0.293,0.013,0.979
-0.29,0.08,0.942
-0.266,0.051,0.971
-0.301,0.046,0.922
-0.266,0.027,0.979
-0.302,0.057,0.932
-0.272,0.027,1.009
-0.282,0.074,0.946
-0.249,0.058,0.996
-0.262,0.009,1.04
-0.292,0.038,0.941
-0.252,0.061,1.013
-0.255,0.063,0.974
-0.279,0.015,0.935
-0.313,0.057,0.916
-0.274,0.02,0.995
-0.289,0.057,0.986
-0.258,0.079,0.975
-0.249,0.009,1.008
-0.292,0.03,0.943
-0.246,0.039,1.013
-0.264,0.088,0.947
-0.26,0.008,0.983
-0.299,0.074,0.913
-0.298,0.028,0.951
-0.318,0.045,0.931
-0.285,0.075,0.937
-0.255,0.032,1.031
-0.283,0.03,0.945
-0.267,0.009,1.015
-0.288,0.11,0.933
-0.224,0.023,1.053
-0.27,0.046,0.942
-0.271,0.027,0.925
-0.296,0.03,0.972
-0.294,0.07,0.949
-0.263,0.057,1.001
-0.289,0.031,0.934
-0.279,-0.006,0.982
-0.306,0.096,0.939
-0.242,0.038,1.021
-0.283,0.042,0.96
-0.272,0.059,0.973
-0.278,0.013,0.995
-0.284,0.06,0.958
-0.258,0.059,0.981
-0.294,0.068,0.93
-0.278,0.006,1.007
-0.314,0.047,0.897
-0.262,0.072,1.001
-0.259,0.045,1.033
-0.254,0.031,0.956
-0.273,0.026,0.976
-0.292,0.055,0.946
-0.254,0.031,0.998
-0.289,0.091,0.915
-0.269,0.001,0.986
-0.322,0.037,0.896
-0.283,0.077,0.988
-0.286,0.066,0.982
-0.267,0.038,0.967
-0.249,0.033,0.999
-0.274,0.047,0.961
-0.257,0.023,1.013
-0.281,0.108,0.914
-0.245,0.022,1.023
-0.287,0.035,0.944
-0.292,0.031,0.957
-0.292,0.079,0.963
-0.259,0.054,1.003
-0.26,0.02,0.997
-0.293,0.05,0.914
-0.268,0.019,1.017
-0.293,0.089,0.93
-0.247,0.036,1.003
-0.276,0.029,0.962
-0.282,0.023,0.95
-0.302,0.064,0.939
-0.297,0.067,0.937
-0.283,0.026,0.999
-0.286,0.07,0.936
-0.241,0.003,1.066
-0.279,0.075,0.946
-0.245,0.062,1.006
-0.253,0.054,1.002
-0.258,0,0.959
-0.303,0.042,0.937
-0.305,0.098,0.931
-0.264,0.007,1.007
-0.314,0.06,0.895
-0.28,0.014,0.976
-0.304,0.056,0.942
-0.241,0.055,0.969
-0.276,0.073,0.96
-0.263,0.006,0.98
-0.28,0.082,0.934
-0.286,0.026,0.972
-0.303,0.064,0.93
-0.266,0.009,0.975
-0.292,0.047,0.938
-0.27,0.047,0.987
-0.289,0.074,0.949
-0.267,0.041,0.969
-0.262,-0.005,1.011
-0.277,0.063,0.926
-0.269,0.054,0.982
-0.296,0.061,0.949
-0.269,0.013,0.965
-0.306,0.05,0.898
-0.279,0.026,0.986
-0.282,0.079,0.978
-0.252,0.063,0.971
-0.261,-0.006,1.008
-0.29,0.059,0.936
-0.257,0.047,1.015
-0.278,0.075,0.959
-0.268,0.017,0.987
-0.287,0.057,0.922
-0.283,0.015,0.954
-0.309,0.055,0.935
-0.286,0.079,0.944
-0.257,0.03,1.029
-0.283,0.041,0.951
-0.263,0.011,1.001
-0.284,0.116,0.951
-0.244,0.02,1.032
-0.3,0.048,0.912
-0.286,0.026,0.913
-0.3,0.025,0.964
-0.284,0.076,0.936
-0.269,0.049,0.994
-0.291,0.014,0.939
-0.27,0.007,0.996
-0.309,0.104,0.939
-0.251,0.024,1.012
-0.282,0.057,0.963
-0.265,0.047,0.949
-0.283,0.008,0.971
-0.292,0.069,0.942
-0.266,0.055,0.988
-0.28,0.061,0.951
-0.276,-0.003,1.002
-0.316,0.063,0.883
-0.258,0.06,0.998
-0.268,0.043,0.988
-0.27,0.039,0.943
-0.285,0.02,0.944
-0.295,0.048,0.946
-0.267,0.033,0.981
-0.306,0.087,0.893
-0.27,-0.019,0.987
-0.319,0.044,0.893
-0.275,0.078,0.978
-0.285,0.05,0.98
-0.268,0.027,0.966
-0.265,0.043,0.994
-0.281,0.034,0.954
-0.268,0.015,0.998
-0.293,0.104,0.918
-0.253,0.013,0.999
-0.297,0.03,0.929
-0.299,0.034,0.938
-0.298,0.075,0.938
-0.266,0.046,0.996
-0.258,0.012,1.006
-0.285,0.053,0.941
-0.269,0.02,1.003
-0.28,0.084,0.959
-0.262,0.031,0.971
-0.287,0.04,0.95
-0.305,0.01,0.928
-0.313,0.062,0.933
-0.291,0.065,0.94
-0.28,0.012,0.998
-0.278,0.074,0.947
-0.243,-0.002,1.045
-0.282,0.076,0.933
-0.244,0.048,0.986
-0.272,0.057,0.952
-0.293,0.006,0.937
-0.308,0.034,0.929
-0.299,0.083,0.932
-0.267,0.019,0.994
-0.308,0.06,0.902
-0.278,0.014,0.962
-0.317,0.058,0.92
-0.246,0.037,1.029
-0.272,0.078,0.942
-0.267,0.011,0.966
-0.296,0.008,0.953
-0.303,0.081,0.91
-0.285,0.041,0.968
-0.307,0.044,0.928
-0.254,0.013,0.996
-0.283,0.044,0.935
-0.283,0.039,0.947
-0.295,0.076,0.973
-0.261,-0.02,0.968
-0.286,0.051,0.916
-0.269,0.054,0.969
-0.28,0.065,0.95
-0.292,0.009,0.934
-0.321,0.05,0.899
-0.282,0.023,0.984
-0.286,0.067,0.975
-0.262,0.073,0.98
-0.259,-0.003,1.023
-0.299,0.035,0.921
-0.282,0.042,0.976
-0.28,0.091,0.942
-0.285,0,0.951
-0.297,0.06,0.909
-0.289,0.026,0.952
-0.321,0.038,0.94
-0.294,0.073,0.926
-0.251,0.027,1.019
-0.283,0.043,0.957
-0.254,-0.008,1.004
-0.29,0.112,0.93
-0.251,0.026,1
-0.315,0.055,0.891
-0.307,0.029,0.915
-0.301,0.025,0.953
-0.299,0.06,0.949
-0.287,0.06,0.959
-0.289,0.032,0.918
-0.283,-0.011,0.984
-0.302,0.091,0.912
-0.26,0.033,0.991
-0.292,0.048,0.945
-0.272,0.051,0.954
-0.29,0.013,0.961
-0.297,0.055,0.943
-0.281,0.053,0.97
-0.285,0.061,0.934
-0.281,0.009,0.982
-0.326,0.058,0.892
-0.269,0.063,0.982
-0.271,0.054,0.996
-0.275,0.023,0.926
-0.293,0.027,0.953
-0.297,0.046,0.94
-0.283,0.028,0.966
-0.303,0.093,0.905
-0.271,0.009,0.999
-0.322,0.024,0.893
-0.285,0.068,0.989
-0.273,0.072,0.97
-0.269,0.028,0.97
-0.269,0.035,0.995
-0.281,0.043,0.951
-0.278,0.013,0.974
-0.297,0.096,0.919
-0.257,0.03,0.998
-0.297,0.028,0.906
-0.3,0.029,0.948
-0.308,0.073,0.941
-0.266,0.053,0.967
-0.277,0.016,0.976
-0.303,0.051,0.91
-0.289,0.011,0.969
-0.311,0.075,0.915
-0.276,0.044,0.952
-0.291,0.042,0.951
-0.274,-0.003,0.976
-0.302,0.075,0.937
-0.288,0.076,0.961
-0.284,0,0.994
-0.279,0.071,0.936
-0.244,0.001,1.027
-0.312,0.067,0.914
-0.274,0.049,0.957
-0.283,0.063,0.936
-0.287,0.007,0.966
-0.313,0.025,0.932
-0.3,0.084,0.929
-0.274,0.041,1.003
-0.3,0.048,0.933
-0.271,0.016,0.987
-0.307,0.057,0.924
-0.25,0.028,1.013
-0.276,0.078,0.932
-0.289,0.031,0.917
-0.322,0,0.925
-0.316,0.076,0.902
-0.29,0.061,0.963
-0.295,0.024,0.954
-0.263,0.026,0.984
-0.292,0.075,0.949
-0.277,0.012,0.985
-0.292,0.083,0.952
-0.267,0.062,0.977
-0.287,0,0.979
-0.295,0.043,0.919
-0.281,0.066,0.974
-0.282,0.071,0.969
-0.291,0.019,0.943
-0.322,0.052,0.894
-0.276,0.021,0.999
-0.285,0.055,0.984
-0.254,0.078,1.002
-0.254,0.034,0.932
-0.301,0.042,0.965
-0.291,0.088,0.927
-0.29,0.004,0.979
-0.3,0.06,0.899
-0.285,0.033,0.97
-0.322,0.039,0.934
-0.286,0.077,0.945
-0.242,0.043,1.032
-0.28,0.031,0.97
-0.274,0.002,0.987
-0.289,0.101,0.939
-0.251,0.02,1.017
-0.297,0.053,0.905
-0.293,0.039,0.926
-0.306,0.025,0.949
-0.281,0.056,0.971
-0.265,0.067,0.997
-0.273,0.034,0.928
-0.282,-0.009,0.981
-0.297,0.099,0.93
-0.255,0.047,0.996
-0.288,0.04,0.964
-0.269,0.047,0.952
-0.296,0.032,0.956
-0.305,0.043,0.943
-0.272,0.063,0.976
-0.279,0.078,0.953
-0.263,0.007,1.036
-0.304,0.047,0.913
-0.262,0.06,1.01
-0.253,0.065,1.016
-0.271,0.03,0.955
-0.288,0.025,0.952
-0.291,0.048,0.963
-0.28,0.032,0.98
-0.3,0.09,0.916
-0.259,0.01,0.998
-0.321,0.024,0.905
-0.268,0.066,1.021
-0.281,0.076,0.971
-0.261,0.023,0.988
-0.253,0.045,1.008
-0.262,0.053,0.964
-0.293,0.009,0.959
-0.298,0.099,0.907
-0.259,0.031,1.005
-0.314,0.045,0.935
-0.285,0.006,0.967
-0.298,0.08,0.938
-0.249,0.065,1.007
-0.265,0.017,0.984
-0.304,0.055,0.923
-0.275,0.016,1.001
-0.31,0.064,0.925
-0.274,0.054,0.958
-0.284,0.053,0.948
-0.286,0,0.984
-0.303,0.08,0.95
-0.279,0.074,0.974
-0.27,0.009,1.016
-0.262,0.07,0.966
-0.23,0.016,1.041
-0.293,0.058,0.936
-0.264,0.046,0.968
-0.297,0.077,0.929
-0.289,0.014,0.951
-0.323,0.02,0.928
-0.294,0.087,0.937
-0.258,0.053,1.018
-0.303,0.057,0.923
-0.258,0.012,1.004
-0.287,0.056,0.937
-0.256,0.029,1.012
-0.282,0.088,0.947
-0.251,0.027,0.994
-0.294,-0.001,0.947
-0.313,0.085,0.914
-0.265,0.059,0.995
-0.288,0.022,0.919
-0.269,0.037,0.979
-0.294,0.065,0.93
-0.276,0.012,0.995
-0.297,0.084,0.946
-0.257,0.059,0.982
-0.293,0.006,0.979
-0.304,0.036,0.916
-0.284,0.064,0.969
-0.287,0.079,0.955
-0.275,0.014,0.983
-0.32,0.063,0.902
-0.28,0.025,1.006
