acc_x[g],acc_y[g],acc_z[g]
-0.222,0.016,1.097
-0.242,0.068,1.057
-0.291,0.065,0.967
-0.292,0.046,0.834
-0.28,0.007,0.985
-0.288,0.055,1.036
-0.293,0.089,0.981
-0.276,0.049,0.911
-0.253,-0.018,0.938
-0.31,0.05,0.934
-0.329,0.083,0.99
-0.297,0.07,0.949
-0.199,-0.004,1.022
-0.276,0.021,0.959
-0.331,0.052,0.915
-0.344,0.1,0.902
-0.242,0.027,0.997
-0.211,0.023,1.075
-0.281,0.032,0.975
-0.35,0.069,0.862
-0.295,0.061,0.881
-0.232,0.009,1.078
-0.254,0.041,1.034
-0.307,0.05,0.96
-0.288,0.046,0.859
-0.269,0.003,0.948
-0.323,0.055,0.945
-0.286,0.059,1.047
-0.265,0.06,0.907
-0.236,0.011,0.996
-0.31,0.055,0.951
-0.336,0.055,0.921
-0.294,0.092,0.967
-0.196,0.007,1.032
-0.228,0.038,1.039
-0.339,0.046,0.907
-0.369,0.089,0.853
-0.245,0.038,0.987
-0.225,0.014,1.068
-0.259,0.025,1.007
-0.334,0.076,0.887
-0.283,0.055,0.844
-0.271,0.025,1.019
-0.27,0.028,1.039
-0.288,0.037,0.987
-0.299,0.068,0.827
-0.261,0.008,0.97
-0.32,0.052,0.939
-0.341,0.062,0.972
-0.282,0.074,0.95
-0.197,0.004,1.013
-0.254,0.03,0.998
-0.331,0.063,0.924
-0.339,0.071,0.872
-0.232,0.041,1.014
-0.224,0.015,1.067
-0.286,0.023,0.957
-0.344,0.104,0.868
-0.299,0.052,0.891
-0.235,0.013,1.068
-0.264,0.023,1.023
-0.316,0.068,0.927
-0.284,0.076,0.845
-0.273,0.013,0.965
-0.302,0.045,0.991
-0.297,0.059,0.896
-0.277,0.017,0.945
-0.246,0.031,0.977
-0.343,0.04,0.972
-0.282,0.094,0.953
-0.191,0.084,1.023
-0.22,0.056,1.029
-0.305,0.033,0.943
-0.347,0.139,0.864
-0.235,0.045,0.967
-0.178,0.007,1.158
-0.254,0.075,0.98
-0.329,0.09,0.858
-0.278,0.106,0.849
-0.246,0.025,1.098
-0.249,0.053,1.071
-0.292,0.072,0.897
-0.31,0.103,0.796
-0.264,-0.021,1.016
-0.294,0.031,1.031
-0.296,0.056,1.011
-0.315,0.074,0.863
-0.227,-0.007,0.976
-0.316,-0.022,1
-0.359,0,0.926
-0.353,0.07,0.883
-0.247,-0.045,0.999
-0.257,-0.021,1.041
-0.311,0.008,0.927
-0.348,0.103,0.846
-0.288,0.074,0.897
-0.244,-0.001,1.075
-0.268,0.022,1.025
-0.314,0.083,0.892
-0.288,0.05,0.875
-0.271,0.016,0.996
-0.286,0.044,1.05
-0.248,0.058,1.046
-0.257,0.084,0.909
-0.264,0.004,0.932
-0.326,0.019,0.954
-0.29,0.071,1.033
-0.27,0.092,0.937
-0.229,0.005,0.98
-0.288,-0.008,0.96
-0.343,0.051,0.893
-0.335,0.118,0.893
-0.241,0.037,0.986
-0.238,-0.014,1.047
-0.327,0.019,0.911
-0.33,0.104,0.882
-0.277,0.061,0.899
-0.265,0.005,1.027
-0.254,0.023,1.06
-0.281,0.089,0.978
-0.272,0.094,0.868
-0.268,-0.003,0.978
-0.301,0.029,0.983
-0.278,0.078,1.036
-0.256,0.073,0.924
-0.254,0.002,0.971
-0.344,0.026,0.909
-0.331,0.053,0.939
-0.284,0.106,0.945
-0.214,0,1.018
-0.277,-0.005,0.958
-0.329,0.066,0.943
-0.342,0.105,0.874
-0.251,0.033,0.974
-0.228,-0.009,1.071
-0.264,0.023,0.996
-0.33,0.119,0.879
-0.296,0.06,0.875
-0.264,-0.015,1.052
-0.283,0.028,1.006
-0.271,0.082,1.01
-0.272,0.056,0.882
-0.262,-0.005,0.942
-0.315,0.033,0.96
-0.319,0.084,0.973
-0.268,0.091,0.948
-0.215,-0.017,0.994
-0.274,0.025,0.98
-0.327,0.1,0.965
-0.327,0.09,0.901
-0.246,0.011,1.023
-0.229,0.005,1.042
-0.304,0.042,0.918
-0.341,0.133,0.867
-0.286,0.021,0.931
-0.248,-0.004,1.051
-0.249,0.046,1.026
-0.298,0.07,0.919
-0.301,0.066,0.829
-0.279,-0.024,0.97
-0.29,0.047,1.027
-0.265,0.084,1.035
-0.262,0.085,0.901
-0.244,-0.038,0.973
-0.32,0.027,0.923
-0.329,0.084,0.961
-0.299,0.079,0.927
-0.229,0.011,1.011
-0.26,-0.002,0.963
-0.327,0.069,0.914
-0.327,0.124,1.022
-0.228,0.028,1.053
-0.227,0.038,0.968
-0.341,0.074,0.852
-0.308,0.042,0.884
-0.258,-0.002,1.046
-0.236,0.036,1.056
-0.29,0.098,0.941
-0.31,0.033,0.834
-0.287,-0.004,0.935
-0.304,0.057,0.978
-0.284,0.074,1.028
-0.268,0.065,0.915
-0.222,-0.008,0.996
-0.318,0.041,0.93
-0.343,0.071,0.948
-0.301,0.093,0.935
-0.211,-0.007,1.038
-0.228,0.015,1.036
-0.31,0.046,0.916
-0.363,0.083,0.849
-0.28,0.038,0.947
-0.203,-0.006,1.111
-0.255,0.069,1.004
-0.337,0.089,0.898
-0.304,0.024,0.846
-0.282,0.019,0.981
-0.276,0.059,1.037
-0.293,0.051,0.994
-0.288,0.058,0.851
-0.284,0.008,0.957
-0.305,0.048,0.971
-0.307,0.098,1.01
-0.29,0.041,0.955
-0.213,0,0.996
-0.261,0.033,0.975
-0.343,0.067,0.89
-0.348,0.103,0.901
-0.221,0.008,1.022
-0.227,0.013,1.046
-0.289,0.042,0.953
-0.35,0.086,0.843
-0.299,0.029,0.886
-0.274,0.01,1.027
-0.248,0.025,1.037
-0.313,0.07,0.939
-0.289,0.072,0.861
-0.266,0.011,0.995
-0.301,0.048,0.975
-0.283,0.076,1.047
-0.257,0.043,0.945
-0.231,0.026,0.954
-0.329,0.046,0.938
-0.32,0.049,0.978
-0.283,0.073,0.937
-0.221,0.021,0.996
-0.261,0.02,0.965
-0.334,0.059,0.894
-0.366,0.071,0.869
-0.26,0.04,0.96
-0.209,0.017,1.08
-0.287,0.033,0.958
-0.332,0.082,0.881
-0.288,0.041,0.875
-0.272,0.021,0.997
-0.294,0.058,1.009
-0.28,0.04,1.008
-0.265,0.059,0.893
-0.249,0.017,0.964
-0.315,0.051,0.995
-0.304,0.046,0.97
-0.279,0.074,0.915
-0.207,0.016,0.995
-0.283,0.027,0.935
-0.338,0.061,0.931
-0.333,0.073,0.912
-0.209,0.034,1.017
-0.23,0.025,1.052
-0.307,0.011,0.919
-0.341,0.087,0.883
-0.281,0.051,0.926
-0.244,0.028,1.07
-0.257,0.042,1.037
-0.306,0.044,0.931
-0.295,0.073,0.826
-0.27,0.004,0.991
-0.294,0.037,1.003
-0.289,0.076,1.009
-0.262,0.053,0.916
-0.215,0.003,0.982
-0.324,0.037,0.941
-0.324,0.061,1.007
-0.268,0.079,0.954
-0.201,0.026,1.013
-0.268,0.015,0.978
-0.346,0.022,0.88
-0.347,0.12,0.889
-0.236,0.041,1.007
-0.213,0.021,1.065
-0.307,0.032,0.949
-0.357,0.075,0.854
-0.283,0.073,0.899
-0.248,0.017,1.052
-0.261,0.025,0.981
-0.278,0.056,0.862
-0.29,0.005,0.938
-0.283,0.036,0.966
-0.29,0.036,1.027
-0.263,0.094,0.919
-0.222,0.009,1.024
-0.307,0.006,0.923
-0.351,0.055,0.898
-0.326,0.104,0.913
-0.205,0.024,1.037
-0.237,0.012,1.046
-0.337,0.034,0.915
-0.347,0.082,0.871
-0.254,0.069,0.956
-0.232,0.001,1.075
-0.256,0.006,1.018
-0.321,0.085,0.912
-0.287,0.083,0.852
-0.272,0.016,0.996
-0.273,0.021,1.055
-0.284,0.053,0.997
-0.275,0.089,0.856
-0.257,0.01,0.957
-0.325,0.016,0.915
-0.317,0.067,0.978
-0.298,0.083,0.938
-0.201,0.009,1.016
-0.272,0.009,0.979
-0.327,0.033,0.917
-0.326,0.107,0.883
-0.25,0.041,1.004
-0.211,-0.009,1.088
-0.272,0.043,0.986
-0.331,0.115,0.871
-0.269,0.058,0.924
-0.251,-0.005,1.064
-0.273,0.022,1.009
-0.286,0.064,0.968
-0.276,0.083,0.86
-0.284,-0.005,0.942
-0.317,0.015,0.97
-0.29,0.071,1.028
-0.267,0.087,0.887
-0.25,0.001,0.934
-0.311,0.011,0.967
-0.337,0.056,0.943
-0.289,0.116,0.945
-0.215,0.029,1.039
-0.247,-0.016,1.012
-0.312,0.047,0.918
-0.35,0.116,0.882
-0.248,0.041,0.972
-0.247,0.003,1.054
-0.255,0.002,0.996
-0.313,0.102,0.905
-0.299,0.064,0.844
-0.294,-0.005,1.016
-0.281,0.028,1.02
-0.279,0.077,0.971
-0.259,0.071,0.883
-0.277,-0.008,0.962
-0.322,0.032,0.964
-0.297,0.082,1.014
-0.277,0.094,0.939
-0.219,-0.001,1.01
-0.299,-0.004,0.92
-0.355,0.084,0.933
-0.313,0.116,0.941
-0.219,0.016,1.016
-0.226,-0.001,1.047
-0.307,0.016,0.907
-0.34,0.125,0.858
-0.297,0.048,0.914
-0.245,-0.017,1.077
-0.244,0.041,1.032
-0.291,0.08,0.936
-0.291,0.061,0.861
-0.29,-0.009,0.947
-0.296,0.05,1.035
-0.286,0.098,1.006
-0.287,0.07,0.873
-0.269,-0.018,0.948
-0.329,0.031,0.944
-0.296,0.091,1
-0.281,0.096,0.931
-0.234,-0.015,1
-0.264,0.001,0.98
-0.329,0.059,0.891
-0.344,0.115,0.89
-0.245,0.015,0.999
-0.2,-0.032,1.066
-0.284,0.065,0.977
-0.334,0.087,0.881
-0.302,0.062,0.86
-0.274,-0.008,1.021
-0.27,0.032,1.039
-0.277,0.089,0.996
-0.276,0.074,0.869
-0.274,-0.02,0.98
-0.3,0.047,0.967
-0.277,0.087,1.034
-0.261,0.069,0.942
-0.228,-0.005,0.986
-0.306,0.028,0.931
-0.338,0.079,0.953
-0.295,0.076,1.049
-0.196,0.029,1.002
-0.252,0.069,0.915
-0.357,0.102,0.874
-0.293,0.026,0.935
-0.233,0.004,1.079
-0.249,0.029,0.987
-0.325,0.107,0.888
-0.313,0.047,0.85
-0.264,-0.017,1.015
-0.278,0.071,1.042
-0.272,0.065,1.031
-0.265,0.05,0.883
-0.238,0,0.966
-0.32,0.039,0.954
-0.313,0.087,0.988
-0.297,0.07,0.933
-0.212,-0.008,1.011
-0.253,0.029,0.992
-0.333,0.079,0.908
-0.35,0.079,0.881
-0.252,0,0.982
-0.233,0,1.031
-0.303,0.05,0.928
-0.35,0.082,0.885
-0.291,0.021,0.895
-0.251,-0.021,1.036
-0.235,0.043,1.063
-0.302,0.058,0.937
-0.328,0.05,0.785
-0.235,-0.028,1.035
-0.26,0.034,1.106
-0.285,0.049,0.979
-0.316,0.055,0.816
-0.255,-0.074,0.954
-0.282,0.001,1.015
-0.322,0.036,0.953
-0.344,0.045,0.872
-0.218,-0.044,1.002
-0.265,-0.042,1.017
-0.298,-0.077,0.989
-0.354,-0.023,0.834
-0.3,-0.118,0.945
-0.245,-0.116,1.095
-0.257,-0.079,1.034
-0.348,-0.046,0.869
-0.322,-0.046,0.834
-0.274,-0.038,1.013
-0.283,0.033,1.063
-0.297,0.069,0.952
-0.287,0.125,0.848
-0.28,0.083,0.916
-0.277,0.2,1.001
-0.265,0.255,1.033
-0.272,0.282,0.908
-0.178,0.196,1.016
-0.237,0.194,1.027
-0.281,0.24,0.968
-0.311,0.253,0.914
-0.224,0,1.025
-0.219,0.031,1.047
-0.306,0.042,0.949
-0.337,0.073,0.874
-0.276,0.046,0.927
-0.247,0.021,1.026
-0.26,0.051,1.035
-0.319,0.036,0.904
-0.303,0.052,0.863
-0.251,0.015,0.981
-0.276,0.042,1.03
-0.295,0.059,1.004
-0.275,0.057,0.897
-0.24,0.014,0.991
-0.311,0.034,0.928
-0.313,0.063,0.976
-0.275,0.057,0.977
-0.225,0.032,0.974
-0.277,0.035,0.996
-0.327,0.064,0.94
-0.321,0.071,0.915
-0.238,0.046,0.981
-0.228,0.003,1.056
-0.279,0.038,0.986
-0.335,0.072,0.887
-0.288,0.047,0.868
-0.241,0.018,1.031
-0.274,0.018,1.015
-0.297,0.069,0.966
-0.288,0.069,0.849
-0.275,0.011,0.954
-0.321,0.028,0.968
-0.277,0.044,1.052
-0.267,0.081,0.924
-0.228,0.034,0.976
-0.337,0.028,0.938
-0.332,0.042,0.963
-0.292,0.08,0.952
-0.192,0.035,1.039
-0.241,0.005,1.007
-0.332,0.043,0.93
-0.328,0.078,0.898
-0.262,0.041,0.947
-0.22,0.016,1.093
-0.275,0.033,0.984
-0.318,0.076,0.871
-0.288,0.071,0.968
-0.286,0.061,1.016
-0.299,0.058,1.017
-0.257,0.071,0.879
-0.236,0.017,0.981
-0.343,0.023,0.957
-0.318,0.056,0.972
-0.276,0.077,0.952
-0.207,0.015,1.004
-0.27,0.019,0.977
-0.317,0.053,0.945
-0.322,0.093,0.911
-0.224,0.048,0.999
-0.237,0.009,1.031
-0.304,0.008,0.934
-0.347,0.093,0.858
-0.279,0.056,0.907
-0.259,-0.002,1.046
-0.273,0.034,1.022
-0.306,0.07,0.921
-0.286,0.068,0.853
-0.261,0.011,1.012
-0.299,0.029,0.984
-0.269,0.083,1.016
-0.251,0.091,0.966
-0.227,-0.004,0.97
-0.31,0.007,0.934
-0.33,0.079,0.974
-0.272,0.092,0.944
-0.213,0.028,1.017
-0.297,-0.019,0.954
-0.337,0.029,0.913
-0.327,0.116,0.912
-0.251,0.041,0.969
-0.227,-0.011,1.054
-0.298,0.026,0.937
-0.332,0.092,0.885
-0.286,0.072,0.875
-0.263,0.001,1.026
-0.252,0.025,1.058
-0.27,0.078,1
-0.287,0.084,0.854
-0.277,-0.008,0.966
-0.32,0.036,0.977
-0.274,0.077,1.031
-0.249,0.084,0.947
-0.211,0.011,1.019
-0.308,-0.009,0.916
-0.337,0.075,0.899
-0.316,0.114,0.936
-0.213,0,1.005
-0.232,-0.002,1.046
-0.314,0.043,0.91
-0.336,0.088,0.868
-0.267,0.062,0.95
-0.253,-0.025,1.048
-0.256,0.039,1.021
-0.324,0.105,0.901
-0.298,0.058,0.862
-0.268,0,1.01
-0.283,0.03,1.022
-0.274,0.083,1.038
-0.274,0.082,0.897
-0.244,-0.01,0.955
-0.313,0.015,0.944
-0.305,0.08,0.987
-0.265,0.081,0.966
-0.206,-0.014,0.995
-0.293,0.02,0.953
-0.326,0.056,0.916
-0.332,0.104,0.873
-0.27,0.041,0.995
-0.233,-0.023,1.058
-0.262,0.057,0.991
-0.335,0.127,0.88
-0.302,0.021,0.869
-0.257,-0.015,1.033
-0.271,0.035,1.033
-0.273,0.09,0.993
-0.28,0.081,0.87
-0.286,-0.028,0.956
-0.307,0.036,0.981
-0.271,0.092,1.017
-0.267,0.071,0.947
-0.241,0.001,0.963
-0.317,0.014,0.925
-0.331,0.08,0.936
-0.322,0.096,0.924
-0.214,0.01,1.026
-0.242,-0.002,1.006
-0.326,0.069,0.903
-0.346,0.091,0.886
-0.249,0.015,0.974
-0.234,0.014,1.066
-0.234,0.042,1.041
-0.29,0.09,0.921
-0.303,0.058,0.866
-0.287,-0.023,1
-0.279,0.063,1.015
-0.267,0.079,1.009
-0.263,0.043,0.891
-0.243,-0.006,0.975
-0.331,0.044,0.936
-0.314,0.087,0.981
-0.297,0.081,0.934
-0.217,-0.019,0.936
-0.29,0.021,0.928
-0.336,0.077,0.932
-0.317,0.019,1.008
-0.239,0.002,1.065
-0.287,0.049,0.949
-0.352,0.101,0.876
-0.277,0.033,0.938
-0.217,0.005,1.084
-0.265,0.066,1.01
-0.288,0.058,0.973
-0.283,0.028,0.855
-0.272,0.015,0.955
-0.3,0.054,1.005
-0.286,0.083,1.008
-0.287,0.053,0.913
-0.242,-0.025,0.971
-0.294,0.036,0.954
-0.312,0.102,0.988
-0.295,0.068,0.928
-0.21,0.015,1.025
-0.262,0.01,0.996
-0.319,0.062,0.915
-0.345,0.106,0.9
-0.251,0.014,0.988
-0.225,0.025,1.072
-0.284,0.043,0.965
-0.333,0.06,0.897
-0.301,0.055,0.872
-0.243,0.005,1.036
-0.233,0.047,1.056
-0.309,0.061,0.942
-0.289,0.053,0.858
-0.265,0.001,0.955
-0.319,0.057,0.939
-0.288,0.068,1.041
-0.256,0.047,0.949
-0.208,0.019,1.013
-0.303,0.039,0.959
-0.338,0.064,0.934
-0.302,0.08,0.963
-0.199,0.002,1.032
-0.229,0.045,1.027
-0.331,0.042,0.909
-0.357,0.076,0.865
-0.257,0.045,0.958
-0.222,0.014,1.08
-0.268,0.039,0.994
-0.335,0.084,0.893
-0.29,0.047,0.875
-0.27,0.023,0.991
-0.284,0.042,1.017
-0.271,0.036,1.016
-0.288,0.067,0.862
-0.247,0.016,0.965
-0.3,0.053,0.976
-0.323,0.055,0.982
-0.277,0.066,0.972
-0.2,0.015,1.006
-0.273,0.022,0.951
-0.348,0.054,0.904
-0.332,0.059,0.888
-0.222,0.038,1.021
-0.233,0.009,1.028
-0.292,0.038,0.952
-0.342,0.096,0.881
-0.285,0.044,0.881
-0.26,0.02,1.037
-0.275,0.021,1.034
-0.309,0.064,0.933
-0.285,0.08,0.854
-0.27,0.009,0.993
-0.293,0.032,1.009
-0.281,0.064,1.028
-0.269,0.067,0.918
-0.235,0.021,0.96
-0.308,0.013,0.962
-0.304,0.05,0.998
-0.29,0.08,0.94
-0.196,0.027,1.02
-0.265,0.016,0.982
-0.332,0.027,0.902
-0.337,0.113,0.894
-0.251,0.028,0.962
-0.234,0.024,1.06
-0.299,0.025,0.954
-0.326,0.082,0.876
-0.272,0.075,0.914
-0.26,0.001,1.042
-0.28,0.043,1.025
-0.287,0.069,0.99
-0.266,0.064,0.882
-0.272,0.006,0.966
-0.32,0.027,0.992
-0.286,0.06,1.011
-0.261,0.092,0.907
-0.235,0.011,0.97
-0.323,0.001,0.916
-0.342,0.049,0.936
-0.305,0.101,0.941
-0.208,0.026,1.019
-0.242,-0.002,1.024
-0.323,0.034,0.917
-0.365,0.094,0.852
-0.265,0.069,1.042
-0.247,0,1.042
-0.256,0.09,0.94
-0.289,0.062,0.857
-0.277,-0.003,1.021
-0.283,0.037,1.047
-0.279,0.082,0.984
-0.278,0.089,0.86
-0.269,-0.013,0.961
-0.333,0.023,0.906
-0.301,0.083,1.012
-0.278,0.079,0.939
-0.218,0.003,0.98
-0.31,-0.005,0.935
-0.344,0.057,0.925
-0.309,0.126,0.935
-0.226,0.034,1.023
-0.21,-0.017,1.08
-0.294,0.034,0.943
-0.333,0.113,0.882
-0.282,0.052,0.912
-0.251,-0.004,1.071
-0.245,0.027,1.034
-0.296,0.083,0.954
-0.278,0.069,0.868
-0.276,-0.017,0.949
-0.313,0.025,0.96
-0.281,0.071,1.016
-0.281,0.062,0.875
-0.253,-0.004,0.981
-0.324,0.025,0.953
-0.309,0.083,0.96
-0.288,0.104,0.935
-0.222,0.005,1.032
-0.263,-0.004,0.997
-0.329,0.076,0.933
-0.343,0.108,0.901
-0.229,0.023,1.005
-0.228,-0.009,1.061
-0.278,0.033,0.976
-0.334,0.109,0.874
-0.302,0.053,0.872
-0.262,-0.019,1.03
-0.259,0.042,1.036
-0.281,0.072,0.976
-0.291,0.065,0.85
-0.274,-0.006,0.974
-0.314,0.039,0.982
-0.289,0.085,1.009
-0.263,0.085,0.973
-0.208,-0.021,1.003
-0.289,0.029,0.95
-0.316,0.097,0.984
-0.299,0.076,0.915
-0.218,0.002,1.016
-0.245,0.008,1.012
-0.298,0.044,0.92
-0.338,0.121,0.871
-0.3,0.029,0.921
-0.224,-0.015,1.096
-0.259,0.053,1
-0.322,0.079,0.898
-0.303,0.05,0.85
-0.279,-0.008,0.999
-0.288,0.051,1.036
-0.278,0.084,1.014
-0.273,0.065,0.899
-0.246,-0.016,0.947
-0.319,0.048,0.951
-0.306,0.103,0.986
-0.299,0.085,0.903
-0.214,0.012,1.007
-0.239,0.015,1.013
-0.321,0.056,0.919
-0.35,0.12,0.879
-0.233,0,0.984
-0.213,-0.008,1.128
-0.289,0.097,0.94
-0.346,0.09,0.853
-0.268,0.059,0.897
-0.219,0.032,1.112
-0.217,0.098,1.081
-0.284,0.128,0.91
-0.296,0.128,0.784
-0.23,0.048,1.056
-0.218,0.126,1.042
-0.224,0.149,1.041
-0.262,0.131,0.848
-0.18,0.074,0.997
-0.253,0.101,1.013
-0.288,0.127,0.958
-0.283,0.156,0.892
-0.167,0.054,1.017
-0.22,0.075,1.073
-0.261,0.096,0.933
-0.35,0.109,0.85
-0.236,0.082,0.967
-0.172,0.061,1.156
-0.229,0.071,0.996
-0.356,0.14,0.812
-0.323,0.096,0.817
-0.203,0.035,1.098
-0.194,0.103,1.078
-0.262,0.079,0.981
-0.287,0.11,0.785
-0.238,0.001,1.035
-0.28,0.057,0.978
-0.294,-0.013,0.834
-0.357,-0.125,0.956
-0.406,-0.159,0.878
-0.458,-0.155,0.9
-0.495,-0.158,0.863
-0.371,-0.201,0.949
-0.402,-0.2,1.067
-0.415,0.007,0.843
-0.372,0.114,0.884
-0.227,0.035,0.955
-0.25,0.034,1.072
-0.263,0.027,0.981
-0.294,0.049,0.91
-0.287,0.08,0.878
-0.258,0.013,1.049
-0.268,0.062,1.032
-0.29,0.042,0.996
-0.276,0.047,0.884
-0.26,0.024,0.962
-0.345,0.053,0.935
-0.313,0.042,1.01
-0.271,0.086,0.936
-0.216,0.004,0.99
-0.318,0.026,0.921
-0.327,0.053,0.954
-0.304,0.09,0.917
-0.213,0.033,1.028
-0.232,0.01,1.05
-0.302,0.015,0.946
-0.357,0.096,0.851
-0.264,0.057,0.935
-0.228,0.008,1.074
-0.29,0.044,1.004
-0.314,0.053,0.937
-0.277,0.063,0.869
-0.269,0.011,0.945
-0.29,0.038,1.035
-0.271,0.048,1.028
-0.281,0.089,0.877
-0.261,0.007,0.957
-0.317,0.023,0.959
-0.3,0.076,1.019
-0.281,0.071,0.956
-0.199,0.038,1.014
-0.276,0.007,0.992
-0.348,0.048,0.891
-0.323,0.098,0.918
-0.22,0.034,1.013
-0.239,0.009,1.049
-0.294,0.026,0.955
-0.343,0.083,0.869
-0.299,0.078,0.845
-0.282,-0.007,1.011
-0.269,0.012,1.031
-0.294,0.073,0.951
-0.269,0.079,0.862
-0.25,0.004,0.978
-0.33,0.022,0.939
-0.288,0.071,1.043
-0.259,0.087,0.929
-0.217,0.02,0.997
-0.319,0.021,0.955
-0.329,0.044,0.944
-0.295,0.104,0.953
-0.207,0.028,1.047
-0.235,-0.006,1.009
-0.304,0.033,0.919
-0.35,0.081,0.859
-0.267,0.057,0.931
-0.239,-0.014,1.075
-0.271,0.027,0.982
-0.308,0.093,0.911
-0.284,0.065,0.85
-0.283,0,0.994
-0.318,0.042,1.002
-0.272,0.06,1.039
-0.263,0.085,0.889
-0.241,-0.01,0.966
-0.334,0.021,0.94
-0.324,0.072,0.952
-0.279,0.101,0.958
-0.191,0.012,1.032
-0.277,0.003,0.967
-0.334,0.062,0.912
-0.334,0.103,0.886
-0.23,0.026,0.995
-0.239,-0.004,1.049
-0.289,0.022,0.943
-0.343,0.12,0.874
-0.292,0.054,0.907
-0.269,-0.008,1.029
-0.253,0.032,1.044
-0.298,0.07,0.929
-0.3,0.087,0.822
-0.287,-0.02,0.988
-0.302,0.03,0.995
-0.255,0.086,1.039
-0.262,0.075,0.909
-0.237,-0.008,0.975
-0.326,-0.002,0.926
-0.314,0.09,0.974
-0.291,0.093,0.934
-0.195,-0.003,1.027
-0.258,-0.007,0.991
-0.333,0.045,0.894
-0.355,0.137,0.961
-0.258,-0.026,1.071
-0.233,0.047,0.974
-0.334,0.087,0.878
-0.303,0.071,0.861
-0.265,-0.009,1.05
-0.264,0.037,1.028
-0.255,0.077,1.024
-0.281,0.065,0.855
-0.269,-0.017,0.941
-0.315,0.046,0.975
-0.275,0.072,1.036
-0.258,0.088,0.934
-0.233,-0.013,1.003
-0.317,0.001,0.897
-0.328,0.08,0.898
-0.333,0.106,0.892
-0.236,0.004,1.006
-0.239,-0.019,1.044
-0.308,0.061,0.916
-0.348,0.093,0.858
-0.267,0.045,0.928
-0.242,-0.013,1.068
-0.272,0.055,1.008
-0.316,0.09,0.931
-0.288,0.062,0.847
-0.276,-0.028,0.989
-0.263,0.059,1.047
-0.269,0.074,1.006
-0.294,0.069,0.875
-0.259,-0.012,0.958
-0.326,0.026,0.903
-0.312,0.096,0.978
-0.298,0.073,0.947
-0.206,-0.013,1.013
-0.287,0.025,0.959
-0.333,0.061,0.915
-0.337,0.108,0.894
-0.245,0.01,0.998
-0.219,0.005,1.077
-0.263,0.064,0.966
-0.343,0.094,0.867
-0.302,0.037,0.891
-0.262,-0.005,1.05
-0.254,0.056,1.035
-0.283,0.079,0.989
-0.297,0.056,0.844
-0.274,-0.017,0.967
-0.32,0.051,0.952
-0.279,0.08,1.029
-0.278,0.06,0.891
-0.233,-0.013,0.965
-0.317,0.047,0.946
-0.332,0.064,0.924
-0.327,0.092,0.937
-0.215,0.019,1.037
-0.22,0.004,1.026
-0.305,0.081,0.927
-0.362,0.088,0.891
-0.253,0.023,0.966
-0.24,0.025,1.063
-0.257,0.038,1.006
-0.305,0.064,0.916
-0.295,0.046,0.827
-0.276,0.001,0.995
-0.29,0.066,1.013
-0.282,0.055,1.001
-0.263,0.059,0.907
-0.237,-0.017,0.985
-0.314,0.072,0.957
-0.317,0.062,0.966
-0.299,0.069,0.929
-0.2,-0.003,1.019
-0.283,0.022,0.96
-0.313,0.059,0.971
-0.352,0.017,0.905
-0.238,-0.062,0.975
-0.194,-0.085,1.081
-0.282,-0.099,0.972
-0.349,-0.049,0.849
-0.288,-0.075,0.837
-0.216,-0.124,1.101
-0.238,-0.084,1.059
-0.32,-0.041,0.917
-0.323,-0.049,0.792
-0.259,-0.069,0.983
-0.282,0.026,1.058
-0.279,0.006,1.025
-0.278,0.009,0.821
-0.254,-0.01,0.968
-0.279,0.027,1.046
-0.294,0.1,0.987
-0.335,0.086,0.838
-0.252,0.035,0.946
-0.223,0.062,1.065
-0.32,0.089,0.983
-0.349,0.213,0.831
-0.273,0.158,0.926
-0.198,0.145,1.132
-0.249,0.217,1.003
-0.354,0.234,0.826
-0.298,0.241,0.843
-0.25,0.212,1.041
-0.277,0.143,0.984
-0.269,0.032,0.794
-0.315,-0.006,0.96
-0.265,0.091,0.954
-0.291,0.027,1.009
-0.275,0.074,0.955
-0.209,0.019,1.018
-0.308,0.035,0.917
-0.329,0.04,0.948
-0.309,0.089,0.949
-0.199,0.022,1.027
-0.261,0.041,1.007
-0.323,0.022,0.917
-0.33,0.065,0.873
-0.268,0.059,0.94
-0.236,0.014,1.059
-0.27,0.013,1.002
-0.33,0.078,0.886
-0.282,0.061,0.872
-0.258,0.012,0.99
-0.289,0.053,1.053
-0.267,0.034,1.036
-0.267,0.09,0.892
-0.262,0.029,0.946
-0.319,0.021,0.96
-0.286,0.064,1.028
-0.277,0.089,0.937
-0.209,0.019,1.006
-0.272,0.018,0.976
-0.346,0.031,0.901
-0.328,0.077,0.902
-0.233,0.054,1
-0.224,-0.007,1.049
-0.301,0.032,0.949
-0.349,0.079,0.852
-0.281,0.049,0.903
-0.276,0.014,1.019
-0.263,0.026,1.041
-0.281,0.059,0.972
-0.283,0.094,0.855
-0.271,0.004,0.998
-0.285,0.024,1.032
-0.271,0.076,1.009
-0.256,0.065,0.916
-0.252,0.011,0.922
-0.322,0.015,0.955
-0.338,0.051,0.955
-0.275,0.095,0.941
-0.216,0.028,1.003
-0.276,-0.026,0.962
-0.326,0.042,0.921
-0.349,0.094,0.877
-0.254,0.056,0.972
-0.235,0.016,1.086
-0.269,0.012,0.997
-0.311,0.096,0.892
-0.3,0.08,0.862
-0.265,-0.017,1.054
-0.293,0.044,0.993
