acc_l_x[mg],acc_l_y[mg],acc_l_z[mg],acc_h_x[mg],acc_h_y[mg],acc_h_z[mg]
-19.520,-630.984,782.264,15.616,-601.216,741.760
-18.544,-628.544,783.240,39.040,-609.024,733.952
-15.128,-628.544,783.728,-15.616,-601.216,733.952
-15.616,-636.352,783.240,23.424,-632.448,718.336
-14.640,-639.280,781.288,7.808,-593.408,772.992
-12.200,-638.304,778.848,31.232,-593.408,749.568
-9.272,-641.232,778.848,7.808,-616.832,694.912
-8.784,-637.328,778.360,23.424,-577.792,733.952
-7.320,-634.400,780.800,23.424,-640.256,765.184
-8.784,-631.960,780.800,23.424,-616.832,718.336
-10.248,-623.664,780.312,39.040,-569.984,710.528
-8.296,-616.832,775.920,7.808,-569.984,749.568
-6.832,-611.464,772.992,23.424,-616.832,749.568
-6.344,-600.728,771.528,7.808,-569.984,741.760
-8.296,-604.632,768.600,-15.616,-609.024,710.528
-5.368,-621.712,770.552,31.232,-593.408,749.568
-4.392,-628.056,769.576,54.656,-616.832,741.760
-0.488,-631.960,768.112,23.424,-609.024,741.760
1.952,-637.328,765.672,54.656,-624.640,710.528
7.808,-646.112,761.768,39.040,-640.256,679.296
11.712,-652.456,759.816,78.080,-624.640,726.144
13.176,-657.824,759.328,31.232,-616.832,741.760
10.736,-652.944,758.840,23.424,-616.832,726.144
6.832,-643.672,757.376,39.040,-663.680,726.144
9.272,-650.992,753.960,54.656,-632.448,679.296
7.320,-649.528,753.472,0.000,-593.408,733.952
3.904,-632.448,751.032,46.848,-585.600,694.912
3.904,-635.376,747.616,39.040,-616.832,679.296
7.320,-648.064,745.176,54.656,-601.216,702.720
4.392,-653.432,746.640,31.232,-616.832,733.952
2.928,-658.800,747.128,23.424,-655.872,726.144
0.488,-664.168,745.176,31.232,-640.256,702.720
0.488,-661.728,740.296,78.080,-640.256,733.952
0.976,-658.312,737.368,70.272,-624.640,671.488
2.928,-659.776,733.464,39.040,-609.024,671.488
0.976,-659.288,724.192,7.808,-593.408,655.872
4.392,-658.800,719.800,15.616,-640.256,679.296
5.856,-657.336,712.968,31.232,-632.448,655.872
4.880,-653.920,709.552,15.616,-655.872,671.488
9.272,-662.216,706.624,46.848,-655.872,671.488
11.224,-667.096,704.184,31.232,-616.832,671.488
14.152,-667.096,703.208,39.040,-663.680,663.680
15.128,-668.072,700.280,39.040,-632.448,679.296
19.032,-669.048,697.352,46.848,-640.256,663.680
19.520,-667.096,695.400,78.080,-663.680,655.872
20.496,-667.096,696.376,70.272,-663.680,648.064
20.496,-667.096,695.400,46.848,-648.064,671.488
18.544,-667.096,692.960,78.080,-655.872,663.680
19.032,-668.072,696.376,54.656,-640.256,679.296
19.032,-668.072,695.400,54.656,-632.448,671.488
19.032,-668.072,697.352,31.232,-640.256,663.680
18.056,-667.584,697.840,46.848,-640.256,655.872
17.080,-667.096,691.984,23.424,-648.064,648.064
14.640,-664.656,691.984,39.040,-671.488,632.448
9.760,-659.288,695.400,78.080,-616.832,663.680
9.760,-655.872,694.912,23.424,-640.256,655.872
9.272,-654.896,691.984,54.656,-655.872,694.912
8.296,-659.288,691.984,31.232,-616.832,663.680
11.224,-667.584,694.424,46.848,-671.488,632.448
17.080,-676.368,692.960,31.232,-640.256,648.064
26.840,-685.152,691.984,54.656,-632.448,663.680
35.136,-692.472,688.080,70.272,-687.104,632.448
39.040,-692.960,689.544,93.696,-648.064,663.680
29.768,-689.056,695.888,54.656,-648.064,679.296
32.208,-691.008,696.864,78.080,-663.680,655.872
24.400,-691.008,698.816,78.080,-655.872,679.296
11.224,-689.056,707.112,7.808,-632.448,671.488
5.856,-691.496,711.504,31.232,-679.296,679.296
9.272,-692.960,705.160,23.424,-640.256,663.680
11.712,-691.008,703.208,39.040,-655.872,648.064
11.712,-691.984,701.256,54.656,-632.448,687.104
16.592,-693.448,703.208,39.040,-694.912,671.488
23.912,-691.496,697.840,70.272,-671.488,663.680
29.768,-693.448,699.304,54.656,-663.680,694.912
31.720,-692.960,696.864,15.616,-655.872,655.872
34.648,-694.424,700.768,54.656,-671.488,671.488
38.064,-694.912,698.328,85.888,-648.064,663.680
46.360,-696.864,696.864,78.080,-679.296,663.680
50.752,-697.840,697.840,101.504,-679.296,655.872
51.728,-694.424,699.792,70.272,-702.720,632.448
51.240,-694.912,702.720,93.696,-671.488,671.488
52.216,-686.128,706.136,85.888,-648.064,671.488
50.752,-642.208,707.600,85.888,-609.024,655.872
49.288,-638.304,711.016,101.504,-593.408,694.912
46.848,-633.912,718.824,93.696,-624.640,687.104
45.384,-623.664,727.608,78.080,-593.408,726.144
40.504,-617.808,734.440,78.080,-616.832,694.912
31.720,-617.320,739.320,54.656,-593.408,726.144
27.816,-619.272,741.760,54.656,-624.640,718.336
25.376,-631.960,741.272,31.232,-609.024,694.912
26.352,-650.016,735.904,78.080,-640.256,687.104
19.520,-667.096,734.928,93.696,-632.448,679.296
9.760,-685.152,740.784,46.848,-687.104,702.720
7.320,-706.136,742.736,15.616,-679.296,687.104
5.368,-722.240,740.296,39.040,-671.488,694.912
8.296,-745.176,736.392,54.656,-726.144,694.912
12.200,-739.320,731.024,78.080,-710.528,702.720
17.568,-734.440,723.704,54.656,-726.144,694.912
24.400,-711.504,712.968,39.040,-702.720,687.104
28.792,-691.984,707.600,70.272,-640.256,663.680
35.624,-682.712,707.112,101.504,-655.872,640.256
40.992,-663.192,704.672,46.848,-663.680,671.488
37.088,-654.408,710.528,54.656,-616.832,663.680
35.136,-660.264,715.408,39.040,-655.872,671.488
38.064,-675.880,716.384,70.272,-655.872,679.296
40.504,-685.152,717.360,15.616,-671.488,663.680
41.968,-694.424,716.872,54.656,-663.680,671.488
48.312,-695.888,711.016,70.272,-679.296,679.296
44.896,-704.184,711.504,93.696,-694.912,632.448
42.456,-715.408,712.480,46.848,-655.872,663.680
40.992,-711.504,712.480,78.080,-671.488,663.680
41.968,-708.088,712.480,39.040,-687.104,663.680
39.528,-709.064,714.920,93.696,-687.104,663.680
40.504,-708.088,713.944,70.272,-663.680,663.680
39.528,-699.304,720.776,85.888,-663.680,726.144
38.552,-696.376,722.728,39.040,-640.256,702.720
36.600,-688.080,722.728,85.888,-671.488,694.912
34.648,-688.568,728.096,78.080,-671.488,694.912
37.088,-691.496,731.024,54.656,-655.872,687.104
40.992,-692.960,730.536,85.888,-679.296,687.104
40.504,-687.104,731.512,78.080,-632.448,655.872
36.112,-692.472,737.368,93.696,-671.488,694.912
38.064,-694.912,736.880,70.272,-655.872,687.104
39.528,-693.448,737.368,54.656,-679.296,679.296
43.920,-689.056,735.416,85.888,-640.256,718.336
40.504,-684.176,732.488,85.888,-663.680,710.528
30.744,-674.904,739.808,70.272,-624.640,702.720
26.840,-671.976,743.224,70.272,-648.064,733.952
25.376,-673.928,745.176,78.080,-655.872,718.336
24.888,-673.440,741.272,46.848,-648.064,679.296
22.936,-676.368,745.176,101.504,-609.024,702.720
20.496,-681.248,747.128,39.040,-687.104,702.720
18.544,-688.080,746.640,46.848,-663.680,733.952
21.472,-697.840,744.200,31.232,-648.064,687.104
24.888,-705.648,737.368,31.232,-671.488,702.720
29.280,-709.064,732.000,46.848,-702.720,671.488
32.208,-708.576,728.096,78.080,-679.296,694.912
32.208,-706.624,725.168,0.000,-640.256,718.336
27.816,-703.696,723.704,78.080,-702.720,694.912
31.720,-701.744,723.216,39.040,-679.296,702.720
34.648,-700.768,720.776,101.504,-671.488,702.720
42.456,-704.184,716.872,46.848,-671.488,687.104
40.504,-700.280,718.336,78.080,-671.488,655.872
40.016,-697.840,716.384,46.848,-679.296,655.872
36.112,-692.960,720.776,93.696,-663.680,663.680
24.888,-689.056,724.192,70.272,-616.832,710.528
13.176,-688.080,732.488,39.040,-671.488,694.912
15.128,-691.008,733.464,31.232,-671.488,679.296
17.080,-693.448,733.952,101.504,-648.064,741.760
23.424,-699.792,731.512,54.656,-663.680,710.528
29.280,-701.256,726.632,39.040,-687.104,679.296
24.888,-703.696,730.536,78.080,-679.296,671.488
11.712,-696.376,740.784,23.424,-648.064,679.296
7.320,-700.768,743.712,93.696,-694.912,702.720
9.272,-705.648,745.664,46.848,-655.872,718.336
13.176,-705.160,743.712,31.232,-687.104,702.720
17.080,-703.208,742.736,85.888,-679.296,733.952
21.472,-700.280,742.736,31.232,-655.872,710.528
25.864,-699.304,743.712,46.848,-663.680,687.104
25.376,-695.400,742.248,85.888,-648.064,710.528
21.472,-696.864,745.176,46.848,-671.488,710.528
18.056,-699.304,743.712,54.656,-679.296,718.336
18.056,-706.624,744.688,70.272,-702.720,702.720
20.984,-712.480,742.736,39.040,-671.488,702.720
24.888,-720.288,738.344,54.656,-687.104,694.912
37.088,-728.096,725.656,46.848,-702.720,702.720
40.992,-731.512,717.360,46.848,-694.912,710.528
33.672,-730.048,722.240,15.616,-733.952,694.912
30.744,-729.560,725.168,39.040,-726.144,679.296
28.304,-729.072,725.168,78.080,-687.104,702.720
20.496,-722.728,727.120,39.040,-718.336,679.296
12.688,-717.848,734.440,15.616,-718.336,687.104
11.224,-715.408,736.392,7.808,-718.336,733.952
15.128,-711.504,740.296,54.656,-718.336,726.144
25.376,-716.872,735.904,31.232,-710.528,710.528
25.376,-712.968,733.952,85.888,-694.912,733.952
19.032,-705.648,740.784,70.272,-702.720,710.528
15.128,-704.184,746.152,31.232,-687.104,710.528
17.080,-707.600,744.688,46.848,-648.064,718.336
18.056,-706.136,747.616,54.656,-687.104,718.336
22.448,-703.696,746.640,54.656,-679.296,687.104
30.256,-707.600,743.712,70.272,-663.680,671.488
38.064,-708.088,733.952,101.504,-679.296,718.336
41.480,-708.576,732.488,78.080,-726.144,679.296
45.384,-712.480,728.584,85.888,-655.872,694.912
32.696,-713.456,728.584,46.848,-671.488,702.720
22.448,-711.992,735.416,117.120,-702.720,694.912
22.448,-716.872,738.832,78.080,-710.528,694.912
23.424,-719.800,739.808,70.272,-710.528,687.104
16.592,-719.800,744.200,70.272,-710.528,749.568
11.224,-718.336,747.128,39.040,-655.872,687.104
19.520,-717.848,743.224,39.040,-687.104,694.912
27.328,-717.848,737.856,54.656,-702.720,702.720
25.864,-715.408,740.784,46.848,-679.296,710.528
32.696,-723.216,734.440,31.232,-679.296,702.720
34.160,-724.192,733.464,109.312,-687.104,679.296
19.032,-719.800,738.344,54.656,-687.104,726.144
10.736,-716.384,742.736,31.232,-687.104,733.952
6.832,-714.920,741.760,15.616,-671.488,687.104
2.440,-712.480,749.568,46.848,-694.912,710.528
4.392,-715.408,749.080,7.808,-655.872,733.952
5.368,-715.896,745.176,78.080,-710.528,718.336
16.592,-715.896,743.224,70.272,-679.296,663.680
26.352,-718.824,738.832,78.080,-671.488,694.912
29.768,-715.408,733.952,93.696,-679.296,694.912
36.112,-716.872,732.000,31.232,-671.488,710.528
45.384,-719.312,729.072,54.656,-694.912,648.064
49.776,-723.216,729.560,70.272,-671.488,679.296
41.480,-723.216,733.464,54.656,-687.104,694.912
21.472,-719.800,743.224,23.424,-694.912,726.144
-0.488,-714.432,762.744,46.848,-710.528,757.376
-10.736,-717.848,772.992,15.616,-687.104,749.568
-12.688,-718.336,781.288,39.040,-710.528,788.608
-0.976,-724.680,777.872,31.232,-694.912,718.336
0.488,-725.168,775.432,39.040,-694.912,749.568
-2.440,-723.704,780.312,31.232,-710.528,710.528
-4.392,-725.168,789.096,54.656,-702.720,772.992
6.832,-733.464,787.632,54.656,-702.720,749.568
23.912,-737.368,778.360,85.888,-702.720,741.760
34.160,-737.856,772.992,46.848,-687.104,718.336
37.576,-732.000,769.576,54.656,-687.104,741.760
26.840,-730.048,777.872,70.272,-694.912,726.144
15.128,-733.952,784.216,46.848,-694.912,733.952
2.928,-735.904,798.368,31.232,-710.528,788.608
5.856,-735.416,798.368,23.424,-687.104,757.376
-1.952,-731.512,800.808,54.656,-702.720,765.184
-0.976,-736.392,800.808,23.424,-694.912,780.800
5.856,-738.832,798.856,23.424,-702.720,726.144
5.856,-737.368,793.000,31.232,-710.528,726.144
-6.832,-735.904,802.760,31.232,-671.488,772.992
-12.688,-736.880,815.936,0.000,-726.144,772.992
-7.808,-743.224,814.472,39.040,-710.528,804.224
-13.664,-739.808,821.304,23.424,-702.720,796.416
-4.392,-746.152,815.936,54.656,-702.720,780.800
-1.464,-751.032,815.448,54.656,-733.952,749.568
-5.856,-750.544,816.424,31.232,-679.296,796.416
-13.664,-745.664,824.720,31.232,-702.720,788.608
-13.176,-749.568,830.088,0.000,-710.528,780.800
-21.472,-744.688,833.016,15.616,-726.144,796.416
-36.600,-741.272,841.312,23.424,-733.952,804.224
-33.184,-748.592,846.680,-7.808,-718.336,804.224
-41.480,-752.008,860.344,0.000,-741.760,780.800
-29.280,-754.936,854.488,7.808,-687.104,812.032
-20.008,-759.328,837.896,0.000,-733.952,796.416
-21.960,-765.672,839.360,15.616,-733.952,788.608
-17.080,-766.648,833.504,15.616,-726.144,804.224
-22.936,-767.136,836.432,-7.808,-710.528,827.648
-31.232,-769.576,849.120,-31.232,-741.760,812.032
-38.064,-766.160,856.440,-15.616,-741.760,858.880
-46.848,-761.768,865.224,-23.424,-687.104,812.032
-46.848,-757.376,874.984,15.616,-702.720,835.456
-54.168,-750.056,876.448,7.808,-687.104,819.840
-60.512,-743.712,885.232,0.000,-694.912,843.264
-47.824,-742.736,885.720,0.000,-726.144,851.072
-37.088,-739.320,884.256,7.808,-710.528,835.456
-32.696,-740.296,893.528,31.232,-702.720,874.496
-32.696,-743.224,898.896,7.808,-718.336,858.880
-29.768,-738.344,896.944,23.424,-710.528,851.072
-23.424,-734.440,894.016,0.000,-726.144,866.688
-8.784,-736.392,882.792,39.040,-694.912,874.496
3.904,-741.760,862.296,39.040,-702.720,780.800
9.760,-649.528,816.912,46.848,-577.792,757.376
16.104,-751.520,787.632,46.848,-733.952,749.568
14.640,-775.432,799.832,23.424,-765.184,796.416
25.864,-858.880,813.496,93.696,-780.800,796.416
32.208,-864.248,835.456,78.080,-843.264,788.608
26.840,-855.952,860.344,78.080,-788.608,812.032
28.304,-859.368,882.792,78.080,-851.072,843.264
24.400,-865.224,888.648,23.424,-819.840,890.112
11.224,-886.208,905.240,23.424,-866.688,866.688
10.736,-902.800,914.512,31.232,-882.304,890.112
1.464,-894.016,925.248,54.656,-874.496,882.304
-3.416,-899.872,945.256,23.424,-858.880,882.304
-5.856,-870.104,944.768,7.808,-843.264,905.728
-15.128,-870.592,942.328,46.848,-819.840,874.496
-24.888,-857.904,946.232,7.808,-851.072,921.344
-20.008,-855.952,938.424,31.232,-827.648,866.688
-17.080,-847.656,927.688,46.848,-780.800,905.728
-17.080,-852.048,916.464,39.040,-843.264,866.688
-16.592,-843.264,914.024,7.808,-827.648,858.880
0.488,-848.144,902.800,54.656,-843.264,851.072
20.984,-862.296,878.400,109.312,-835.456,843.264
23.912,-884.744,866.688,46.848,-858.880,812.032
26.352,-896.944,869.616,101.504,-858.880,812.032
15.616,-906.704,868.640,54.656,-882.304,819.840
3.416,-903.776,889.624,39.040,-874.496,851.072
14.640,-900.848,894.992,46.848,-905.728,858.880
31.720,-903.776,879.864,70.272,-882.304,812.032
32.696,-906.216,872.056,54.656,-890.112,858.880
40.504,-856.440,847.168,101.504,-843.264,819.840
17.568,-842.776,856.928,46.848,-772.992,819.840
11.224,-891.088,857.904,62.464,-890.112,804.224
7.320,-898.408,856.928,46.848,-874.496,819.840
12.688,-901.824,850.584,62.464,-851.072,835.456
9.760,-897.920,846.680,70.272,-890.112,812.032
12.200,-903.288,852.048,39.040,-858.880,796.416
19.032,-891.088,848.632,46.848,-858.880,812.032
11.224,-884.256,849.608,31.232,-858.880,796.416
14.152,-873.032,846.192,70.272,-858.880,796.416
17.080,-871.568,834.968,39.040,-858.880,788.608
30.744,-869.128,809.592,101.504,-851.072,765.184
33.672,-866.200,798.856,46.848,-835.456,741.760
28.304,-858.392,794.464,39.040,-819.840,757.376
26.840,-855.952,793.000,78.080,-835.456,726.144
26.840,-864.248,785.192,23.424,-812.032,741.760
26.840,-872.056,788.608,78.080,-843.264,749.568
38.552,-878.888,776.896,93.696,-851.072,726.144
49.776,-895.480,755.424,124.928,-843.264,694.912
51.240,-918.904,740.296,85.888,-882.304,663.680
57.096,-1001.376,733.464,140.544,-999.424,679.296
86.864,-1080.920,691.496,109.312,-1046.272,640.256
123.952,-1056.520,652.456,156.160,-1007.232,569.984
142.984,-1085.800,630.008,179.584,-1085.312,569.984
137.616,-1071.648,629.032,124.928,-1046.272,562.176
133.224,-1030.656,611.952,210.816,-960.384,554.368
142.496,-985.272,602.192,203.008,-952.576,530.944
148.352,-954.040,594.872,179.584,-913.536,523.136
127.856,-929.152,596.824,156.160,-897.920,530.944
108.824,-867.664,610.000,148.352,-843.264,562.176
102.480,-816.912,617.320,132.736,-765.184,593.408
82.472,-771.528,641.720,78.080,-726.144,601.216
66.368,-752.496,681.248,124.928,-741.760,640.256
-1.952,-721.264,735.416,-31.232,-679.296,702.720
12.688,-701.744,790.560,54.656,-671.488,757.376
17.568,-721.264,818.376,39.040,-702.720,780.800
13.176,-714.432,830.576,7.808,-687.104,812.032
-15.128,-704.184,826.184,31.232,-655.872,765.184
-48.800,-691.496,828.624,-15.616,-671.488,772.992
-68.320,-650.992,831.552,-54.656,-609.024,765.184
-66.368,-654.896,818.376,-46.848,-648.064,780.800
-64.904,-675.880,818.376,-23.424,-616.832,765.184
-65.392,-694.424,816.424,-31.232,-648.064,772.992
-91.256,-680.272,827.160,-70.272,-632.448,796.416
-100.528,-691.008,852.536,-70.272,-663.680,843.264
-112.240,-712.968,885.232,-85.888,-671.488,858.880
-118.584,-751.520,910.120,-93.696,-726.144,874.496
-128.832,-791.536,926.712,-85.888,-765.184,913.536
-143.960,-813.496,943.304,-132.736,-765.184,882.304
-166.896,-815.448,948.672,-140.544,-812.032,897.920
-195.688,-794.464,963.800,-148.352,-788.608,929.152
-205.448,-794.464,994.056,-187.392,-765.184,983.808
-214.232,-813.984,1009.672,-148.352,-819.840,999.424
-229.360,-833.504,1019.920,-218.624,-819.840,991.616
-244.976,-842.776,1027.240,-218.624,-812.032,960.384
-257.664,-874.008,1039.440,-210.816,-851.072,1030.656
-266.448,-899.384,1034.072,-234.240,-874.496,983.808
-273.280,-933.056,1022.360,-257.664,-921.344,976.000
-287.920,-946.232,1027.728,-242.048,-960.384,1007.232
-304.512,-986.736,1055.544,-249.856,-968.192,1061.888
-321.104,-1010.648,1080.432,-296.704,-1007.232,1061.888
-340.624,-1056.520,1119.472,-296.704,-1007.232,1124.352
-359.656,-1078.480,1166.320,-343.552,-1054.080,1139.968
-377.712,-1108.248,1218.536,-327.936,-1093.120,1194.624
-397.232,-1133.624,1255.136,-359.168,-1085.312,1218.048
-421.144,-1133.624,1307.840,-343.552,-1085.312,1311.744
-444.080,-1142.408,1365.424,-398.208,-1100.928,1335.168
-468.480,-1130.696,1425.448,-460.672,-1108.736,1421.056
-497.272,-1143.384,1484.496,-460.672,-1147.776,1452.288
-526.064,-1125.328,1532.808,-491.904,-1077.504,1538.176
-551.440,-1079.944,1576.728,-546.560,-1038.464,1585.024
-577.304,-1077.992,1609.912,-546.560,-1069.696,1585.024
-597.312,-1056.032,1643.096,-515.328,-1022.848,1670.912
-613.904,-1032.608,1660.176,-569.984,-991.616,1647.488
-633.424,-993.568,1668.472,-601.216,-952.576,1663.104
-648.064,-967.216,1670.912,-624.640,-905.728,1655.296
-653.432,-936.960,1670.424,-616.832,-929.152,1647.488
-657.336,-909.632,1661.640,-632.448,-890.112,1647.488
-658.800,-885.232,1647.000,-609.024,-843.264,1616.256
-657.824,-865.224,1621.136,-616.832,-827.648,1608.448
-649.040,-840.336,1593.808,-601.216,-804.224,1569.408
-641.720,-818.864,1565.992,-601.216,-780.800,1530.368
-634.400,-820.328,1535.736,-616.832,-788.608,1499.136
-624.152,-799.344,1510.360,-577.792,-796.416,1467.904
-620.248,-808.616,1481.080,-593.408,-780.800,1460.096
-610.976,-804.224,1446.432,-585.600,-804.224,1405.440
-597.312,-802.760,1418.128,-530.944,-765.184,1382.016
-579.744,-778.848,1384.456,-523.136,-733.952,1358.592
-564.616,-790.560,1356.640,-523.136,-749.568,1335.168
-549.976,-799.832,1327.360,-507.520,-812.032,1319.552
-533.384,-806.176,1300.032,-523.136,-780.800,1249.280
-519.232,-806.176,1269.288,-468.480,-733.952,1241.472
-501.664,-799.832,1243.912,-460.672,-741.760,1194.624
-480.192,-819.840,1221.952,-460.672,-780.800,1210.240
-467.992,-816.424,1201.944,-406.016,-772.992,1163.392
-454.328,-830.088,1182.424,-413.824,-812.032,1155.584
-442.616,-837.896,1166.808,-445.056,-812.032,1139.968
-431.392,-858.880,1149.728,-406.016,-843.264,1116.544
-415.776,-853.024,1137.040,-382.592,-827.648,1108.736
-400.648,-862.784,1123.376,-351.360,-788.608,1108.736
-385.520,-868.152,1110.200,-320.128,-827.648,1085.312
-371.368,-876.936,1097.512,-335.744,-858.880,1061.888
-357.216,-897.432,1088.240,-327.936,-890.112,1054.080
-348.432,-917.928,1084.336,-312.320,-897.920,1085.312
-345.016,-915.488,1077.992,-304.512,-890.112,1077.504
-345.992,-914.512,1073.112,-335.744,-874.496,1046.272
-344.040,-935.008,1074.088,-304.512,-913.536,1054.080
-351.360,-937.448,1080.432,-351.360,-913.536,1038.464
-358.680,-911.096,1087.752,-312.320,-882.304,1085.312
-373.808,-916.952,1094.584,-343.552,-913.536,1046.272
-383.568,-920.368,1107.272,-351.360,-874.496,1100.928
-393.328,-914.024,1122.888,-366.976,-936.960,1108.736
-402.112,-911.096,1140.944,-359.168,-890.112,1116.544
-416.752,-909.632,1161.928,-351.360,-874.496,1147.776
-426.512,-859.856,1182.912,-374.784,-835.456,1163.392
-430.416,-850.096,1206.824,-390.400,-819.840,1147.776
-444.568,-866.688,1226.344,-398.208,-796.416,1194.624
-455.304,-854.488,1246.840,-429.440,-780.800,1241.472
-465.064,-835.944,1278.560,-390.400,-851.072,1264.896
-468.968,-840.824,1308.328,-429.440,-780.800,1272.704
-476.288,-826.184,1334.680,-460.672,-796.416,1342.976
-488.000,-831.064,1355.664,-499.712,-796.416,1335.168
-497.760,-850.584,1368.840,-460.672,-812.032,1335.168
-505.568,-842.776,1387.872,-499.712,-858.880,1350.784
-512.888,-860.344,1403.000,-491.904,-827.648,1405.440
-513.864,-853.024,1416.664,-499.712,-843.264,1397.632
-508.984,-859.856,1427.400,-491.904,-843.264,1389.824
-507.520,-857.904,1438.136,-484.096,-866.688,1397.632
-497.760,-875.960,1443.016,-437.248,-866.688,1428.864
-495.808,-884.744,1447.408,-484.096,-874.496,1436.672
-497.272,-885.232,1445.944,-429.440,-843.264,1444.480
-496.296,-899.872,1451.312,-452.864,-851.072,1444.480
-498.248,-883.768,1453.752,-460.672,-866.688,1452.288
-504.592,-894.016,1452.288,-460.672,-866.688,1436.672
-508.496,-888.648,1447.896,-452.864,-882.304,1397.632
-512.400,-885.720,1440.088,-507.520,-851.072,1428.864
-511.912,-875.960,1436.672,-437.248,-858.880,1413.248
-520.696,-866.200,1430.816,-460.672,-804.224,1428.864
-524.600,-859.368,1423.008,-491.904,-819.840,1382.016
-526.552,-845.704,1409.344,-523.136,-819.840,1382.016
-525.576,-844.240,1400.560,-499.712,-835.456,1382.016
-515.328,-802.272,1396.656,-468.480,-780.800,1382.016
-510.936,-815.936,1394.704,-507.520,-788.608,1358.592
-510.936,-775.432,1395.192,-523.136,-741.760,1374.208
-495.808,-800.320,1381.528,-484.096,-757.376,1358.592
-478.240,-785.680,1381.040,-429.440,-772.992,1358.592
-470.432,-787.144,1377.136,-445.056,-733.952,1358.592
-443.592,-786.656,1370.792,-398.208,-733.952,1374.208
-327.448,-804.712,1378.600,-265.472,-827.648,1358.592
-261.080,-826.184,1382.992,-226.432,-780.800,1374.208
-251.808,-800.320,1374.696,-234.240,-780.800,1358.592
-268.888,-759.328,1355.664,-249.856,-702.720,1342.976
-284.504,-759.328,1332.240,-265.472,-718.336,1311.744
-316.224,-736.392,1302.960,-281.088,-702.720,1272.704
-339.648,-721.264,1272.704,-312.320,-694.912,1218.048
-340.624,-694.912,1241.960,-304.512,-679.296,1194.624
-344.040,-663.680,1223.904,-320.128,-663.680,1194.624
-360.144,-653.432,1201.944,-351.360,-609.024,1171.200
-366.488,-632.936,1187.792,-320.128,-616.832,1116.544
-357.704,-630.984,1182.424,-327.936,-609.024,1155.584
-324.032,-576.816,1192.184,-242.048,-554.368,1163.392
-248.880,-464.576,1183.888,-203.008,-390.400,1139.968
-171.288,-461.648,1101.904,-124.928,-476.288,1015.040
-146.888,-538.752,999.912,-140.544,-554.368,936.960
-149.328,-636.840,896.456,-124.928,-624.640,835.456
-189.832,-646.600,865.224,-171.776,-616.832,835.456
-297.680,-687.592,982.344,-304.512,-671.488,968.192
-279.624,-692.960,853.512,-249.856,-663.680,726.144
-232.776,-639.280,618.784,-203.008,-616.832,491.904
-249.856,-630.496,381.128,-249.856,-601.216,296.704
-334.768,-658.800,312.808,-312.320,-616.832,257.664
-433.344,-662.704,341.112,-429.440,-663.680,312.320
-528.504,-671.488,412.360,-507.520,-655.872,374.784
-599.752,-699.304,500.688,-585.600,-694.912,499.712
-671.488,-720.776,618.296,-632.448,-694.912,648.064
-720.288,-710.040,732.488,-710.528,-694.912,718.336
-739.320,-687.592,836.920,-710.528,-663.680,851.072
-700.768,-699.304,934.520,-687.104,-687.104,929.152
-647.576,-732.976,986.248,-585.600,-726.144,960.384
-608.536,-731.512,1021.384,-577.792,-694.912,983.808
-615.856,-691.496,1031.632,-585.600,-655.872,999.424
-669.048,-664.656,978.928,-671.488,-655.872,913.536
-720.776,-620.248,876.936,-640.256,-593.408,788.608
-662.216,-700.280,875.960,-616.832,-679.296,874.496
-639.768,-704.184,907.192,-593.408,-648.064,843.264
-600.240,-687.104,883.280,-569.984,-687.104,819.840
-568.520,-673.440,852.536,-515.328,-632.448,812.032
-602.192,-629.520,807.152,-601.216,-577.792,757.376
-687.104,-544.120,799.344,-663.680,-530.944,772.992
-727.608,-527.528,798.368,-702.720,-491.904,749.568
-749.568,-529.968,781.288,-718.336,-530.944,757.376
-733.464,-541.680,766.648,-702.720,-523.136,757.376
-646.112,-615.368,819.352,-569.984,-577.792,812.032
-561.200,-658.312,851.072,-538.752,-679.296,796.416
-580.720,-615.368,815.936,-569.984,-593.408,788.608
-638.792,-551.928,756.888,-640.256,-523.136,718.336
-592.920,-603.656,806.176,-562.176,-569.984,796.416
-593.896,-582.672,839.360,-569.984,-523.136,788.608
-600.240,-537.288,814.960,-530.944,-484.096,788.608
-506.056,-594.384,858.392,-437.248,-577.792,874.496
-362.096,-620.248,938.424,-296.704,-601.216,897.920
-231.800,-635.376,941.352,-203.008,-624.640,913.536
-109.800,-642.696,950.624,-70.272,-577.792,905.728
-135.664,-594.384,929.640,-109.312,-562.176,905.728
-163.968,-551.928,946.232,-117.120,-515.328,929.152
-131.272,-572.912,973.072,-132.736,-523.136,960.384
-84.424,-548.024,969.656,-23.424,-546.560,936.960
-23.424,-503.616,969.656,7.808,-452.864,905.728
22.448,-525.576,1008.208,54.656,-507.520,991.616
3.904,-508.984,1037.976,31.232,-523.136,1054.080
1.952,-488.976,1060.912,23.424,-484.096,1022.848
-60.512,-452.864,1022.848,-31.232,-429.440,991.616
-92.720,-436.760,1009.184,-54.656,-429.440,991.616
-78.568,-448.960,1022.848,-62.464,-437.248,1030.656
-76.128,-452.376,1045.784,-46.848,-445.056,1046.272
-126.880,-428.952,1016.992,-117.120,-421.632,983.808
-100.528,-454.328,1035.536,-54.656,-421.632,1015.040
-127.368,-474.824,1068.232,-140.544,-421.632,1038.464
-211.304,-467.992,1050.176,-187.392,-413.824,1046.272
